sample_id,elv_angle,shoulder_elv,shoulder_rot,elbow_flexion,pro_sup,deviation,flexion
sobol__0000273,44.13076851,76.48637784,-43.62791432,68.79901502,48.88583519,11.83824176,6.93953524
sobol__0000281,55.38076851,100.86137784,78.24708568,125.67401502,-21.11416481,18.40074176,59.43953524
sobol__0000289,30.06826851,86.64262784,66.52833568,83.01776502,21.38583519,9.10386676,35.06453524
sobol__0000297,63.81826851,127.26762784,-36.59666432,107.39276502,-48.61416481,20.04136676,27.56453524
sobol__0000305,46.94326851,106.95512784,43.09083568,5.83026502,66.38583519,5.82261676,-28.68546476
sobol__0000313,58.19326851,66.33012784,-3.78416432,62.70526502,-3.61416481,-5.11488324,-36.18546476
sobol__0000321,37.09951851,69.37700284,44.26271068,126.68964002,-59.86416481,-7.02894574,21.00203524
sobol__0000329,70.84951851,110.00200284,-21.36228932,69.81464002,30.13583519,-0.46644574,43.50203524
sobol__0000337,42.72451851,122.18950284,58.32521068,41.37714002,-14.86416481,22.50230426,-42.74796476
sobol__0000345,53.97451851,81.56450284,-26.04978932,17.00214002,75.13583519,15.93980426,-20.24796476
sobol__0000353,34.28701851,103.90825284,-56.51853932,59.65839002,-77.36416481,24.14292926,-14.62296476
sobol__0000361,68.03701851,79.53325284,84.10646068,2.78339002,12.63583519,13.20542926,-52.12296476
sobol__0000369,51.16201851,91.72075284,13.79396068,112.47089002,-32.36416481,-9.76332074,49.12703524
sobol__0000377,62.41201851,116.09575284,23.16896068,88.09589002,57.63583519,1.17417926,11.62703524
sobol__0000385,40.61514351,95.27544034,-36.01072682,15.47870252,-19.23916481,17.71714801,43.03328524
sobol__0000393,74.36514351,119.65044034,67.11427318,56.10370252,70.76083519,11.15464801,20.53328524
sobol__0000401,46.24014351,99.33794034,-12.57322682,92.66620252,-54.23916481,-3.06410199,-20.71671476
sobol__0000409,57.49014351,74.96294034,34.30177318,100.79120252,35.76083519,3.49839801,-43.21671476
sobol__0000417,32.17764351,129.80669034,31.95802318,74.38495252,-36.73916481,-4.70472699,-48.84171476
sobol__0000425,65.92764351,89.18169034,3.83302318,115.00995252,53.26083519,6.23277301,-11.34171476
sobol__0000433,49.05264351,68.86919034,74.14552318,29.69745252,-71.73916481,20.45152301,14.90828524
sobol__0000441,60.30264351,109.49419034,-47.72947682,37.82245252,18.26083519,9.51402301,52.40828524
sobol__0000449,36.39639351,112.54106534,87.03614818,101.80682752,44.51083519,15.25621051,-6.65421476
sobol__0000457,70.14639351,71.91606534,-53.58885182,93.68182752,-25.48916481,21.81871051,-59.15421476
sobol__0000465,42.02139351,84.10356534,16.72364818,48.99432752,9.51083519,-1.15003949,57.09578524
sobol__0000473,53.27139351,124.72856534,7.34864818,8.36932752,-60.48916481,-7.71253949,4.59578524
sobol__0000481,33.58389351,78.00981534,-13.74510182,34.77557752,62.01083519,1.58433551,28.97078524
sobol__0000489,67.33389351,102.38481534,51.87989818,26.65057752,-7.98916481,-9.35316449,36.47078524
sobol__0000497,50.45889351,114.57231534,-27.80760182,120.08807752,27.01083519,13.61558551,-34.77921476
sobol__0000505,61.70889351,90.19731534,56.56739818,79.46307752,-42.98916481,24.55308551,-27.27921476
sobol__0000513,39.38467476,106.32036222,-25.90330495,77.81268690,-46.89541481,22.39976520,32.83797274
sobol__0000521,73.13467476,65.69536222,58.47169505,118.43768690,23.10458519,15.83726520,25.33797274
sobol__0000529,45.00967476,86.00786222,-21.21580495,25.00018690,-1.89541481,-7.13148480,-23.41202726
sobol__0000537,56.25967476,126.63286222,44.40919505,33.12518690,68.10458519,-0.56898480,-30.91202726
sobol__0000545,30.94717476,75.85161222,23.31544505,10.78143690,-69.39541481,-9.86585980,-55.28702726
sobol__0000553,64.69717476,100.22661222,13.94044505,51.40643690,0.60458519,1.07164020,-2.78702726
sobol__0000561,47.82217476,120.53911222,84.25294505,96.09393690,-24.39541481,24.04039020,0.96297274
sobol__0000569,59.07217476,96.16411222,-56.37205495,104.21893690,45.60458519,13.10289020,53.46297274
sobol__0000577,37.97842476,93.11723722,76.04982005,40.23456190,11.85458519,11.73570270,-9.34952726
sobol__0000585,71.72842476,117.49223722,-45.82517995,32.10956190,-78.14541481,18.29820270,-46.84952726
sobol__0000593,43.60342476,105.30473722,24.48732005,117.42206190,56.85458519,4.07945270,46.90047274
sobol__0000601,54.85342476,80.92973722,-3.63767995,76.79706190,-33.14541481,-2.48304730,9.40047274
sobol__0000609,35.16592476,123.58598722,-5.98142995,99.14081190,34.35458519,5.72007770,15.02547274
sobol__0000617,68.91592476,82.96098722,40.89357005,91.01581190,-55.64541481,-5.21742230,37.52547274
sobol__0000625,52.04092476,70.77348722,-38.79392995,54.45331190,79.35458519,9.00132770,-41.22452726
sobol__0000633,63.29092476,111.39848722,64.33107005,13.82831190,-10.64541481,19.93882770,-18.72452726
sobol__0000641,40.08779976,67.21879972,6.32325755,85.42987440,52.47958519,-0.97914105,-47.31827726
sobol__0000649,73.83779976,107.84379972,15.69825755,109.80487440,-37.52041481,-7.54164105,-9.81827726
sobol__0000657,45.71279976,128.15629972,-54.61424245,0.11737440,17.47958519,15.42710895,8.93172274
sobol__0000665,56.96279976,87.53129972,86.01075755,56.99237440,-72.52041481,21.98960895,46.43172274
sobol__0000673,31.65029976,97.68754972,55.54200755,18.39862440,74.97958519,13.78648395,40.80672274
sobol__0000681,65.40029976,73.31254972,-28.83299245,42.77362440,-15.02041481,24.72398395,18.30672274
sobol__0000689,48.52529976,93.62504972,50.85450755,71.21112440,39.97958519,1.75523395,-15.44327726
sobol__0000697,59.77529976,118.00004972,-14.77049245,128.08612440,-50.02041481,-9.18226605,-37.94327726
sobol__0000705,35.86904976,114.95317472,35.62013255,64.10174940,-6.27041481,-2.89320355,22.99422274
sobol__0000713,69.61904976,90.57817472,-11.25486745,7.22674940,63.72958519,3.66929645,30.49422274
sobol__0000721,41.49404976,78.39067472,68.43263255,108.78924940,-41.27041481,17.88804645,-33.25577726
sobol__0000729,52.74404976,102.76567472,-34.69236745,84.41424940,28.72958519,11.32554645,-25.75577726
sobol__0000737,33.05654976,84.48442472,-46.41111745,123.00799940,-28.77041481,20.62242145,-1.38077726
sobol__0000745,66.80654976,125.10942472,75.46388255,66.13299940,41.22958519,9.68492145,-53.88077726
sobol__0000753,49.93154976,112.92192472,5.15138255,45.82049940,-63.77041481,-4.53382855,54.86922274
sobol__0000761,61.18154976,72.29692472,33.27638255,21.44549940,6.22958519,6.40367145,2.36922274
sobol__0000769,39.03311226,88.80083097,28.88185130,107.01190565,72.16708519,23.83531207,12.91609774
sobol__0000777,72.78311226,129.42583097,0.75685130,82.63690565,-17.83291481,12.89781207,50.41609774
sobol__0000785,44.65811226,109.11333097,80.44435130,62.32440565,37.16708519,-7.88343793,-50.83390226
sobol__0000793,55.90811226,68.48833097,-41.43064870,5.44940565,-52.83291481,3.05406207,-13.33390226
sobol__0000801,30.59561226,119.26958097,-39.08689870,48.10565565,54.66708519,-6.24281293,-18.95890226
sobol__0000809,64.34561226,94.89458097,64.03810130,23.73065565,-35.33291481,0.31968707,-41.45890226
sobol__0000817,47.47061226,74.58208097,-6.27439870,125.29315565,19.66708519,21.10093707,44.79109774
sobol__0000825,58.72061226,98.95708097,40.60060130,68.41815565,-70.33291481,14.53843707,22.29109774
sobol__0000833,37.62686226,102.00395597,-19.16502370,2.40253065,-26.58291481,8.24937457,-36.77140226
sobol__0000841,71.37686226,77.62895597,46.45997630,59.27753065,43.41708519,19.18687457,-29.27140226
sobol__0000849,43.25186226,89.81645597,-23.85252370,87.71503065,-61.58291481,7.15562457,26.97859774
sobol__0000857,54.50186226,114.19145597,60.52247630,112.09003065,8.41708519,-3.78187543,34.47859774
sobol__0000865,34.81436226,71.53520597,81.61622630,69.43378065,-9.08291481,4.42124957,58.85359774
sobol__0000873,68.56436226,112.16020597,-59.00877370,126.30878065,60.91708519,-2.14125043,6.35359774
sobol__0000881,51.68936226,124.34770597,20.67872630,16.62128065,-44.08291481,9.88999957,-4.89640226
sobol__0000889,62.93936226,83.72270597,11.30372630,40.99628065,25.91708519,16.45249957,-57.39640226
sobol__0000897,41.14248726,127.90239347,69.31153880,115.64471815,-67.20791481,2.37046832,-26.92765226
sobol__0000905,74.89248726,87.27739347,-33.81346120,75.01971815,2.79208519,-8.56703168,-34.42765226
sobol__0000913,46.76748726,66.96489347,36.49903880,38.45721815,-22.20791481,12.21421832,36.82234774
sobol__0000921,58.01748726,107.58989347,-10.37596120,30.33221815,47.79208519,23.15171832,29.32234774
sobol__0000929,32.70498726,97.43364347,1.34278880,56.73846815,-49.70791481,14.94859332,4.94734774
sobol__0000937,66.45498726,121.80864347,29.46778880,16.11346815,20.29208519,21.51109332,57.44734774
sobol__0000945,49.57998726,101.49614347,-50.21971120,101.42596815,-4.70791481,0.72984332,-58.80265226
sobol__0000953,60.82998726,77.12114347,71.65528880,93.30096815,65.29208519,-5.83265668,-6.30265226
sobol__0000961,36.92373726,80.16801847,-51.39158620,27.28534315,31.54208519,-4.46546918,50.88484774
sobol__0000969,70.67373726,104.54301847,89.23341380,35.41034315,-58.45791481,6.47203082,13.38484774
sobol__0000977,42.54873726,116.73051847,9.54591380,80.09784315,76.54208519,18.50328082,-12.86515226
sobol__0000985,53.79873726,92.35551847,18.92091380,120.72284315,-13.45791481,7.56578082,-50.36515226
sobol__0000993,34.11123726,110.63676847,49.38966380,94.31659315,14.04208519,16.86265582,-44.74015226
sobol__0001001,67.86123726,70.01176847,-16.23533620,102.44159315,-75.95791481,10.30015582,-22.24015226
sobol__0001009,50.98623726,82.19926847,54.07716380,9.00409315,59.04208519,-1.73109418,19.00984774
sobol__0001017,62.23623726,122.82426847,-30.29783620,49.62909315,-30.95791481,4.83140582,41.50984774
sobol__0001025,39.82412788,122.63383878,50.63478099,12.36835096,49.43271019,12.43638629,-11.86905851
sobol__0001033,73.57412788,82.00883878,-14.99021901,52.99335096,-20.56728981,23.37388629,-49.36905851
sobol__0001041,45.44912788,69.82133878,55.32228099,89.55585096,4.43271019,2.59263629,51.88094149
sobol__0001049,56.69912788,110.44633878,-29.05271901,97.68085096,-65.56728981,-8.34486371,14.38094149
sobol__0001057,31.38662788,92.16508878,-54.83396901,75.33710096,66.93271019,-0.14173871,20.00594149
sobol__0001065,65.13662788,116.54008878,85.79103099,115.96210096,-3.06728981,-6.70423871,42.50594149
sobol__0001073,48.26162788,104.35258878,6.10353099,30.64960096,21.93271019,14.07701129,-43.74405851
sobol__0001081,59.51162788,79.97758878,15.47853099,38.77460096,-48.06728981,20.63951129,-21.24405851
sobol__0001089,38.41787788,76.93071378,4.93165599,104.79022596,-14.31728981,19.27232379,35.94344149
sobol__0001097,72.16787788,101.30571378,33.05665599,96.66522596,75.68271019,8.33482379,28.44344149
sobol__0001105,44.04287788,121.61821378,-46.63084401,51.97772596,-59.31728981,-3.69642621,-27.80655851
sobol__0001113,55.29287788,97.24321378,75.24415599,11.35272596,30.68271019,7.24107379,-35.30655851
sobol__0001121,35.60537788,107.39946378,68.21290599,33.69647596,-31.81728981,-2.05580121,-59.68155851
sobol__0001129,69.35537788,66.77446378,-34.91209401,25.57147596,58.18271019,4.50669879,-7.18155851
sobol__0001137,52.48037788,87.08696378,35.40040599,119.00897596,-76.81728981,16.53794879,4.06844149
sobol__0001145,63.73037788,127.71196378,-11.47459401,78.38397596,13.18271019,9.97544879,56.56844149
sobol__0001153,40.52725288,83.53227628,85.20509349,21.00116346,-54.94228981,-8.75501996,27.97469149
sobol__0001161,74.27725288,124.15727628,-55.41990651,45.37616346,35.05771019,2.18248004,35.47469149
sobol__0001169,46.15225288,111.96977628,24.26759349,65.68866346,-19.94228981,22.96373004,-35.77530851
sobol__0001177,57.40225288,71.34477628,14.89259349,122.56366346,70.05771019,12.02623004,-28.27530851
sobol__0001185,32.08975288,114.00102628,-20.26365651,83.96991346,-72.44228981,21.32310504,-3.90030851
sobol__0001193,65.83975288,89.62602628,45.36134349,108.34491346,17.55771019,14.76060504,-56.40030851
sobol__0001201,48.96475288,77.43852628,-24.95115651,6.78241346,-37.44228981,-6.02064496,59.84969149
sobol__0001209,60.21475288,101.81352628,59.42384349,63.65741346,52.55771019,0.54185504,7.34969149
sobol__0001217,36.30850288,98.76665128,-37.84178151,129.67303846,8.80771019,6.83091754,-51.71280851
sobol__0001225,70.05850288,74.39165128,65.28321849,72.79803846,-61.19228981,-4.10658246,-14.21280851
sobol__0001233,41.93350288,94.70415128,-5.02928151,44.36053846,43.80771019,7.92466754,12.03719149
sobol__0001241,53.18350288,119.07915128,41.84571849,19.98553846,-26.19228981,18.86216754,49.53719149
sobol__0001249,33.49600288,68.29790128,25.43946849,58.57928846,26.30771019,10.65904254,43.91219149
sobol__0001257,67.24600288,108.92290128,-2.68553151,1.70428846,-43.69228981,17.22154254,21.41219149
sobol__0001265,50.37100288,129.23540128,77.00196849,111.39178846,61.30771019,5.19029254,-19.83780851
sobol__0001273,61.62100288,88.61040128,-44.87303151,87.01678846,-8.69228981,-1.37220746,-42.33780851
sobol__0001281,38.76944038,72.61430753,-49.85350026,42.58319471,-74.62978981,16.19615191,-32.25968351
sobol__0001289,72.51944038,113.23930753,72.02149974,18.20819471,15.37021019,22.75865191,-24.75968351
sobol__0001297,44.39444038,125.42680753,1.70899974,127.89569471,-39.62978981,-0.21009809,23.99031649
sobol__0001305,55.64444038,84.80180753,29.83399974,71.02069471,50.37021019,-6.77259809,31.49031649
sobol__0001313,30.33194038,103.08305753,36.86524974,113.67694471,-52.12978981,1.43052691,55.86531649
sobol__0001321,64.08194038,78.70805753,-10.00975026,89.30194471,37.87021019,-9.50697309,3.36531649
sobol__0001329,47.20694038,90.89555753,69.67774974,60.86444471,-17.12978981,13.46177691,-0.38468351
sobol__0001337,58.45694038,115.27055753,-33.44725026,3.98944471,72.87021019,24.39927691,-52.88468351
sobol__0001345,37.36319038,118.31743253,54.44337474,67.97381971,29.12021019,18.11021441,8.05281649
sobol__0001353,71.11319038,93.94243253,-29.93162526,124.84881971,-40.87978981,11.54771441,45.55281649
sobol__0001361,42.98819038,73.62993253,49.75587474,23.28631971,64.12021019,-2.67103559,-48.19718351
sobol__0001369,54.23819038,98.00493253,-15.86912526,47.66131971,-5.87978981,3.89146441,-10.69718351
sobol__0001377,34.55069038,87.84868253,9.91212474,5.00506971,6.62021019,-5.40541059,-16.32218351
sobol__0001385,68.30069038,128.47368253,19.28712474,61.88006971,-63.37978981,5.53208941,-38.82218351
sobol__0001393,51.42569038,108.16118253,-51.02537526,82.19256971,41.62021019,19.75083941,39.92781649
sobol__0001401,62.67569038,67.53618253,89.59962474,106.56756971,-28.37978981,8.81333941,17.42781649
sobol__0001409,40.87881538,111.71587003,-7.08006276,50.20038221,69.74521019,-7.45619184,47.89656649
sobol__0001417,74.62881538,71.09087003,39.79493724,9.57538221,-0.25478981,-0.89369184,10.39656649
sobol__0001425,46.50381538,83.27837003,-39.89256276,103.01288221,24.74521019,22.07505816,-8.35343351
sobol__0001433,57.75381538,123.90337003,63.23243724,94.88788221,-45.25478981,15.51255816,-45.85343351
sobol__0001441,32.44131538,81.24712003,79.63868724,121.29413221,47.24521019,24.80943316,-40.22843351
sobol__0001449,66.19131538,105.62212003,-42.23631276,80.66913221,-22.75478981,13.87193316,-17.72843351
sobol__0001457,49.31631538,117.80962003,28.07618724,35.98163221,2.24521019,-9.09681684,16.02156649
sobol__0001465,60.56631538,93.43462003,-0.04881276,27.85663221,-67.75478981,1.84068316,38.52156649
sobol__0001473,36.66006538,96.48149503,19.87306224,91.84100721,-34.00478981,3.20787066,-24.29093351
sobol__0001481,70.41006538,120.85649503,10.49806224,99.96600721,55.99521019,-3.35462934,-31.79093351
sobol__0001489,42.28506538,100.54399503,80.81056224,14.65350721,-79.00478981,10.86412066,31.95906649
sobol__0001497,53.53506538,76.16899503,-59.81443776,55.27850721,10.99521019,17.42662066,24.45906649
sobol__0001505,33.84756538,126.95024503,-24.65818776,28.87225721,-11.50478981,9.22349566,0.08406649
sobol__0001513,67.59756538,86.32524503,59.71681224,36.99725721,78.49521019,20.16099566,52.58406649
sobol__0001521,50.72256538,66.01274503,-19.97068776,73.55975721,-56.50478981,5.94224566,-56.16593351
sobol__0001529,61.97256538,106.63774503,45.65431224,114.18475721,33.49521019,-4.99525434,-3.66593351
sobol__0001537,39.29678413,90.00688566,-17.48045339,116.59686659,36.46396019,-2.77357465,58.09187899
sobol__0001545,73.04678413,114.38188566,48.14454661,75.97186659,-53.53603981,3.78892535,5.59187899
sobol__0001553,44.92178413,102.19438566,-31.54295339,39.40936659,71.46396019,18.00767535,-5.65812101
sobol__0001561,56.17178413,77.81938566,52.83204661,31.28436659,-18.53603981,11.44517535,-58.15812101
sobol__0001569,30.85928413,124.53813566,87.98829661,53.62811659,18.96396019,19.64830035,-33.78312101
sobol__0001577,64.60928413,83.91313566,-52.63670339,13.00311659,-71.03603981,8.71080035,-26.28312101
sobol__0001585,47.73428413,71.72563566,17.67579661,98.31561659,53.96396019,-5.50794965,29.96687899
sobol__0001593,58.98428413,112.35063566,8.30079661,90.19061659,-36.03603981,5.42955035,37.46687899
sobol__0001601,37.89053413,109.30376066,30.56642161,26.20624159,-62.28603981,-0.31263715,-21.59562101
sobol__0001609,71.64053413,68.67876066,2.44142161,34.33124159,7.71396019,-6.87513715,-44.09562101
sobol__0001617,43.51553413,88.99126066,72.75392161,79.01874159,-27.28603981,16.09361285,42.15437899
sobol__0001625,54.76553413,129.61626066,-49.12107839,119.64374159,42.71396019,22.65611285,19.65437899
sobol__0001633,35.07803413,74.77251066,-32.71482839,97.29999159,-44.78603981,13.35923785,14.02937899
sobol__0001641,68.82803413,99.14751066,70.41017161,105.42499159,25.21396019,24.29673785,51.52937899
sobol__0001649,51.95303413,119.46001066,-9.27732839,11.98749159,-9.78603981,1.32798785,-49.72062101
sobol__0001657,63.20303413,95.08501066,37.59767161,52.61249159,60.21396019,-9.60951215,-12.22062101
sobol__0001665,39.99990913,115.90532316,-57.91014089,107.96405409,-21.66103981,11.03501910,-41.75187101
sobol__0001673,73.74990913,91.53032316,82.71485911,83.58905409,48.33896019,17.59751910,-19.25187101
sobol__0001681,45.62490913,79.34282316,12.40235911,63.27655409,-66.66103981,3.37876910,21.99812899
sobol__0001689,56.87490913,103.71782316,21.77735911,6.40155409,3.33896019,-3.18373090,44.49812899
sobol__0001697,31.56240913,81.37407316,47.55860911,44.99530409,-4.16103981,6.11314410,50.12312899
sobol__0001705,65.31240913,121.99907316,-18.06639089,20.62030409,65.83896019,-4.82435590,12.62312899
sobol__0001713,48.43740913,109.81157316,61.62110911,122.18280409,-49.16103981,9.39439410,-13.62687101
sobol__0001721,59.68740913,69.18657316,-22.75389089,65.30780409,20.83896019,20.33189410,-51.12687101
sobol__0001729,35.78115913,66.13969816,62.79298411,1.32342909,77.08896019,22.24595660,6.06062899
sobol__0001737,69.53115913,106.76469816,-40.33201589,58.19842909,-12.91103981,15.68345660,58.56062899
sobol__0001745,41.40615913,127.07719816,39.35548411,86.63592909,32.08896019,-7.28529340,-57.68937101
sobol__0001753,52.65615913,86.45219816,-7.51951589,111.01092909,-57.91103981,-0.72279340,-5.18937101
sobol__0001761,32.96865913,100.67094816,-0.48826589,72.41717909,59.58896019,-8.92591840,-29.56437101
sobol__0001769,66.71865913,76.29594816,27.63673411,129.29217909,-30.41103981,2.01158160,-37.06437101
sobol__0001777,49.84365913,96.60844816,-42.67576589,19.60467909,14.58896019,24.98033160,34.18562899
sobol__0001785,61.09365913,120.98344816,79.19923411,43.97967909,-75.41103981,14.04283160,26.68562899
sobol__0001793,38.94522163,104.98735441,74.21876536,88.41327284,-1.34853981,-3.52552777,18.01375399
sobol__0001801,72.69522163,80.61235441,-47.65623464,112.78827284,68.65146019,7.41197223,40.51375399
sobol__0001809,44.57022163,92.79985441,32.03126536,3.10077284,-46.34853981,19.44322223,-38.23624601
sobol__0001817,55.82022163,117.17485441,3.90626536,59.97577284,23.65146019,8.50572223,-15.73624601
sobol__0001825,30.50772163,70.45610441,-12.49998464,17.31952284,-23.84853981,16.70884723,-10.11124601
sobol__0001833,64.25772163,111.08110441,34.37501536,41.69452284,46.15146019,10.14634723,-47.61124601
sobol__0001841,47.38272163,123.26860441,-35.93748464,70.13202284,-68.84853981,-1.88490277,46.13875399
sobol__0001849,58.63272163,82.64360441,67.18751536,127.00702284,1.15146019,4.67759723,8.63875399
sobol__0001857,37.53897163,85.69047941,-27.73435964,60.99139784,57.40146019,2.76353473,-54.17374601
sobol__0001865,71.28897163,126.31547941,56.64064036,4.11639784,-32.59853981,-8.17396527,-1.67374601
sobol__0001873,43.16397163,106.00297941,-13.67185964,105.67889784,12.40146019,12.60728473,2.07625399
sobol__0001881,54.41397163,65.37797941,51.95314036,81.30389784,-77.59853981,23.54478473,54.57625399
sobol__0001889,34.72647163,120.22172941,16.79689036,123.96014784,79.90146019,14.24790973,30.20125399
sobol__0001897,68.47647163,95.84672941,7.42189036,67.08514784,-10.09853981,20.81040973,22.70125399
sobol__0001905,51.60147163,75.53422941,87.10939036,46.77264784,34.90146019,0.02915973,-26.04874601
sobol__0001913,62.85147163,99.90922941,-53.51560964,22.39764784,-55.09853981,-6.53334027,-33.54874601
sobol__0001921,41.05459663,79.08891691,41.99220286,80.79608534,16.77646019,7.82212848,-2.14249601
sobol__0001929,74.80459663,103.46391691,-4.88279714,121.42108534,-73.22353981,18.75962848,-54.64249601
sobol__0001937,46.67959663,115.65141691,65.42970286,27.98358534,51.77646019,6.72837848,54.10750399
sobol__0001945,57.92959663,91.27641691,-37.69529714,36.10858534,-38.22353981,-4.20912152,1.60750399
sobol__0001953,32.61709663,113.62016691,-44.72654714,9.70233534,39.27646019,5.08775348,25.98250399
sobol__0001961,66.36709663,72.99516691,77.14845286,50.32733534,-50.72353981,-1.47474652,33.48250399
sobol__0001969,49.49209663,85.18266691,-2.53904714,95.01483534,74.27646019,10.55650348,-30.26749601
sobol__0001977,60.74209663,125.80766691,25.58595286,103.13983534,-15.72353981,17.11900348,-22.76749601
sobol__0001985,36.83584663,128.85454191,12.69532786,37.12421034,-41.97353981,22.86119098,38.17000399
sobol__0001993,70.58584663,88.22954191,22.07032786,28.99921034,28.02646019,11.92369098,15.67000399
sobol__0002001,42.46084663,67.91704191,-57.61717214,114.31171034,-6.97353981,-8.85755902,-18.07999601
sobol__0002009,53.71084663,108.54204191,83.00782786,73.68671034,63.02646019,2.07994098,-40.57999601
sobol__0002017,34.02334663,94.32329191,57.22657786,100.09296034,-64.47353981,-6.12318402,-46.20499601
sobol__0002025,67.77334663,118.69829191,-27.14842214,91.96796034,5.52646019,0.43931598,-8.70499601
sobol__0002033,50.89834663,98.38579191,43.16407786,55.40546034,-29.47353981,21.22056598,10.04500399
sobol__0002041,62.14834663,74.01079191,-22.46092214,14.78046034,40.52646019,14.65806598,47.54500399
sobol__0002049,39.60440132,98.16362394,8.85011302,111.61395643,-69.74697731,16.30723590,25.54305087
sobol__0002057,73.35440132,73.78862394,18.22511302,87.23895643,0.25302269,9.74473590,33.04305087
sobol__0002065,45.22940132,94.10112394,-52.08738698,58.80145643,-24.74697731,-2.28651410,-30.70694913
sobol__0002073,56.47940132,118.47612394,88.53761302,1.92645643,45.25302269,4.27598590,-23.20694913
sobol__0002081,31.16690132,67.69487394,53.38136302,44.58270643,-47.24697731,-3.92713910,-2.58194913
sobol__0002089,64.91690132,108.31987394,-30.99363698,20.20770643,22.75302269,7.01036090,-55.08194913
sobol__0002097,48.04190132,128.63237394,48.69386302,129.89520643,-2.24697731,19.04161090,53.66805087
sobol__0002105,59.29190132,88.00737394,-16.93113698,73.02020643,67.75302269,8.10411090,1.16805087
sobol__0002113,38.19815132,84.96049894,38.14698802,7.00458143,34.00302269,14.39317340,-46.64444913
sobol__0002121,71.94815132,125.58549894,-8.72801198,63.87958143,-55.99697731,20.95567340,-9.14444913
sobol__0002129,43.82315132,113.39799894,70.95948802,84.19208143,79.00302269,0.17442340,9.60555087
sobol__0002137,55.07315132,72.77299894,-32.16551198,108.56708143,-10.99697731,-6.38807660,47.10555087
