sample_id,elv_angle,shoulder_elv,shoulder_rot,elbow_flexion,pro_sup,deviation,flexion
sobol__0000207,-42.70516899,106.70122159,-18.13963307,42.64667127,-49.55166481,-7.37074262,-1.73233976
sobol__0000215,-25.83016899,127.01372159,61.54786693,71.08417127,65.44833519,15.59800738,2.01766024
sobol__0000223,-59.58016899,86.38872159,-22.82713307,127.95917127,-4.55166481,22.16050738,54.51766024
sobol__0000231,-34.26766899,100.60747159,-57.98338307,89.36542127,2.94833519,13.95738238,30.14266024
sobol__0000239,-45.51766899,76.23247159,82.64161693,113.74042127,-67.05166481,24.89488238,22.64266024
sobol__0000247,-17.39266899,96.54497159,12.32911693,4.05292127,47.94833519,1.92613238,-26.10733976
sobol__0000255,-51.14266899,120.91997159,21.70411693,60.92792127,-22.05166481,-9.01136762,-33.60733976
sobol__0000263,-28.99423149,104.92387784,17.30958568,72.86151502,-56.11416481,8.55699176,-41.81046476
sobol__0000271,-40.24423149,80.54887784,7.93458568,129.73651502,33.88583519,19.49449176,-19.31046476
sobol__0000279,-23.36923149,92.73637784,87.62208568,20.04901502,-11.11416481,7.46324176,21.93953524
sobol__0000287,-57.11923149,117.11137784,-53.00291432,44.42401502,78.88583519,-3.47425824,44.43953524
sobol__0000295,-37.43173149,70.39262784,-27.22166432,1.76776502,-78.61416481,4.72886676,50.06453524
sobol__0000303,-48.68173149,111.01762784,57.15333568,58.64276502,11.38583519,-1.83363324,12.56453524
sobol__0000311,-20.55673149,123.20512784,-13.15916432,87.08026502,-33.61416481,10.19761676,-13.68546476
sobol__0000319,-54.30673149,82.58012784,52.46583568,111.45526502,56.38583519,16.76011676,-51.18546476
sobol__0000327,-30.40048149,85.62700284,-11.98728932,45.43964002,0.13583519,23.59605426,6.00203524
sobol__0000335,-41.65048149,126.25200284,34.88771068,21.06464002,-69.86416481,12.65855426,58.50203524
sobol__0000343,-24.77548149,105.93950284,-35.42478932,122.62714002,45.13583519,-8.12269574,-57.74796476
sobol__0000351,-58.52548149,65.31450284,67.70021068,65.75214002,-24.86416481,2.81480426,-5.24796476
sobol__0000359,-33.21298149,120.15825284,74.73146068,108.40839002,22.63583519,-6.48207074,-29.62296476
sobol__0000367,-44.46298149,95.78325284,-47.14353932,84.03339002,-47.36416481,0.08042926,-37.12296476
sobol__0000375,-16.33798149,75.47075284,32.54396068,63.72089002,67.63583519,20.86167926,34.12703524
sobol__0000383,-50.08798149,99.84575284,4.41896068,6.84589002,-2.36416481,14.29917926,26.62703524
sobol__0000391,-26.88485649,79.02544034,57.73927318,96.72870252,40.76083519,-4.15785199,58.03328524
sobol__0000399,-38.13485649,103.40044034,-26.63572682,104.85370252,-29.23916481,6.77964801,5.53328524
sobol__0000407,-21.25985649,115.58794034,43.67677318,11.41620252,5.76083519,18.81089801,-5.71671476
sobol__0000415,-55.00985649,91.21294034,-21.94822682,52.04120252,-64.23916481,7.87339801,-58.21671476
sobol__0000423,-35.32235649,113.55669034,13.20802318,25.63495252,63.26083519,17.17027301,-33.84171476
sobol__0000431,-46.57235649,72.93169034,22.58302318,33.75995252,-6.73916481,10.60777301,-26.34171476
sobol__0000439,-18.44735649,85.11919034,-57.10447682,78.44745252,28.26083519,-1.42347699,29.90828524
sobol__0000447,-52.19735649,125.74419034,83.52052318,119.07245252,-41.73916481,5.13902301,37.40828524
sobol__0000455,-31.10360649,128.79106534,-44.21385182,53.05682752,-15.48916481,2.13121051,-21.65421476
sobol__0000463,-42.35360649,88.16606534,77.66114818,12.43182752,74.51083519,-8.80628949,-44.15421476
sobol__0000471,-25.47860649,67.85356534,-2.02635182,97.74432752,-50.48916481,11.97496051,42.09578524
sobol__0000479,-59.22860649,108.47856534,26.09864818,89.61932752,39.51083519,22.91246051,19.59578524
sobol__0000487,-33.91610649,94.25981534,42.50489818,116.02557752,-37.98916481,14.70933551,13.97078524
sobol__0000495,-45.16610649,118.63481534,-4.37010182,75.40057752,52.01083519,21.27183551,51.47078524
sobol__0000503,-17.04110649,98.32231534,65.94239818,38.83807752,-72.98916481,0.49058551,-49.77921476
sobol__0000511,-50.79110649,73.94731534,-37.18260182,30.71307752,17.01083519,-6.07191449,-12.27921476
sobol__0000519,-28.11532524,122.57036222,67.84669505,29.06268690,13.10458519,-8.22523480,47.83797274
sobol__0000527,-39.36532524,81.94536222,-35.27830495,37.18768690,-76.89541481,2.71226520,10.33797274
sobol__0000535,-22.49032524,69.75786222,35.03419505,73.75018690,58.10458519,23.49351520,-8.41202726
sobol__0000543,-56.24032524,110.38286222,-11.84080495,114.37518690,-31.89541481,12.55601520,-45.91202726
sobol__0000551,-36.55282524,92.10161222,4.56544505,92.03143690,30.60458519,20.75914020,-40.28702726
sobol__0000559,-47.80282524,116.47661222,32.69044505,100.15643690,-59.39541481,14.19664020,-17.78702726
sobol__0000567,-19.67782524,104.28911222,-46.99705495,14.84393690,75.60458519,-6.58460980,15.96297274
sobol__0000575,-53.42782524,79.91411222,74.87794505,55.46893690,-14.39541481,-0.02210980,38.46297274
sobol__0000583,-29.52157524,76.86723722,-55.20017995,121.48456190,-48.14541481,7.36070270,-24.34952726
sobol__0000591,-40.77157524,101.24223722,85.42482005,80.85956190,21.85458519,-3.57679730,-31.84952726
sobol__0000599,-23.89657524,121.55473722,5.73732005,36.17206190,-3.14541481,8.45445270,31.90047274
sobol__0000607,-57.64657524,97.17973722,15.11232005,28.04706190,66.85458519,19.39195270,24.40047274
sobol__0000615,-32.33407524,107.33598722,50.26857005,50.39081190,-65.64541481,10.09507770,0.02547274
sobol__0000623,-43.58407524,66.71098722,-15.35642995,9.76581190,4.35458519,16.65757770,52.52547274
sobol__0000631,-15.45907524,87.02348722,54.95607005,103.20331190,-20.64541481,4.62632770,-56.22452726
sobol__0000639,-49.20907524,127.64848722,-29.41892995,95.07831190,49.35458519,-1.93617230,-3.72452726
sobol__0000647,-27.41220024,83.46879972,25.07325755,4.17987440,-7.52041481,12.14585895,-32.31827726
sobol__0000655,-38.66220024,124.09379972,-3.05174245,61.05487440,62.47958519,23.08335895,-24.81827726
sobol__0000663,-21.78720024,111.90629972,76.63575755,81.36737440,-42.52041481,2.30210895,23.93172274
sobol__0000671,-55.53720024,71.28129972,-45.23924245,105.74237440,27.47958519,-8.63539105,31.43172274
sobol__0000679,-35.84970024,113.93754972,-38.20799245,67.14862440,-25.02041481,0.66148395,55.80672274
sobol__0000687,-47.09970024,89.56254972,64.91700755,124.02362440,44.97958519,-5.90101605,3.30672274
sobol__0000695,-18.97470024,77.37504972,-5.39549245,22.46112440,-60.02041481,14.88023395,-0.44327726
sobol__0000703,-52.72470024,101.75004972,41.47950755,46.83612440,9.97958519,21.44273395,-52.94327726
sobol__0000711,-31.63095024,98.70317472,-20.62986745,112.85174940,53.72958519,18.98179645,7.99422274
sobol__0000719,-42.88095024,74.32817472,44.99513255,88.47674940,-36.27041481,8.04429645,45.49422274
sobol__0000727,-26.00595024,94.64067472,-25.31736745,60.03924940,18.72958519,-3.98695355,-48.25577726
sobol__0000735,-59.75595024,119.01567472,59.05763255,3.16424940,-71.27041481,6.95054645,-10.75577726
sobol__0000743,-34.44345024,68.23442472,84.83888255,41.75799940,71.22958519,-1.25257855,-16.38077726
sobol__0000751,-45.69345024,108.85942472,-55.78611745,17.38299940,-18.77041481,5.30992145,-38.88077726
sobol__0000759,-17.56845024,129.17192472,23.90138255,127.07049940,36.22958519,17.34117145,39.86922274
sobol__0000767,-51.31845024,88.54692472,14.52638255,70.19549940,-53.77041481,10.77867145,17.36922274
sobol__0000775,-28.46688774,72.55083097,10.13185130,58.26190565,-27.83291481,-6.78968793,27.91609774
sobol__0000783,-39.71688774,113.17583097,19.50685130,1.38690565,42.16708519,-0.22718793,35.41609774
sobol__0000791,-22.84188774,125.36333097,-50.80564870,111.07440565,-62.83291481,22.74156207,-35.83390226
sobol__0000799,-56.59188774,84.73833097,89.81935130,86.69940565,7.16708519,16.17906207,-28.33390226
sobol__0000807,-36.90438774,103.01958097,54.66310130,129.35565565,-5.33291481,24.38218707,-3.95890226
sobol__0000815,-48.15438774,78.64458097,-29.71189870,72.48065565,64.66708519,13.44468707,-56.45890226
sobol__0000823,-20.02938774,90.83208097,49.97560130,44.04315565,-40.33291481,-9.52406293,59.79109774
sobol__0000831,-53.77938774,115.20708097,-15.64939870,19.66815565,29.66708519,1.41343707,7.29109774
sobol__0000839,-29.87313774,118.25395597,37.08497630,83.65253065,73.41708519,3.87437457,-51.77140226
sobol__0000847,-41.12313774,93.87895597,-9.79002370,108.02753065,-16.58291481,-2.68812543,-14.27140226
sobol__0000855,-24.24813774,73.56645597,69.89747630,6.46503065,38.41708519,11.53062457,11.97859774
sobol__0000863,-57.99813774,97.94145597,-33.22752370,63.34003065,-51.58291481,18.09312457,49.47859774
sobol__0000871,-32.68563774,87.78520597,-49.63377370,20.68378065,50.91708519,8.79624957,43.85359774
sobol__0000879,-43.93563774,128.41020597,72.24122630,45.05878065,-39.08291481,19.73374957,21.35359774
sobol__0000887,-15.81063774,108.09770597,1.92872630,65.37128065,15.91708519,5.51499957,-19.89640226
sobol__0000895,-49.56063774,67.47270597,30.05372630,122.24628065,-74.08291481,-5.42250043,-42.39640226
sobol__0000903,-26.35751274,111.65239347,-24.43846120,34.39471815,32.79208519,15.49546832,-11.92765226
sobol__0000911,-37.60751274,71.02739347,59.93653880,26.26971815,-57.20791481,22.05796832,-49.42765226
sobol__0000919,-20.73251274,83.21489347,-19.75096120,119.70721815,77.79208519,-0.91078168,51.82234774
sobol__0000927,-54.48251274,123.83989347,45.87403880,79.08221815,-12.20791481,-7.47328168,14.32234774
sobol__0000935,-34.79501274,81.18364347,20.09278880,105.48846815,10.29208519,1.82359332,19.94734774
sobol__0000943,-46.04501274,105.55864347,10.71778880,97.36346815,-79.70791481,-9.11390668,42.44734774
sobol__0000951,-17.92001274,117.74614347,81.03028880,52.67596815,55.29208519,13.85484332,-43.80265226
sobol__0000959,-51.67001274,93.37114347,-59.59471120,12.05096815,-34.70791481,24.79234332,-21.30265226
sobol__0000967,-30.57626274,96.41801847,79.85841380,76.03534315,-68.45791481,17.40953082,35.88484774
sobol__0000975,-41.82626274,120.79301847,-42.01658620,116.66034315,1.54208519,10.84703082,28.38484774
sobol__0000983,-24.95126274,100.48051847,28.29591380,31.34784315,-23.45791481,-3.37171918,-27.86515226
sobol__0000991,-58.70126274,76.10551847,0.17091380,39.47284315,46.54208519,3.19078082,-35.36515226
sobol__0000999,-33.38876274,126.88676847,-6.86033620,13.06659315,-45.95791481,-5.01234418,-59.74015226
sobol__0001007,-44.63876274,86.26176847,40.01466380,53.69159315,24.04208519,5.92515582,-7.24015226
sobol__0001015,-16.51376274,65.94926847,-39.67283620,90.25409315,-0.95791481,20.14390582,4.00984774
sobol__0001023,-50.26376274,106.57426847,63.45216380,98.37909315,69.04208519,9.20640582,56.50984774
sobol__0001031,-27.67587212,106.38383878,-5.61521901,93.61835096,-10.56728981,-0.68861371,-26.86905851
sobol__0001039,-38.92587212,65.75883878,41.25978099,101.74335096,79.43271019,-7.25111371,-34.36905851
sobol__0001047,-22.05087212,86.07133878,-38.42771901,8.30585096,-55.56728981,15.71763629,36.88094149
sobol__0001055,-55.80087212,126.69633878,64.69728099,48.93085096,34.43271019,22.28013629,29.38094149
sobol__0001063,-36.11337212,75.91508878,76.41603099,26.58710096,-33.06728981,12.98326129,5.00594149
sobol__0001071,-47.36337212,100.29008878,-45.45896901,34.71210096,56.93271019,23.92076129,57.50594149
sobol__0001079,-19.23837212,120.60258878,24.85353099,79.39960096,-78.06728981,0.95201129,-58.74405851
sobol__0001087,-52.98837212,96.22758878,-3.27146901,120.02460096,11.93271019,-9.98548871,-6.24405851
sobol__0001095,-29.08212212,93.18071378,23.68165599,56.04022596,45.68271019,-2.60267621,50.94344149
sobol__0001103,-40.33212212,117.55571378,14.30665599,15.41522596,-24.31728981,3.95982379,13.44344149
sobol__0001111,-23.45712212,105.36821378,84.61915599,100.72772596,0.68271019,18.17857379,-12.80655851
sobol__0001119,-57.20712212,80.99321378,-56.00584401,92.60272596,-69.31728981,11.61607379,-50.30655851
sobol__0001127,-31.89462212,123.64946378,-25.53709401,114.94647596,68.18271019,19.81919879,-44.68155851
sobol__0001135,-43.14462212,83.02446378,58.83790599,74.32147596,-1.81728981,8.88169879,-22.18155851
sobol__0001143,-15.01962212,70.83696378,-20.84959401,37.75897596,23.18271019,-5.33705121,19.06844149
sobol__0001151,-48.76962212,111.46196378,44.77540599,29.63397596,-46.81728981,5.60044879,41.56844149
sobol__0001159,-26.97274712,67.28227628,-46.04490651,69.75116346,5.05771019,21.86998004,12.97469149
sobol__0001167,-38.22274712,107.90727628,75.83009349,126.62616346,-64.94228981,15.30748004,50.47469149
sobol__0001175,-21.34774712,128.21977628,5.51759349,16.93866346,40.05771019,-7.66126996,-50.77530851
sobol__0001183,-55.09774712,87.59477628,33.64259349,41.31366346,-29.94228981,-1.09876996,-13.27530851
sobol__0001191,-35.41024712,97.75102628,35.98634349,2.71991346,27.55771019,-9.30189496,-18.90030851
sobol__0001199,-46.66024712,73.37602628,-10.88865651,59.59491346,-42.44228981,1.63560504,-41.40030851
sobol__0001207,-18.53524712,93.68852628,68.79884349,88.03241346,62.55771019,24.60435504,44.84969149
sobol__0001215,-52.28524712,118.06352628,-34.32615651,112.40741346,-7.44228981,13.66685504,22.34969149
sobol__0001223,-31.19149712,115.01665128,55.90821849,48.42303846,-51.19228981,11.20591754,-36.71280851
sobol__0001231,-42.44149712,90.64165128,-28.46678151,24.04803846,38.80771019,17.76841754,-29.21280851
sobol__0001239,-25.56649712,78.45415128,51.22071849,125.61053846,-16.19228981,3.54966754,27.03719149
sobol__0001247,-59.31649712,102.82915128,-14.40428151,68.73553846,73.80771019,-3.01283246,34.53719149
sobol__0001255,-34.00399712,84.54790128,6.68946849,107.32928846,-73.69228981,6.28404254,58.91219149
sobol__0001263,-45.25399712,125.17290128,16.06446849,82.95428846,16.30771019,-4.65345746,6.41219149
sobol__0001271,-17.12899712,112.98540128,-54.24803151,62.64178846,-38.69228981,9.56529254,-4.83780851
sobol__0001279,-50.87899712,72.36040128,86.37696849,5.76678846,51.30771019,20.50279254,-57.33780851
sobol__0001287,-28.73055962,88.86430753,81.39649974,123.83319471,25.37021019,3.07115191,-47.25968351
sobol__0001295,-39.98055962,129.48930753,-59.22850026,66.95819471,-44.62978981,-7.86634809,-9.75968351
sobol__0001303,-23.10555962,109.17680753,20.45899974,46.64569471,60.37021019,12.91490191,8.99031649
sobol__0001311,-56.85555962,68.55180753,11.08399974,22.27069471,-9.62978981,23.85240191,46.49031649
sobol__0001319,-37.16805962,119.33305753,-19.38475026,64.92694471,7.87021019,14.55552691,40.86531649
sobol__0001327,-48.41805962,94.95805753,46.24024974,8.05194471,-62.12978981,21.11802691,18.36531649
sobol__0001335,-20.29305962,74.64555753,-24.07225026,109.61444471,42.87021019,0.33677691,-15.38468351
sobol__0001343,-54.04305962,99.02055753,60.30274974,85.23944471,-27.12978981,-6.22572309,-37.88468351
sobol__0001351,-30.13680962,102.06743253,-39.30662526,19.22381971,-70.87978981,-3.76478559,23.05281649
sobol__0001359,-41.38680962,77.69243253,63.81837474,43.59881971,19.12021019,7.17271441,30.55281649
sobol__0001367,-24.51180962,89.87993253,-6.49412526,72.03631971,-35.87978981,19.20396441,-33.19718351
sobol__0001375,-58.26180962,114.25493253,40.38087474,128.91131971,54.12021019,8.26646441,-25.69718351
sobol__0001383,-32.94930962,71.59868253,28.66212474,86.25506971,-53.37978981,16.46958941,-1.32218351
sobol__0001391,-44.19930962,112.22368253,0.53712474,110.63006971,36.62021019,9.90708941,-53.82218351
sobol__0001399,-16.07430962,124.41118253,80.22462474,0.94256971,-18.37978981,-2.12416059,54.92781649
sobol__0001407,-49.82430962,83.78618253,-41.65037526,57.81756971,71.62021019,4.43833941,2.42781649
sobol__0001415,-26.62118462,127.96587003,49.16993724,98.95038221,-30.25478981,23.16880816,32.89656649
sobol__0001423,-37.87118462,87.34087003,-16.45506276,90.82538221,59.74521019,12.23130816,25.39656649
sobol__0001431,-20.99618462,67.02837003,53.85743724,54.26288221,-75.25478981,-8.54994184,-23.35343351
sobol__0001439,-54.74618462,107.65337003,-30.51756276,13.63788221,14.74521019,2.38755816,-30.85343351
sobol__0001447,-35.05868462,97.49712003,-51.61131276,40.04413221,-12.75478981,-5.81556684,-55.22843351
sobol__0001455,-46.30868462,121.87212003,89.01368724,31.91913221,77.24521019,0.74693316,-2.72843351
sobol__0001463,-18.18368462,101.55962003,9.32618724,117.23163221,-57.75478981,21.52818316,1.02156649
sobol__0001471,-51.93368462,77.18462003,18.70118724,76.60663221,32.24521019,14.96568316,53.52156649
sobol__0001479,-30.83993462,80.23149503,1.12306224,10.59100721,65.99521019,7.58287066,-9.29093351
sobol__0001487,-42.08993462,104.60649503,29.24806224,51.21600721,-4.00478981,18.52037066,-46.79093351
sobol__0001495,-25.21493462,116.79399503,-50.43943776,95.90350721,20.99521019,6.48912066,46.95906649
sobol__0001503,-58.96493462,92.41899503,71.43556224,104.02850721,-49.00478981,-4.44837934,9.45906649
sobol__0001511,-33.65243462,110.70024503,69.09181224,77.62225721,48.49521019,4.84849566,15.08406649
sobol__0001519,-44.90243462,70.07524503,-34.03318776,118.24725721,-21.50478981,-1.71400434,37.58406649
sobol__0001527,-16.77743462,82.26274503,36.27931224,24.80975721,3.49521019,10.31724566,-41.16593351
sobol__0001535,-50.52743462,122.88774503,-10.59568776,32.93475721,-66.50478981,16.87974566,-18.66593351
sobol__0001543,-28.20321587,73.75688566,38.76954661,35.34686659,-63.53603981,19.10142535,43.09187899
sobol__0001551,-39.45321587,98.13188566,-8.10545339,27.22186659,6.46396019,8.16392535,20.59187899
sobol__0001559,-22.57821587,118.44438566,62.20704661,120.65936659,-28.53603981,-3.86732465,-20.65812101
sobol__0001567,-56.32821587,94.06938566,-40.91795339,80.03436659,41.46396019,7.07017535,-43.15812101
sobol__0001575,-36.64071587,108.28813566,-43.26170339,102.37811659,-41.03603981,-2.22669965,-48.78312101
sobol__0001583,-47.89071587,67.66313566,78.61329661,94.25311659,28.96396019,4.33580035,-11.28312101
sobol__0001591,-19.76571587,87.97563566,-1.07420339,49.56561659,-6.03603981,16.36705035,14.96687899
sobol__0001599,-53.51571587,128.60063566,27.05079661,8.94061659,63.96396019,9.80455035,52.46687899
sobol__0001607,-29.60946587,125.55376066,11.81642161,74.95624159,37.71396019,12.81236285,-6.59562101
sobol__0001615,-40.85946587,84.92876066,21.19142161,115.58124159,-52.28603981,23.74986285,-59.09562101
sobol__0001623,-23.98446587,72.74126066,-58.49607839,30.26874159,72.71396019,2.96861285,57.15437899
sobol__0001631,-57.73446587,113.36626066,82.12892161,38.39374159,-17.28603981,-7.96888715,4.65437899
sobol__0001639,-32.42196587,91.02251066,61.03517161,16.04999159,15.21396019,0.23423785,29.02937899
sobol__0001647,-43.67196587,115.39751066,-23.33982839,56.67499159,-74.78603981,-6.32826215,36.52937899
sobol__0001655,-15.54696587,103.21001066,46.97267161,93.23749159,50.21396019,14.45298785,-34.72062101
sobol__0001663,-49.29696587,78.83501066,-18.65232839,101.36249159,-39.78603981,21.01548785,-27.22062101
sobol__0001671,-27.50009087,99.65532316,73.33985911,59.21405409,78.33896019,6.66001910,-56.75187101
sobol__0001679,-38.75009087,75.28032316,-48.53514089,2.33905409,-11.66103981,-4.27748090,-4.25187101
sobol__0001687,-21.87509087,95.59282316,31.15235911,112.02655409,33.33896019,7.75376910,6.99812899
sobol__0001695,-55.62509087,119.96782316,3.02735911,87.65155409,-56.66103981,18.69126910,59.49812899
sobol__0001703,-35.93759087,65.12407316,-8.69139089,126.24530409,55.83896019,10.48814410,35.12312899
sobol__0001711,-47.18759087,105.74907316,38.18360911,69.37030409,-34.16103981,17.05064410,27.62312899
sobol__0001719,-19.06259087,126.06157316,-32.12889089,40.93280409,10.83896019,5.01939410,-28.62687101
sobol__0001727,-52.81259087,85.43657316,70.99610911,16.55780409,-79.16103981,-1.54310590,-36.12687101
sobol__0001735,-31.71884087,82.38969816,-30.95701589,82.57342909,-22.91103981,-8.37904340,21.06062899
sobol__0001743,-42.96884087,123.01469816,53.41798411,106.94842909,47.08896019,2.55845660,43.56062899
sobol__0001751,-26.09384087,110.82719816,-16.89451589,5.38592909,-67.91103981,23.33970660,-42.68937101
sobol__0001759,-59.84384087,70.20219816,48.73048411,62.26092909,2.08896019,12.40220660,-20.18937101
sobol__0001767,-34.53134087,116.92094816,18.26173411,23.66717909,-0.41103981,21.69908160,-14.56437101
sobol__0001775,-45.78134087,92.54594816,8.88673411,48.04217909,69.58896019,15.13658160,-52.06437101
sobol__0001783,-17.65634087,80.35844816,88.57423411,68.35467909,-45.41103981,-5.64466840,49.18562899
sobol__0001791,-51.40634087,104.73344816,-52.05076589,125.22967909,24.58896019,0.91783160,11.68562899
sobol__0001799,-28.55477837,121.23735441,-57.03123464,7.16327284,58.65146019,18.34947223,3.01375399
sobol__0001807,-39.80477837,96.86235441,83.59376536,64.03827284,-31.34853981,11.78697223,55.51375399
sobol__0001815,-22.92977837,76.54985441,13.28126536,84.35077284,13.65146019,-2.43177777,-53.23624601
sobol__0001823,-56.67977837,100.92485441,22.65626536,108.72577284,-76.34853981,4.13072223,-0.73624601
sobol__0001831,-36.99227837,86.70610441,43.75001536,66.06952284,76.15146019,-5.16615277,-25.11124601
sobol__0001839,-48.24227837,127.33110441,-21.87498464,122.94452284,-13.84853981,5.77134723,-32.61124601
sobol__0001847,-20.11727837,107.01860441,57.81251536,21.38202284,31.15146019,19.99009723,31.13875399
sobol__0001855,-53.86727837,66.39360441,-26.56248464,45.75702284,-58.84853981,9.05259723,23.63875399
sobol__0001863,-29.96102837,69.44047941,66.01564036,109.74139784,-2.59853981,15.88853473,-39.17374601
sobol__0001871,-41.21102837,110.06547941,-37.10935964,85.36639784,67.40146019,22.45103473,-16.67374601
sobol__0001879,-24.33602837,122.25297941,42.57814036,56.92889784,-47.59853981,-0.51771527,17.07625399
sobol__0001887,-58.08602837,81.62797941,-4.29685964,0.05389784,22.40146019,-7.08021527,39.57625399
sobol__0001895,-32.77352837,103.97172941,-1.95310964,42.71014784,-20.09853981,1.12290973,45.20125399
sobol__0001903,-44.02352837,79.59672941,26.17189036,18.33514784,49.90146019,-9.81459027,7.70125399
sobol__0001911,-15.89852837,91.78422941,-44.14060964,128.02264784,-65.09853981,13.15415973,-11.04874601
sobol__0001919,-49.64852837,116.15922941,77.73439036,71.14764784,4.90146019,24.09165973,-48.54874601
sobol__0001927,-26.44540337,95.33891691,-14.25779714,32.04608534,-43.22353981,3.44712848,-17.14249601
sobol__0001935,-37.69540337,119.71391691,51.36720286,40.17108534,26.77646019,-3.11537152,-39.64249601
sobol__0001943,-20.82040337,99.40141691,-28.32029714,76.73358534,-8.22353981,11.10337848,39.10750399
sobol__0001951,-54.57040337,75.02641691,56.05470286,117.35858534,61.77646019,17.66587848,16.60750399
sobol__0001959,-34.88290337,129.87016691,86.52345286,90.95233534,-60.72353981,9.46275348,10.98250399
sobol__0001967,-46.13290337,89.24516691,-54.10154714,99.07733534,9.27646019,20.40025348,48.48250399
sobol__0001975,-18.00790337,68.93266691,16.21095286,13.76483534,-25.72353981,6.18150348,-45.26749601
sobol__0001983,-51.75790337,109.55766691,6.83595286,54.38983534,44.27646019,-4.75599652,-7.76749601
sobol__0001991,-30.66415337,112.60454191,31.44532786,118.37421034,18.02646019,-7.76380902,53.17000399
sobol__0001999,-41.91415337,71.97954191,3.32032786,77.74921034,-71.97353981,-1.20130902,0.67000399
sobol__0002007,-25.03915337,84.16704191,73.63282786,33.06171034,53.02646019,21.76744098,-3.07999601
sobol__0002015,-58.78915337,124.79204191,-48.24217214,24.93671034,-36.97353981,15.20494098,-55.57999601
sobol__0002023,-33.47665337,78.07329191,-36.52342214,51.34296034,35.52646019,24.50181598,-31.20499601
sobol__0002031,-44.72665337,102.44829191,66.60157786,10.71796034,-54.47353981,13.56431598,-23.70499601
sobol__0002039,-16.60165337,114.63579191,-13.08592214,104.15546034,70.52646019,-9.40443402,25.04500399
sobol__0002047,-50.35165337,90.26079191,33.78907786,96.03046034,-19.47353981,1.53306598,32.54500399
sobol__0002055,-27.89559868,114.41362394,27.60011302,62.86395643,30.25302269,-5.56776410,10.54305087
sobol__0002063,-39.14559868,90.03862394,-0.52488698,5.98895643,-59.74697731,5.36973590,48.04305087
sobol__0002071,-22.27059868,77.85112394,79.16261302,107.55145643,75.25302269,19.58848590,-45.70694913
sobol__0002079,-56.02059868,102.22612394,-42.71238698,83.17645643,-14.74697731,8.65098590,-8.20694913
sobol__0002087,-36.33309868,83.94487394,-40.36863698,125.83270643,12.75302269,17.94786090,-17.58194913
sobol__0002095,-47.58309868,124.56987394,62.75636302,68.95770643,-77.24697731,11.38536090,-40.08194913
