sample_id,elv_angle,shoulder_elv,shoulder_rot,elbow_flexion,pro_sup,deviation,flexion
sobol__0000246,72.60733101,31.54497159,87.32911693,69.05292127,-32.05166481,19.42613238,33.89266024
sobol__0000254,38.85733101,55.91997159,-53.29588307,125.92792127,57.94833519,8.48863238,26.39266024
sobol__0000262,61.00576851,39.92387784,-57.69041432,7.86151502,23.88583519,-8.94300824,18.18953524
sobol__0000270,49.75576851,15.54887784,82.93458568,64.73651502,-46.11416481,1.99449176,40.68953524
sobol__0000278,66.63076851,27.73637784,12.62208568,85.04901502,68.88583519,24.96324176,-38.06046476
sobol__0000286,32.88076851,52.11137784,21.99708568,109.42401502,-1.11416481,14.02574176,-15.56046476
sobol__0000294,52.56826851,5.39262784,47.77833568,66.76776502,1.38583519,22.22886676,-9.93546476
sobol__0000302,41.31826851,46.01762784,-17.84666432,123.64276502,-68.61416481,15.66636676,-47.43546476
sobol__0000310,69.44326851,58.20512784,61.84083568,22.08026502,46.38583519,-7.30238324,46.31453524
sobol__0000318,35.69326851,17.58012784,-22.53416432,46.45526502,-23.61416481,-0.73988324,8.81453524
sobol__0000326,59.59951851,20.62700284,63.01271068,110.43964002,-79.86416481,6.09605426,-53.99796476
sobol__0000334,48.34951851,61.25200284,-40.11228932,86.06464002,10.13583519,-4.84144574,-1.49796476
sobol__0000342,65.22451851,40.93950284,39.57521068,57.62714002,-34.86416481,9.37730426,2.25203524
sobol__0000350,31.47451851,0.31450284,-7.29978932,0.75214002,55.13583519,20.31480426,54.75203524
sobol__0000358,56.78701851,55.15825284,-0.26853932,43.40839002,-57.36416481,11.01792926,30.37703524
sobol__0000366,45.53701851,30.78325284,27.85646068,19.03339002,32.63583519,17.58042926,22.87703524
sobol__0000374,73.66201851,10.47075284,-42.45603932,128.72089002,-12.36416481,3.36167926,-25.87296476
sobol__0000382,39.91201851,34.84575284,79.41896068,71.84589002,77.63583519,-3.20082074,-33.37296476
sobol__0000390,63.11514351,14.02544034,-17.26072682,31.72870252,-39.23916481,13.34214801,-1.96671476
sobol__0000398,51.86514351,38.40044034,48.36427318,39.85370252,50.76083519,24.27964801,-54.46671476
sobol__0000406,68.74014351,50.58794034,-31.32322682,76.41620252,-74.23916481,1.31089801,54.28328524
sobol__0000414,34.99014351,26.21294034,53.05177318,117.04120252,15.76083519,-9.62660199,1.78328524
sobol__0000422,54.67764351,48.55669034,88.20802318,90.63495252,-16.73916481,-0.32972699,26.15828524
sobol__0000430,43.42764351,7.93169034,-52.41697682,98.75995252,73.26083519,-6.89222699,33.65828524
sobol__0000438,71.55264351,20.11919034,17.89552318,13.44745252,-51.73916481,16.07652301,-30.09171476
sobol__0000446,37.80264351,60.74419034,8.52052318,54.07245252,38.26083519,22.63902301,-22.59171476
sobol__0000454,58.89639351,63.79106534,30.78614818,118.05682752,64.51083519,19.63121051,38.34578524
sobol__0000462,47.64639351,23.16606534,2.66114818,77.43182752,-5.48916481,8.69371051,15.84578524
sobol__0000470,64.52139351,2.85356534,72.97364818,32.74432752,29.51083519,-5.52503949,-17.90421476
sobol__0000478,30.77139351,43.47856534,-48.90135182,24.61932752,-40.48916481,5.41246051,-40.40421476
sobol__0000486,56.08389351,29.25981534,-32.49510182,51.02557752,42.01083519,-2.79066449,-46.02921476
sobol__0000494,44.83389351,53.63481534,70.62989818,10.40057752,-27.98916481,3.77183551,-8.52921476
sobol__0000502,72.95889351,33.32231534,-9.05760182,103.83807752,7.01083519,17.99058551,10.22078524
sobol__0000510,39.20889351,8.94731534,37.81739818,95.71307752,-62.98916481,11.42808551,47.72078524
sobol__0000518,61.88467476,57.57036222,-7.15330495,94.06268690,-66.89541481,9.27476520,-12.16202726
sobol__0000526,50.63467476,16.94536222,39.72169505,102.18768690,3.10458519,20.21226520,-49.66202726
sobol__0000534,67.50967476,4.75786222,-39.96580495,8.75018690,-21.89541481,5.99351520,51.58797274
sobol__0000542,33.75967476,45.38286222,63.15919505,49.37518690,48.10458519,-4.94398480,14.08797274
sobol__0000550,53.44717476,27.10161222,79.56544505,27.03143690,-49.39541481,3.25914020,19.71297274
sobol__0000558,42.19717476,51.47661222,-42.30955495,35.15643690,20.60458519,-3.30335980,42.21297274
sobol__0000566,70.32217476,39.28911222,28.00294505,79.84393690,-4.39541481,10.91539020,-44.03702726
sobol__0000574,36.57217476,14.91411222,-0.12205495,120.46893690,65.60458519,17.47789020,-21.53702726
sobol__0000582,60.47842476,11.86723722,19.79982005,56.48456190,31.85458519,24.86070270,35.65047274
sobol__0000590,49.22842476,36.24223722,10.42482005,15.85956190,-58.14541481,13.92320270,28.15047274
sobol__0000598,66.10342476,56.55473722,80.73732005,101.17206190,76.85458519,-9.04554730,-28.09952726
sobol__0000606,32.35342476,32.17973722,-59.88767995,93.04706190,-13.14541481,1.89195270,-35.59952726
sobol__0000614,57.66592476,42.33598722,-24.73142995,115.39081190,14.35458519,-7.40492230,-59.97452726
sobol__0000622,46.41592476,1.71098722,59.64357005,74.76581190,-75.64541481,-0.84242230,-7.47452726
sobol__0000630,74.54092476,22.02348722,-20.04392995,38.20331190,59.35458519,22.12632770,3.77547274
sobol__0000638,40.79092476,62.64848722,45.58107005,30.07831190,-30.64541481,15.56382770,56.27547274
sobol__0000646,62.58779976,18.46879972,-49.92674245,69.17987440,72.47958519,-5.35414105,27.68172274
sobol__0000654,51.33779976,59.09379972,71.94825755,126.05487440,-17.52041481,5.58335895,35.18172274
sobol__0000662,68.21279976,46.90629972,1.63575755,16.36737440,37.47958519,19.80210895,-36.06827726
sobol__0000670,34.46279976,6.28129972,29.76075755,40.74237440,-52.52041481,8.86460895,-28.56827726
sobol__0000678,54.15029976,48.93754972,36.79200755,2.14862440,54.97958519,18.16148395,-4.19327726
sobol__0000686,42.90029976,24.56254972,-10.08299245,59.02362440,-35.02041481,11.59898395,-56.69327726
sobol__0000694,71.02529976,12.37504972,69.60450755,87.46112440,19.97958519,-2.61976605,59.55672274
sobol__0000702,37.27529976,36.75004972,-33.52049245,111.83612440,-70.02041481,3.94273395,7.05672274
sobol__0000710,58.36904976,33.70317472,54.37013255,47.85174940,-26.27041481,1.48179645,-52.00577726
sobol__0000718,47.11904976,9.32817472,-30.00486745,23.47674940,43.72958519,-9.45570355,-14.50577726
sobol__0000726,63.99404976,29.64067472,49.68263255,125.03924940,-61.27041481,13.51304645,11.74422274
sobol__0000734,30.24404976,54.01567472,-15.94236745,68.16424940,8.72958519,24.45054645,49.24422274
sobol__0000742,55.55654976,3.23442472,9.83888255,106.75799940,-8.77041481,16.24742145,43.61922274
sobol__0000750,44.30654976,43.85942472,19.21388255,82.38299940,61.22958519,22.80992145,21.11922274
sobol__0000758,72.43154976,64.17192472,-51.09861745,62.07049940,-43.77041481,-0.15882855,-20.13077726
sobol__0000766,38.68154976,23.54692472,89.52638255,5.19549940,26.22958519,-6.72132855,-42.63077726
sobol__0000774,61.53311226,7.55083097,85.13185130,123.26190565,52.16708519,10.71031207,-32.08390226
sobol__0000782,50.28311226,48.17583097,-55.49314870,66.38690565,-37.83291481,17.27281207,-24.58390226
sobol__0000790,67.15811226,60.36333097,24.19435130,46.07440565,17.16708519,5.24156207,24.16609774
sobol__0000798,33.40811226,19.73833097,14.81935130,21.69940565,-72.83291481,-1.32093793,31.66609774
sobol__0000806,53.09561226,38.01958097,-20.33689870,64.35565565,74.66708519,6.88218707,56.04109774
sobol__0000814,41.84561226,13.64458097,45.28810130,7.48065565,-15.33291481,-4.05531293,3.54109774
sobol__0000822,69.97061226,25.83208097,-25.02439870,109.04315565,39.66708519,7.97593707,-0.20890226
sobol__0000830,36.22061226,50.20708097,59.35060130,84.66815565,-50.33291481,18.91343707,-52.70890226
sobol__0000838,60.12686226,53.25395597,-37.91502370,18.65253065,-6.58291481,21.37437457,8.22859774
sobol__0000846,48.87686226,28.87895597,65.20997630,43.02753065,63.41708519,14.81187457,45.72859774
sobol__0000854,65.75186226,8.56645597,-5.10252370,71.46503065,-41.58291481,-5.96937543,-48.02140226
sobol__0000862,32.00186226,32.94145597,41.77247630,128.34003065,28.41708519,0.59312457,-10.52140226
sobol__0000870,57.31436226,22.78520597,25.36622630,85.68378065,-29.08291481,-8.70375043,-16.14640226
sobol__0000878,46.06436226,63.41020597,-2.75877370,110.05878065,40.91708519,2.23374957,-38.64640226
sobol__0000886,74.18936226,43.09770597,76.92872630,0.37128065,-64.08291481,23.01499957,40.10359774
sobol__0000894,40.43936226,2.47270597,-44.94627370,57.24628065,5.91708519,12.07749957,17.60359774
sobol__0000902,63.64248726,46.65239347,50.56153880,99.39471815,-47.20791481,-2.00453168,48.07234774
sobol__0000910,52.39248726,6.02739347,-15.06346120,91.26971815,22.79208519,4.55796832,10.57234774
sobol__0000918,69.26748726,18.21489347,55.24903880,54.70721815,-2.20791481,16.58921832,-8.17765226
sobol__0000926,35.51748726,58.83989347,-29.12596120,14.08221815,67.79208519,10.02671832,-45.67765226
sobol__0000934,55.20498726,16.18364347,-54.90721120,40.48846815,-69.70791481,19.32359332,-40.05265226
sobol__0000942,43.95498726,40.55864347,85.71778880,32.36346815,0.29208519,8.38609332,-17.55265226
sobol__0000950,72.07998726,52.74614347,6.03028880,117.67596815,-24.70791481,-3.64515668,16.19734774
sobol__0000958,38.32998726,28.37114347,15.40528880,77.05096815,45.29208519,7.29234332,38.69734774
sobol__0000966,59.42373726,31.41801847,4.85841380,11.03534315,11.54208519,-0.09046918,-24.11515226
sobol__0000974,48.17373726,55.79301847,32.98341380,51.66034315,-78.45791481,-6.65296918,-31.61515226
sobol__0000982,65.04873726,35.48051847,-46.70408620,96.34784315,56.54208519,14.12828082,32.13484774
sobol__0000990,31.29873726,11.10551847,75.17091380,104.47284315,-33.45791481,20.69078082,24.63484774
sobol__0000998,56.61123726,61.88676847,68.13966380,78.06659315,34.04208519,12.48765582,0.25984774
sobol__0001006,45.36123726,21.26176847,-34.98533620,118.69159315,-55.95791481,23.42515582,52.75984774
sobol__0001014,73.48623726,0.94926847,35.32716380,25.25409315,79.04208519,2.64390582,-55.99015226
sobol__0001022,39.73623726,41.57426847,-11.54783620,33.37909315,-10.95791481,-8.29359418,-3.49015226
sobol__0001030,62.32412788,41.38383878,69.38478099,28.61835096,69.43271019,16.81138629,33.13094149
sobol__0001038,51.07412788,0.75883878,-33.74021901,36.74335096,-0.56728981,10.24888629,25.63094149
sobol__0001046,67.94912788,21.07133878,36.57228099,73.30585096,24.43271019,-1.78236371,-23.11905851
sobol__0001054,34.19912788,61.69633878,-10.30271901,113.93085096,-45.56728981,4.78013629,-30.61905851
sobol__0001062,53.88662788,10.91508878,1.41603099,91.58710096,46.93271019,-4.51673871,-54.99405851
sobol__0001070,42.63662788,35.29008878,29.54103099,99.71210096,-23.06728981,6.42076129,-2.49405851
sobol__0001078,70.76162788,55.60258878,-50.14646901,14.39960096,1.93271019,18.45201129,1.25594149
sobol__0001086,37.01162788,31.22758878,71.72853099,55.02460096,-68.06728981,7.51451129,53.75594149
sobol__0001094,60.91787788,28.18071378,-51.31834401,121.04022596,-34.31728981,14.89732379,-9.05655851
sobol__0001102,49.66787788,52.55571378,89.30665599,80.41522596,55.68271019,21.45982379,-46.55655851
sobol__0001110,66.54287788,40.36821378,9.61915599,35.72772596,-79.31728981,0.67857379,47.19344149
sobol__0001118,32.79287788,15.99321378,18.99415599,27.60272596,10.68271019,-5.88392621,9.69344149
sobol__0001126,58.10537788,58.64946378,49.46290599,49.94647596,-11.81728981,2.31919879,15.31844149
sobol__0001134,46.85537788,18.02446378,-16.16209401,9.32147596,78.18271019,-8.61830121,37.81844149
sobol__0001142,74.98037788,5.83696378,54.15040599,102.75897596,-56.81728981,12.16294879,-40.93155851
sobol__0001150,41.23037788,46.46196378,-30.22459401,94.63397596,33.18271019,23.10044879,-18.43155851
sobol__0001158,63.02725288,2.28227628,28.95509349,4.75116346,-74.94228981,4.36998004,-47.02530851
sobol__0001166,51.77725288,42.90727628,0.83009349,61.62616346,15.05771019,-2.19251996,-9.52530851
sobol__0001174,68.65225288,63.21977628,80.51759349,81.93866346,-39.94228981,9.83873004,9.22469149
sobol__0001182,34.90225288,22.59477628,-41.35740651,106.31366346,50.05771019,16.40123004,46.72469149
sobol__0001190,54.58975288,32.75102628,-39.01365651,67.71991346,-52.44228981,8.19810504,41.09969149
sobol__0001198,43.33975288,8.37602628,64.11134349,124.59491346,37.55771019,19.13560504,18.59969149
sobol__0001206,71.46475288,28.68852628,-6.20115651,23.03241346,-17.44228981,7.10435504,-15.15030851
sobol__0001214,37.71475288,53.06352628,40.67384349,47.40741346,72.55771019,-3.83314496,-37.65030851
sobol__0001222,58.80850288,50.01665128,-19.09178151,113.42303846,28.80771019,-6.29408246,23.28719149
sobol__0001230,47.55850288,25.64165128,46.53321849,89.04803846,-41.19228981,0.26841754,30.78719149
sobol__0001238,64.43350288,13.45415128,-23.77928151,60.61053846,63.80771019,21.04966754,-32.96280851
sobol__0001246,30.68350288,37.82915128,60.59571849,3.73553846,-6.19228981,14.48716754,-25.46280851
sobol__0001254,55.99600288,19.54790128,81.68946849,42.32928846,6.30771019,23.78404254,-1.08780851
sobol__0001262,44.74600288,60.17290128,-58.93553151,17.95428846,-63.69228981,12.84654254,-53.58780851
sobol__0001270,72.87100288,47.98540128,20.75196849,127.64178846,41.30771019,-7.93470746,55.16219149
sobol__0001278,39.12100288,7.36040128,11.37696849,70.76678846,-28.69228981,3.00279254,2.66219149
sobol__0001286,61.26944038,23.86430753,6.39649974,58.83319471,-54.62978981,20.57115191,12.74031649
sobol__0001294,50.01944038,64.48930753,15.77149974,1.95819471,35.37021019,9.63365191,50.24031649
sobol__0001302,66.89444038,44.17680753,-54.54100026,111.64569471,-19.62978981,-4.58509809,-51.00968351
sobol__0001310,33.14444038,3.55180753,86.08399974,87.27069471,70.37021019,6.35240191,-13.50968351
sobol__0001318,52.83194038,54.33305753,55.61524974,129.92694471,-72.12978981,-2.94447309,-19.13468351
sobol__0001326,41.58194038,29.95805753,-28.75975026,73.05194471,17.87021019,3.61802691,-41.63468351
sobol__0001334,69.70694038,9.64555753,50.92774974,44.61444471,-37.12978981,17.83677691,44.61531649
sobol__0001342,35.95694038,34.02055753,-14.69725026,20.23944471,52.87021019,11.27427691,22.11531649
sobol__0001350,59.86319038,37.06743253,35.69337474,84.22381971,9.12021019,13.73521441,-36.94718351
sobol__0001358,48.61319038,12.69243253,-11.18162526,108.59881971,-60.87978981,24.67271441,-29.44718351
sobol__0001366,65.48819038,24.87993253,68.50587474,7.03631971,44.12021019,1.70396441,26.80281649
sobol__0001374,31.73819038,49.25493253,-34.61912526,63.91131971,-25.87978981,-9.23353559,34.30281649
sobol__0001382,57.05069038,6.59868253,-46.33787526,21.25506971,26.62021019,-1.03041059,58.67781649
sobol__0001390,45.80069038,47.22368253,75.53712474,45.63006971,-43.37978981,-7.59291059,6.17781649
sobol__0001398,73.92569038,59.41118253,5.22462474,65.94256971,61.62021019,15.37583941,-5.07218351
sobol__0001406,40.17569038,18.78618253,33.34962474,122.81756971,-8.37978981,21.93833941,-57.57218351
sobol__0001414,63.37881538,62.96587003,-25.83006276,33.95038221,49.74521019,5.66880816,-27.10343351
sobol__0001422,52.12881538,22.34087003,58.54493724,25.82538221,-20.25478981,-5.26869184,-34.60343351
sobol__0001430,69.00381538,2.02837003,-21.14256276,119.26288221,4.74521019,8.95005816,36.64656649
sobol__0001438,35.25381538,42.65337003,44.48243724,78.63788221,-65.25478981,19.88755816,29.14656649
sobol__0001446,54.94131538,32.49712003,23.38868724,105.04413221,67.24521019,11.68443316,4.77156649
sobol__0001454,43.69131538,56.87212003,14.01368724,96.91913221,-2.75478981,18.24693316,57.27156649
sobol__0001462,71.81631538,36.55962003,84.32618724,52.23163221,22.24521019,4.02818316,-58.97843351
sobol__0001470,38.06631538,12.18462003,-56.29881276,11.60663221,-47.75478981,-2.53431684,-6.47843351
sobol__0001478,59.16006538,15.23149503,76.12306224,75.59100721,-14.00478981,-9.91712934,50.70906649
sobol__0001486,47.91006538,39.60649503,-45.75193776,116.21600721,75.99521019,1.02037066,13.20906649
sobol__0001494,64.78506538,51.79399503,24.56056224,30.90350721,-59.00478981,23.98912066,-13.04093351
sobol__0001502,31.03506538,27.41899503,-3.56443776,39.02850721,30.99521019,13.05162066,-50.54093351
sobol__0001510,56.34756538,45.70024503,-5.90818776,12.62225721,-31.50478981,22.34849566,-44.91593351
sobol__0001518,45.09756538,5.07524503,40.96681224,53.24725721,58.49521019,15.78599566,-22.41593351
sobol__0001526,73.22256538,17.26274503,-38.72068776,89.80975721,-76.50478981,-7.18275434,18.83406649
sobol__0001534,39.47256538,57.88774503,64.40431224,97.93475721,13.49521019,-0.62025434,41.33406649
sobol__0001542,61.79678413,8.75688566,-36.23045339,100.34686659,16.46396019,1.60142535,-16.90812101
sobol__0001550,50.54678413,33.13188566,66.89454661,92.22186659,-73.53603981,-9.33607465,-39.40812101
sobol__0001558,67.42178413,53.44438566,-12.79295339,55.65936659,51.46396019,13.63267535,39.34187899
sobol__0001566,33.67178413,29.06938566,34.08204661,15.03436659,-38.53603981,24.57017535,16.84187899
sobol__0001574,53.35928413,43.28813566,31.73829661,37.37811659,38.96396019,15.27330035,11.21687899
sobol__0001582,42.10928413,2.66313566,3.61329661,29.25311659,-51.03603981,21.83580035,48.71687899
sobol__0001590,70.23428413,22.97563566,73.92579661,114.56561659,73.96396019,-1.13294965,-45.03312101
sobol__0001598,36.48428413,63.60063566,-47.94920339,73.94061659,-16.03603981,-7.69544965,-7.53312101
sobol__0001606,60.39053413,60.55376066,86.81642161,9.95624159,-42.28603981,-4.68763715,53.40437899
sobol__0001614,49.14053413,19.92876066,-53.80857839,50.58124159,27.71396019,6.24986285,0.90437899
sobol__0001622,66.01553413,7.74126066,16.50392161,95.26874159,-7.28603981,20.46861285,-2.84562101
sobol__0001630,32.26553413,48.36626066,7.12892161,103.39374159,62.71396019,9.53111285,-55.34562101
sobol__0001638,57.57803413,26.02251066,-13.96482839,81.04999159,-64.78603981,17.73423785,-30.97062101
sobol__0001646,46.32803413,50.39751066,51.66017161,121.67499159,5.21396019,11.17173785,-23.47062101
sobol__0001654,74.45303413,38.21001066,-28.02732839,28.23749159,-29.78603981,-3.04701215,25.27937899
sobol__0001662,40.70303413,13.83501066,56.34767161,36.36249159,40.21396019,3.51548785,32.77937899
sobol__0001670,62.49990913,34.65532316,-1.66014089,124.21405409,-1.66103981,24.16001910,3.24812899
sobol__0001678,51.24990913,10.28032316,26.46485911,67.33905409,68.33896019,13.22251910,55.74812899
sobol__0001686,68.12490913,30.59282316,-43.84764089,47.02655409,-46.66103981,-9.74623090,-53.00187101
sobol__0001694,34.37490913,54.96782316,78.02735911,22.65155409,23.33896019,1.19126910,-0.50187101
sobol__0001702,54.06240913,0.12407316,66.30860911,61.24530409,-24.16103981,-7.01185590,-24.87687101
sobol__0001710,42.81240913,40.74907316,-36.81639089,4.37030409,45.83896019,-0.44935590,-32.37687101
sobol__0001718,70.93740913,61.06157316,42.87110911,105.93280409,-69.16103981,22.51939410,31.37312899
sobol__0001726,37.18740913,20.43657316,-4.00389089,81.55780409,0.83896019,15.95689410,23.87312899
sobol__0001734,58.28115913,17.38969816,44.04298411,17.57342909,57.08896019,9.12095660,-38.93937101
sobol__0001742,47.03115913,58.01469816,-21.58201589,41.94842909,-32.91103981,20.05845660,-16.43937101
sobol__0001750,63.90615913,45.82719816,58.10548411,70.38592909,12.08896019,5.83970660,17.31062899
sobol__0001758,30.15615913,5.20219816,-26.26951589,127.26092909,-77.91103981,-5.09779340,39.81062899
sobol__0001766,55.46865913,51.92094816,-56.73826589,88.66717909,79.58896019,4.19908160,45.43562899
sobol__0001774,44.21865913,27.54594816,83.88673411,113.04217909,-10.41103981,-2.36341840,7.93562899
sobol__0001782,72.34365913,15.35844816,13.57423411,3.35467909,34.58896019,11.85533160,-10.81437101
sobol__0001790,38.59365913,39.73344816,22.94923411,60.22967909,-55.41103981,18.41783160,-48.31437101
sobol__0001798,61.44522163,56.23735441,17.96876536,72.16327284,-21.34853981,0.84947223,-56.98624601
sobol__0001806,50.19522163,31.86235441,8.59376536,129.03827284,48.65146019,-5.71302777,-4.48624601
sobol__0001814,67.07022163,11.54985441,88.28126536,19.35077284,-66.34853981,15.06822223,6.76375399
sobol__0001822,33.32022163,35.92485441,-52.34373464,43.72577284,3.65146019,21.63072223,59.26375399
sobol__0001830,53.00772163,21.70610441,-31.24998464,1.06952284,-3.84853981,12.33384723,34.88875399
sobol__0001838,41.75772163,62.33110441,53.12501536,57.94452284,66.15146019,23.27134723,27.38875399
sobol__0001846,69.88272163,42.01860441,-17.18748464,86.38202284,-48.84853981,2.49009723,-28.86124601
sobol__0001854,36.13272163,1.39360441,48.43751536,110.75702284,21.15146019,-8.44740277,-36.36124601
sobol__0001862,60.03897163,4.44047941,-8.98435964,44.74139784,77.40146019,-1.61146527,20.82625399
sobol__0001870,48.78897163,45.06547941,37.89064036,20.36639784,-12.59853981,4.95103473,43.32625399
sobol__0001878,65.66397163,57.25297941,-32.42185964,121.92889784,32.40146019,16.98228473,-42.92374601
sobol__0001886,31.91397163,16.62797941,70.70314036,65.05389784,-57.59853981,10.41978473,-20.42374601
sobol__0001894,57.22647163,38.97172941,73.04689036,107.71014784,59.90146019,18.62290973,-14.79874601
sobol__0001902,45.97647163,14.59672941,-48.82810964,83.33514784,-30.09853981,7.68540973,-52.29874601
sobol__0001910,74.10147163,26.78422941,30.85939036,63.02264784,14.90146019,-4.34584027,48.95125399
sobol__0001918,40.35147163,51.15922941,2.73439036,6.14764784,-75.09853981,6.59165973,11.45125399
sobol__0001926,63.55459663,30.33891691,60.74220286,97.04608534,36.77646019,20.94712848,42.85750399
sobol__0001934,52.30459663,54.71391691,-23.63279714,105.17108534,-53.22353981,14.38462848,20.35750399
sobol__0001942,69.17959663,34.40141691,46.67970286,11.73358534,71.77646019,-6.39662152,-20.89249601
sobol__0001950,35.42959663,10.02641691,-18.94529714,52.35858534,-18.22353981,0.16587848,-43.39249601
sobol__0001958,55.11709663,64.87016691,11.52345286,25.95233534,19.27646019,-8.03724652,-49.01749601
sobol__0001966,43.86709663,24.24516691,20.89845286,34.07733534,-70.72353981,2.90025348,-11.51749601
sobol__0001974,71.99209663,3.93266691,-58.78904714,78.76483534,54.27646019,23.68150348,14.73250399
sobol__0001982,38.24209663,44.55766691,81.83595286,119.38983534,-35.72353981,12.74400348,52.23250399
sobol__0001990,59.33584663,47.60454191,-43.55467214,53.37421034,-61.97353981,9.73619098,-6.82999601
sobol__0001998,48.08584663,6.97954191,78.32032786,12.74921034,8.02646019,16.29869098,-59.32999601
sobol__0002006,64.96084663,19.16704191,-1.36717214,98.06171034,-26.97353981,4.26744098,56.92000399
sobol__0002014,31.21084663,59.79204191,26.75782786,89.93671034,43.02646019,-2.29505902,4.42000399
sobol__0002022,56.52334663,13.07329191,38.47657786,116.34296034,-44.47353981,7.00181598,28.79500399
sobol__0002030,45.27334663,37.44829191,-8.39842214,75.71796034,25.52646019,-3.93568402,36.29500399
sobol__0002038,73.39834663,49.63579191,61.91407786,39.15546034,-9.47353981,8.09556598,-34.95499601
sobol__0002046,39.64834663,25.26079191,-41.21092214,31.03046034,60.52646019,19.03306598,-27.45499601
sobol__0002054,62.10440132,49.41362394,-47.39988698,127.86395643,-49.74697731,11.93223590,-49.45694913
sobol__0002062,50.85440132,25.03862394,74.47511302,70.98895643,20.25302269,22.86973590,-11.95694913
sobol__0002070,67.72940132,12.85112394,4.16261302,42.55145643,-4.74697731,2.08848590,14.29305087
sobol__0002078,33.97940132,37.22612394,32.28761302,18.17645643,65.25302269,-8.84901410,51.79305087
sobol__0002086,53.66690132,18.94487394,34.63136302,60.83270643,-67.24697731,0.44786090,42.41805087
sobol__0002094,42.41690132,59.56987394,-12.24363698,3.95770643,2.75302269,-6.11463910,19.91805087
sobol__0002102,70.54190132,47.38237394,67.44386302,113.64520643,-22.24697731,14.66661090,-21.33194913
sobol__0002110,36.79190132,6.75737394,-35.68113698,89.27020643,47.75302269,21.22911090,-43.83194913
sobol__0002118,60.69815132,3.71049894,56.89698802,23.25458143,14.00302269,18.76817340,28.35555087
sobol__0002126,49.44815132,44.33549894,-27.47801198,47.62958143,-75.99697731,7.83067340,35.85555087
sobol__0002134,66.32315132,64.64799894,52.20948802,67.94208143,59.00302269,-4.20057660,-35.39444913
