sample_id,elv_angle,shoulder_elv,shoulder_rot,elbow_flexion,pro_sup,deviation,flexion
sobol__0000808,-25.65438774,29.89458097,-10.96189870,88.73065565,44.66708519,17.81968707,18.54109774
sobol__0000816,-42.52938774,9.58208097,68.72560130,60.29315565,-60.33291481,3.60093707,-15.20890226
sobol__0000824,-31.27938774,33.95708097,-34.39939870,3.41815565,9.66708519,-2.96156293,-37.70890226
sobol__0000832,-52.37313774,37.00395597,55.83497630,67.40253065,53.41708519,-9.25062543,23.22859774
sobol__0000840,-18.62313774,12.62895597,-28.54002370,124.27753065,-36.58291481,1.68687457,30.72859774
sobol__0000848,-46.74813774,24.81645597,51.14747630,22.71503065,18.41708519,24.65562457,-33.02140226
sobol__0000856,-35.49813774,49.19145597,-14.47752370,47.09003065,-71.58291481,13.71812457,-25.52140226
sobol__0000864,-55.18563774,6.53520597,6.61622630,4.43378065,70.91708519,21.92124957,-1.14640226
sobol__0000872,-21.43563774,47.16020597,15.99122630,61.30878065,-19.08291481,15.35874957,-53.64640226
sobol__0000880,-38.31063774,59.34770597,-54.32127370,81.62128065,35.91708519,-7.61000043,55.10359774
sobol__0000888,-27.06063774,18.72270597,86.30372630,105.99628065,-54.08291481,-1.04750043,2.60359774
sobol__0000896,-48.85751274,62.90239347,-5.68846120,50.64471815,12.79208519,19.87046832,33.07234774
sobol__0000904,-15.10751274,22.27739347,41.18653880,10.01971815,-77.20791481,8.93296832,25.57234774
sobol__0000912,-43.23251274,1.96489347,-38.50096120,103.45721815,57.79208519,-5.28578168,-23.17765226
sobol__0000920,-31.98251274,42.58989347,64.62403880,95.33221815,-32.20791481,5.65171832,-30.67765226
sobol__0000928,-57.29501274,32.43364347,76.34278880,121.73846815,30.29208519,-2.55140668,-55.05265226
sobol__0000936,-23.54501274,56.80864347,-45.53221120,81.11346815,-59.70791481,4.01109332,-2.55265226
sobol__0000944,-40.42001274,36.49614347,24.78028880,36.42596815,75.29208519,18.22984332,1.19734774
sobol__0000952,-29.17001274,12.12114347,-3.34471120,28.30096815,-14.70791481,11.66734332,53.69734774
sobol__0000960,-53.07626274,15.16801847,23.60841380,92.28534315,-48.45791481,13.03453082,-9.11515226
sobol__0000968,-19.32626274,39.54301847,14.23341380,100.41034315,21.54208519,23.97203082,-46.61515226
sobol__0000976,-47.45126274,51.73051847,84.54591380,15.09784315,-3.45791481,1.00328082,47.13484774
sobol__0000984,-36.20126274,27.35551847,-56.07908620,55.72284315,66.54208519,-9.93421918,9.63484774
sobol__0000992,-55.88876274,45.63676847,-25.61033620,29.31659315,-65.95791481,-0.63734418,15.25984774
sobol__0001000,-22.13876274,5.01176847,58.76466380,37.44159315,4.04208519,-7.19984418,37.75984774
sobol__0001008,-39.01376274,17.19926847,-20.92283620,74.00409315,-20.95791481,15.76890582,-40.99015226
sobol__0001016,-27.76376274,57.82426847,44.70216380,114.62909315,49.04208519,22.33140582,-18.49015226
sobol__0001024,-50.17587212,57.63383878,-24.36521901,77.36835096,-30.56728981,-5.06361371,48.13094149
sobol__0001032,-16.42587212,17.00883878,60.00978099,117.99335096,59.43271019,5.87388629,10.63094149
sobol__0001040,-44.55087212,4.82133878,-19.67771901,24.55585096,-75.56728981,20.09263629,-8.11905851
sobol__0001048,-33.30087212,45.44633878,45.94728099,32.68085096,14.43271019,9.15513629,-45.61905851
sobol__0001056,-58.61337212,27.16508878,20.16603099,10.33710096,-13.06728981,17.35826129,-39.99405851
sobol__0001064,-24.86337212,51.54008878,10.79103099,50.96210096,76.93271019,10.79576129,-17.49405851
sobol__0001072,-41.73837212,39.35258878,81.10353099,95.64960096,-58.06728981,-3.42298871,16.25594149
sobol__0001080,-30.48837212,14.97758878,-59.52146901,103.77460096,31.93271019,3.13951129,38.75594149
sobol__0001088,-51.58212212,11.93071378,79.93165599,39.79022596,65.68271019,1.77232379,-24.05655851
sobol__0001096,-17.83212212,36.30571378,-41.94334401,31.66522596,-4.31728981,-9.16517621,-31.55655851
sobol__0001104,-45.95712212,56.61821378,28.36915599,116.97772596,20.68271019,13.80357379,32.19344149
sobol__0001112,-34.70712212,32.24321378,0.24415599,76.35272596,-49.31728981,24.74107379,24.69344149
sobol__0001120,-54.39462212,42.39946378,-6.78709401,98.69647596,48.18271019,15.44419879,0.31844149
sobol__0001128,-20.64462212,1.77446378,40.08790599,90.57147596,-21.81728981,22.00669879,52.81844149
sobol__0001136,-37.51962212,22.08696378,-39.59959401,54.00897596,3.18271019,-0.96205121,-55.93155851
sobol__0001144,-26.26962212,62.71196378,63.52540599,13.38397596,-66.81728981,-7.52455121,-3.43155851
sobol__0001152,-49.47274712,18.53227628,10.20509349,86.00116346,25.05771019,8.74498004,-32.02530851
sobol__0001160,-15.72274712,59.15727628,19.58009349,110.37616346,-44.94228981,19.68248004,-24.52530851
sobol__0001168,-43.84774712,46.96977628,-50.73240651,0.68866346,60.05771019,5.46373004,24.22469149
sobol__0001176,-32.59774712,6.34477628,89.89259349,57.56366346,-9.94228981,-5.47376996,31.72469149
sobol__0001184,-57.91024712,49.00102628,54.73634349,18.96991346,7.55771019,3.82310504,56.09969149
sobol__0001192,-24.16024712,24.62602628,-29.63865651,43.34491346,-62.44228981,-2.73939496,3.59969149
sobol__0001200,-41.03524712,12.43852628,50.04884349,71.78241346,42.55771019,11.47935504,-0.15030851
sobol__0001208,-29.78524712,36.81352628,-15.57615651,128.65741346,-27.44228981,18.04185504,-52.65030851
sobol__0001216,-53.69149712,33.76665128,37.15821849,64.67303846,-71.19228981,24.33091754,8.28719149
sobol__0001224,-19.94149712,9.39165128,-9.71678151,7.79803846,18.80771019,13.39341754,45.78719149
sobol__0001232,-48.06649712,29.70415128,69.97071849,109.36053846,-36.19228981,-9.57533246,-47.96280851
sobol__0001240,-36.81649712,54.07915128,-33.15428151,84.98553846,53.80771019,1.36216754,-10.46280851
sobol__0001248,-56.50399712,3.29790128,-49.56053151,123.57928846,-53.69228981,-6.84095746,-16.08780851
sobol__0001256,-22.75399712,43.92290128,72.31446849,66.70428846,36.30771019,-0.27845746,-38.58780851
sobol__0001264,-39.62899712,64.23540128,2.00196849,46.39178846,-18.69228981,22.69029254,40.16219149
sobol__0001272,-28.37899712,23.61040128,30.12696849,22.01678846,71.30771019,16.12779254,17.66219149
sobol__0001280,-51.23055962,7.61430753,25.14649974,107.58319471,5.37021019,-1.30384809,27.74031649
sobol__0001288,-17.48055962,48.23930753,-2.97850026,83.20819471,-64.62978981,5.25865191,35.24031649
sobol__0001296,-45.60555962,60.42680753,76.70899974,62.89569471,40.37021019,17.28990191,-36.00968351
sobol__0001304,-34.35555962,19.80180753,-45.16600026,6.02069471,-29.62978981,10.72740191,-28.50968351
sobol__0001312,-59.66805962,38.08305753,-38.13475026,48.67694471,27.87021019,18.93052691,-4.13468351
sobol__0001320,-25.91805962,13.70805753,64.99024974,24.30194471,-42.12978981,7.99302691,-56.63468351
sobol__0001328,-42.79305962,25.89555753,-5.32225026,125.86444471,62.87021019,-4.03822309,59.61531649
sobol__0001336,-31.54305962,50.27055753,41.55274974,68.98944471,-7.12978981,6.89927691,7.11531649
sobol__0001344,-52.63680962,53.31743253,-20.55662526,2.97381971,-50.87978981,0.61021441,-51.94718351
sobol__0001352,-18.88680962,28.94243253,45.06837474,59.84881971,39.12021019,-5.95228559,-14.44718351
sobol__0001360,-47.01180962,8.62993253,-25.24412526,88.28631971,-15.87978981,14.82896441,11.80281649
sobol__0001368,-35.76180962,33.00493253,59.13087474,112.66131971,74.12021019,21.39146441,49.30281649
sobol__0001376,-55.44930962,22.84868253,84.91212474,70.00506971,-73.37978981,12.09458941,43.67781649
sobol__0001384,-21.69930962,63.47368253,-55.71287526,126.88006971,16.62021019,23.03208941,21.17781649
sobol__0001392,-38.57430962,43.16118253,23.97462474,17.19256971,-38.37978981,2.25083941,-20.07218351
sobol__0001400,-27.32430962,2.53618253,14.59962474,41.56756971,51.62021019,-8.68666059,-42.57218351
sobol__0001408,-49.12118462,46.71587003,67.91993724,115.20038221,-10.25478981,10.04380816,-12.10343351
sobol__0001416,-15.37118462,6.09087003,-35.20506276,74.57538221,79.74521019,16.60630816,-49.60343351
sobol__0001424,-43.49618462,18.27837003,35.10743724,38.01288221,-55.25478981,4.57505816,51.64656649
sobol__0001432,-32.24618462,58.90337003,-11.76756276,29.88788221,34.74521019,-1.98744184,14.14656649
sobol__0001440,-57.55868462,16.24712003,4.63868724,56.29413221,-32.75478981,7.30943316,19.77156649
sobol__0001448,-23.80868462,40.62212003,32.76368724,15.66913221,57.24521019,-3.62806684,42.27156649
sobol__0001456,-40.68368462,52.80962003,-46.92381276,100.98163221,-77.75478981,8.40318316,-43.97843351
sobol__0001464,-29.43368462,28.43462003,74.95118724,92.85663221,12.24521019,19.34068316,-21.47843351
sobol__0001472,-53.33993462,31.48149503,-55.12693776,26.84100721,45.99521019,20.70787066,35.70906649
sobol__0001480,-19.58993462,55.85649503,85.49806224,34.96600721,-24.00478981,14.14537066,28.20906649
sobol__0001488,-47.71493462,35.54399503,5.81056224,79.65350721,0.99521019,-6.63587934,-28.04093351
sobol__0001496,-36.46493462,11.16899503,15.18556224,120.27850721,-69.00478981,-0.07337934,-35.54093351
sobol__0001504,-56.15243462,61.95024503,50.34181224,93.87225721,68.49521019,-8.27650434,-59.91593351
sobol__0001512,-22.40243462,21.32524503,-15.28318776,101.99725721,-1.50478981,2.66099566,-7.41593351
sobol__0001520,-39.27743462,1.01274503,55.02931224,8.55975721,23.49521019,23.44224566,3.83406649
sobol__0001528,-28.02743462,41.63774503,-29.34568776,49.18475721,-46.50478981,12.50474566,56.33406649
sobol__0001536,-50.70321587,25.00688566,57.51954661,51.59686659,-43.53603981,14.72642535,-1.90812101
sobol__0001544,-16.95321587,49.38188566,-26.85545339,10.97186659,26.46396019,21.28892535,-54.40812101
sobol__0001552,-45.07821587,37.19438566,43.45704661,104.40936659,-8.53603981,0.50767535,54.34187899
sobol__0001560,-33.82821587,12.81938566,-22.16795339,96.28436659,61.46396019,-6.05482465,1.84187899
sobol__0001568,-59.14071587,59.53813566,12.98829661,118.62811659,-61.03603981,2.14830035,26.21687899
sobol__0001576,-25.39071587,18.91313566,22.36329661,78.00311659,8.96396019,-8.78919965,33.71687899
sobol__0001584,-42.26571587,6.72563566,-57.32420339,33.31561659,-26.03603981,11.99205035,-30.03312101
sobol__0001592,-31.01571587,47.35063566,83.30079661,25.19061659,43.96396019,22.92955035,-22.53312101
sobol__0001600,-52.10946587,44.30376066,-44.43357839,91.20624159,17.71396019,17.18736285,38.40437899
sobol__0001608,-18.35946587,3.67876066,77.44142161,99.33124159,-72.28603981,10.62486285,15.90437899
sobol__0001616,-46.48446587,23.99126066,-2.24607839,14.01874159,52.71396019,-1.40638715,-17.84562101
sobol__0001624,-35.23446587,64.61626066,25.87892161,54.64374159,-37.28603981,5.15611285,-40.34562101
sobol__0001632,-54.92196587,9.77251066,42.28517161,32.29999159,35.21396019,-4.14076215,-45.97062101
sobol__0001640,-21.17196587,34.14751066,-4.58982839,40.42499159,-54.78603981,6.79673785,-8.47062101
sobol__0001648,-38.04696587,54.46001066,65.72267161,76.98749159,70.21396019,18.82798785,10.27937899
sobol__0001656,-26.79696587,30.08501066,-37.40232839,117.61249159,-19.78603981,7.89048785,47.77937899
sobol__0001664,-50.00009087,50.90532316,17.08985911,42.96405409,58.33896019,-6.46498090,18.24812899
sobol__0001672,-16.25009087,26.53032316,7.71485911,18.58905409,-31.66103981,0.09751910,40.74812899
sobol__0001680,-44.37509087,14.34282316,87.40235911,128.27655409,13.33896019,20.87876910,-38.00187101
sobol__0001688,-33.12509087,38.71782316,-53.22264089,71.40155409,-76.66103981,14.31626910,-15.50187101
sobol__0001696,-58.43759087,16.37407316,-27.44139089,109.99530409,75.83896019,23.61314410,-9.87687101
sobol__0001704,-24.68759087,56.99907316,56.93360911,85.62030409,-14.16103981,12.67564410,-47.37687101
sobol__0001712,-41.56259087,44.81157316,-13.37889089,57.18280409,30.83896019,-8.10560590,46.37312899
sobol__0001720,-30.31259087,4.18657316,52.24610911,0.30780409,-59.16103981,2.83189410,8.87312899
sobol__0001728,-54.21884087,1.13969816,-12.20701589,66.32342909,-2.91103981,4.74595660,-53.93937101
sobol__0001736,-20.46884087,41.76469816,34.66798411,123.19842909,67.08896019,-1.81654340,-1.43937101
sobol__0001744,-48.59384087,62.07719816,-35.64451589,21.63592909,-47.91103981,10.21470660,2.31062899
sobol__0001752,-37.34384087,21.45219816,67.48048411,46.01092909,22.08896019,16.77720660,54.81062899
sobol__0001760,-57.03134087,35.67094816,74.51173411,7.41717909,-20.41103981,8.57408160,30.43562899
sobol__0001768,-23.28134087,11.29594816,-47.36326589,64.29217909,49.58896019,19.51158160,22.93562899
sobol__0001776,-40.15634087,31.60844816,32.32423411,84.60467909,-65.41103981,7.48033160,-25.81437101
sobol__0001784,-28.90634087,55.98344816,4.19923411,108.97967909,4.58896019,-3.45716840,-33.31437101
sobol__0001792,-51.05477837,39.98735441,-0.78123464,23.41327284,78.65146019,13.97447223,-41.98624601
sobol__0001800,-17.30477837,15.61235441,27.34376536,47.78827284,-11.34853981,24.91197223,-19.48624601
sobol__0001808,-45.42977837,27.79985441,-42.96873464,68.10077284,33.65146019,1.94322223,21.76375399
sobol__0001816,-34.17977837,52.17485441,78.90626536,124.97577284,-56.34853981,-8.99427777,44.26375399
sobol__0001824,-59.49227837,5.45610441,62.50001536,82.31952284,56.15146019,-0.79115277,49.88875399
sobol__0001832,-25.74227837,46.08110441,-40.62498464,106.69452284,-33.84853981,-7.35365277,12.38875399
sobol__0001840,-42.61727837,58.26860441,39.06251536,5.13202284,11.15146019,15.61509723,-13.86124601
sobol__0001848,-31.36727837,17.64360441,-7.81248464,62.00702284,-78.84853981,22.17759723,-51.36124601
sobol__0001856,-52.46102837,20.69047941,47.26564036,125.99139784,-22.59853981,20.26353473,5.82625399
sobol__0001864,-18.71102837,61.31547941,-18.35935964,69.11639784,47.40146019,9.32603473,58.32625399
sobol__0001872,-46.83602837,41.00297941,61.32814036,40.67889784,-67.59853981,-4.89271527,-57.92374601
sobol__0001880,-35.58602837,0.37797941,-23.04685964,16.30389784,2.40146019,6.04478473,-5.42374601
sobol__0001888,-55.27352837,55.22172941,-58.20310964,58.96014784,-0.09853981,-3.25209027,-29.79874601
sobol__0001896,-21.52352837,30.84672941,82.42189036,2.08514784,69.90146019,3.31040973,-37.29874601
sobol__0001904,-38.39852837,10.53422941,12.10939036,111.77264784,-45.09853981,17.52915973,33.95125399
sobol__0001912,-27.14852837,34.90922941,21.48439036,87.39764784,24.90146019,10.96665973,26.45125399
sobol__0001920,-48.94540337,14.08891691,-33.00779714,15.79608534,-63.22353981,-9.67787152,57.85750399
sobol__0001928,-15.19540337,38.46391691,70.11720286,56.42108534,6.77646019,1.25962848,5.35750399
sobol__0001936,-43.32040337,50.65141691,-9.57029714,92.98358534,-28.22353981,24.22837848,-5.89249601
sobol__0001944,-32.07040337,26.27641691,37.30470286,101.10858534,41.77646019,13.29087848,-58.39249601
sobol__0001952,-57.38290337,48.62016691,30.27345286,74.70233534,-40.72353981,22.58775348,-34.01749601
sobol__0001960,-23.63290337,7.99516691,2.14845286,115.32733534,29.27646019,16.02525348,-26.51749601
sobol__0001968,-40.50790337,20.18266691,72.46095286,30.01483534,-5.72353981,-6.94349652,29.73250399
sobol__0001976,-29.25790337,60.80766691,-49.41404714,38.13983534,64.27646019,-0.38099652,37.23250399
sobol__0001984,-53.16415337,63.85454191,87.69532786,102.12421034,38.02646019,5.36119098,-21.82999601
sobol__0001992,-19.41415337,23.22954191,-52.92967214,93.99921034,-51.97353981,-5.57630902,-44.32999601
sobol__0002000,-47.53915337,2.91704191,17.38282786,49.31171034,73.02646019,8.64244098,41.92000399
sobol__0002008,-36.28915337,43.54204191,8.00782786,8.68671034,-16.97353981,19.57994098,19.42000399
sobol__0002016,-55.97665337,29.32329191,-17.77342214,35.09296034,15.52646019,11.37681598,13.79500399
sobol__0002024,-22.22665337,53.69829191,47.85157786,26.96796034,-74.47353981,17.93931598,51.29500399
sobol__0002032,-39.10165337,33.38579191,-31.83592214,120.40546034,50.52646019,3.72056598,-49.95499601
sobol__0002040,-27.85165337,9.01079191,52.53907786,79.78046034,-39.47353981,-2.84193402,-12.45499601
sobol__0002048,-50.39559868,33.16362394,83.85011302,46.61395643,10.25302269,-1.19276410,-34.45694913
sobol__0002056,-16.64559868,8.78862394,-56.77488698,22.23895643,-79.74697731,-7.75526410,-26.95694913
sobol__0002064,-44.77059868,29.10112394,22.91261302,123.80145643,55.25302269,15.21348590,29.29305087
sobol__0002072,-33.52059868,53.47612394,13.53761302,66.92645643,-34.74697731,21.77598590,36.79305087
sobol__0002080,-58.83309868,2.69487394,-21.61863698,109.58270643,32.75302269,13.57286090,57.41805087
sobol__0002088,-25.08309868,43.31987394,44.00636302,85.20770643,-57.24697731,24.51036090,4.91805087
sobol__0002096,-41.95809868,63.63237394,-26.30613698,64.89520643,77.75302269,1.54161090,-6.33194913
