sample_id,elv_angle,shoulder_elv,shoulder_rot,elbow_flexion,pro_sup,deviation,flexion
sobol__0001810,89.57022163,60.29985441,-5.46873464,100.60077284,-6.34853981,10.69322223,51.76375399
sobol__0001818,100.82022163,19.67485441,41.40626536,92.47577284,63.65146019,17.25572223,14.26375399
sobol__0001826,75.50772163,37.95610441,25.00001536,114.81952284,-63.84853981,7.95884723,19.88875399
sobol__0001834,109.25772163,13.58110441,-3.12498464,74.19452284,6.15146019,18.89634723,42.38875399
sobol__0001842,92.38272163,25.76860441,76.56251536,37.63202284,-28.84853981,6.86509723,-43.86124601
sobol__0001850,103.63272163,50.14360441,-45.31248464,29.50702284,41.15146019,-4.07240277,-21.36124601
sobol__0001858,82.53897163,53.19047941,84.76564036,93.49139784,17.40146019,-5.98646527,35.82625399
sobol__0001866,116.28897163,28.81547941,-55.85935964,101.61639784,-72.59853981,0.57603473,28.32625399
sobol__0001874,88.16397163,8.50297941,23.82814036,8.17889784,52.40146019,21.35728473,-27.92374601
sobol__0001882,99.41397163,32.87797941,14.45314036,48.80389784,-37.59853981,14.79478473,-35.42374601
sobol__0001890,79.72647163,22.72172941,-20.70310964,26.46014784,39.90146019,22.99790973,-59.79874601
sobol__0001898,113.47647163,63.34672941,44.92189036,34.58514784,-50.09853981,12.06040973,-7.29874601
sobol__0001906,96.60147163,43.03422941,-25.39060964,79.27264784,74.90146019,-8.72084027,3.95125399
sobol__0001914,107.85147163,2.40922941,58.98439036,119.89764784,-15.09853981,2.21665973,56.45125399
sobol__0001922,86.05459663,46.58891691,4.49220286,48.29608534,56.77646019,16.57212848,27.85750399
sobol__0001930,119.80459663,5.96391691,32.61720286,23.92108534,-33.22353981,10.00962848,35.35750399
sobol__0001938,91.67959663,18.15141691,-47.07029714,125.48358534,11.77646019,-2.02162152,-35.89249601
sobol__0001946,102.92959663,58.77641691,74.80470286,68.60858534,-78.22353981,4.54087848,-28.39249601
sobol__0001954,77.61709663,16.12016691,67.77345286,107.20233534,79.27646019,-3.66224652,-4.01749601
sobol__0001962,111.36709663,40.49516691,-35.35154714,82.82733534,-10.72353981,7.27525348,-56.51749601
sobol__0001970,94.49209663,52.68266691,34.96095286,62.51483534,34.27646019,19.30650348,59.73250399
sobol__0001978,105.74209663,28.30766691,-11.91404714,5.63983534,-55.72353981,8.36900348,7.23250399
sobol__0001986,81.83584663,31.35454191,50.19532786,69.62421034,-1.97353981,14.11119098,-51.82999601
sobol__0001994,115.58584663,55.72954191,-15.42967214,126.49921034,68.02646019,20.67369098,-14.32999601
sobol__0002002,87.46084663,35.41704191,54.88282786,16.81171034,-46.97353981,-0.10755902,11.92000399
sobol__0002010,98.71084663,11.04204191,-29.49217214,41.18671034,23.02646019,-6.67005902,49.42000399
sobol__0002018,79.02334663,61.82329191,-55.27342214,2.59296034,-24.47353981,2.62681598,43.79500399
sobol__0002026,112.77334663,21.19829191,85.35157786,59.46796034,45.52646019,-8.31068402,21.29500399
sobol__0002034,95.89834663,0.88579191,5.66407786,87.90546034,-69.47353981,12.47056598,-19.95499601
sobol__0002042,107.14834663,41.51079191,15.03907786,112.28046034,0.52646019,23.40806598,-42.45499601
sobol__0002050,84.60440132,0.66362394,46.35011302,14.11395643,-29.74697731,7.55723590,-4.45694913
sobol__0002058,118.35440132,41.28862394,-19.27488698,54.73895643,40.25302269,18.49473590,-56.95694913
sobol__0002066,90.22940132,61.60112394,60.41261302,91.30145643,-64.74697731,6.46348590,59.29305087
sobol__0002074,101.47940132,20.97612394,-23.96238698,99.42645643,5.25302269,-4.47401410,6.79305087
sobol__0002082,76.16690132,35.19487394,-59.11863698,77.08270643,-7.24697731,4.82286090,27.41805087
sobol__0002090,109.91690132,10.81987394,81.50636302,117.70770643,62.75302269,-1.73963910,34.91805087
sobol__0002098,93.04190132,31.13237394,11.19386302,32.39520643,-42.24697731,10.29161090,-36.33194913
sobol__0002106,104.29190132,55.50737394,20.56886302,40.52020643,27.75302269,16.85411090,-28.83194913
sobol__0002114,83.19815132,52.46049894,0.64698802,104.50458143,74.00302269,23.14317340,43.35555087
sobol__0002122,116.94815132,28.08549894,28.77198802,96.37958143,-15.99697731,12.20567340,20.85555087
sobol__0002130,88.82315132,15.89799894,-41.54051198,51.69208143,39.00302269,-8.57557660,-20.39444913
sobol__0002138,100.07315132,40.27299894,80.33448802,11.06708143,-50.99697731,2.36192340,-42.89444913
