sample_id,elv_angle,shoulder_elv,shoulder_rot,elbow_flexion,pro_sup,deviation,flexion
refine__sobol__0000447__shoulder_elv__m2,-52.19735649,123.74419034,83.52052318,119.07245252,-41.73916481,5.13902301,37.40828524
refine__sobol__0000447__shoulder_elv__m5,-52.19735649,120.74419034,83.52052318,119.07245252,-41.73916481,5.13902301,37.40828524
refine__sobol__0000447__shoulder_elv__p2,-52.19735649,127.74419034,83.52052318,119.07245252,-41.73916481,5.13902301,37.40828524
refine__sobol__0000447__shoulder_rot__m2,-52.19735649,125.74419034,81.52052318,119.07245252,-41.73916481,5.13902301,37.40828524
refine__sobol__0000447__shoulder_rot__m5,-52.19735649,125.74419034,78.52052318,119.07245252,-41.73916481,5.13902301,37.40828524
refine__sobol__0000447__shoulder_rot__p2,-52.19735649,125.74419034,85.52052318,119.07245252,-41.73916481,5.13902301,37.40828524
refine__sobol__0000447__shoulder_rot__p5,-52.19735649,125.74419034,88.52052318,119.07245252,-41.73916481,5.13902301,37.40828524
refine__sobol__0000463__deviation__p2,-42.35360649,88.16606534,77.66114818,12.43182752,74.51083519,-6.80628949,-44.15421476
refine__sobol__0000463__deviation__p5,-42.35360649,88.16606534,77.66114818,12.43182752,74.51083519,-3.80628949,-44.15421476
refine__sobol__0000463__elbow_flexion__m2,-42.35360649,88.16606534,77.66114818,10.43182752,74.51083519,-8.80628949,-44.15421476
refine__sobol__0000463__elbow_flexion__m5,-42.35360649,88.16606534,77.66114818,7.43182752,74.51083519,-8.80628949,-44.15421476
refine__sobol__0000463__elbow_flexion__p2,-42.35360649,88.16606534,77.66114818,14.43182752,74.51083519,-8.80628949,-44.15421476
refine__sobol__0000463__elbow_flexion__p5,-42.35360649,88.16606534,77.66114818,17.43182752,74.51083519,-8.80628949,-44.15421476
refine__sobol__0000463__elv_angle__m2,-44.35360649,88.16606534,77.66114818,12.43182752,74.51083519,-8.80628949,-44.15421476
refine__sobol__0000463__elv_angle__m5,-47.35360649,88.16606534,77.66114818,12.43182752,74.51083519,-8.80628949,-44.15421476
refine__sobol__0000463__elv_angle__p2,-40.35360649,88.16606534,77.66114818,12.43182752,74.51083519,-8.80628949,-44.15421476
refine__sobol__0000463__elv_angle__p5,-37.35360649,88.16606534,77.66114818,12.43182752,74.51083519,-8.80628949,-44.15421476
refine__sobol__0000463__flexion__m2,-42.35360649,88.16606534,77.66114818,12.43182752,74.51083519,-8.80628949,-46.15421476
refine__sobol__0000463__flexion__m5,-42.35360649,88.16606534,77.66114818,12.43182752,74.51083519,-8.80628949,-49.15421476
refine__sobol__0000463__flexion__p2,-42.35360649,88.16606534,77.66114818,12.43182752,74.51083519,-8.80628949,-42.15421476
refine__sobol__0000463__flexion__p5,-42.35360649,88.16606534,77.66114818,12.43182752,74.51083519,-8.80628949,-39.15421476
refine__sobol__0000463__pro_sup__m2,-42.35360649,88.16606534,77.66114818,12.43182752,72.51083519,-8.80628949,-44.15421476
refine__sobol__0000463__pro_sup__m5,-42.35360649,88.16606534,77.66114818,12.43182752,69.51083519,-8.80628949,-44.15421476
refine__sobol__0000463__pro_sup__p2,-42.35360649,88.16606534,77.66114818,12.43182752,76.51083519,-8.80628949,-44.15421476
refine__sobol__0000463__pro_sup__p5,-42.35360649,88.16606534,77.66114818,12.43182752,79.51083519,-8.80628949,-44.15421476
refine__sobol__0000463__shoulder_elv__m2,-42.35360649,86.16606534,77.66114818,12.43182752,74.51083519,-8.80628949,-44.15421476
refine__sobol__0000463__shoulder_elv__m5,-42.35360649,83.16606534,77.66114818,12.43182752,74.51083519,-8.80628949,-44.15421476
refine__sobol__0000463__shoulder_elv__p2,-42.35360649,90.16606534,77.66114818,12.43182752,74.51083519,-8.80628949,-44.15421476
refine__sobol__0000463__shoulder_elv__p5,-42.35360649,93.16606534,77.66114818,12.43182752,74.51083519,-8.80628949,-44.15421476
refine__sobol__0000463__shoulder_rot__m2,-42.35360649,88.16606534,75.66114818,12.43182752,74.51083519,-8.80628949,-44.15421476
refine__sobol__0000463__shoulder_rot__m5,-42.35360649,88.16606534,72.66114818,12.43182752,74.51083519,-8.80628949,-44.15421476
refine__sobol__0000463__shoulder_rot__p2,-42.35360649,88.16606534,79.66114818,12.43182752,74.51083519,-8.80628949,-44.15421476
refine__sobol__0000463__shoulder_rot__p5,-42.35360649,88.16606534,82.66114818,12.43182752,74.51083519,-8.80628949,-44.15421476
refine__sobol__0000603__deviation__m2,9.85342476,113.42973722,-41.13767995,109.29706190,6.85458519,21.76695270,39.40047274
refine__sobol__0000603__deviation__m5,9.85342476,113.42973722,-41.13767995,109.29706190,6.85458519,18.76695270,39.40047274
refine__sobol__0000603__elbow_flexion__m2,9.85342476,113.42973722,-41.13767995,107.29706190,6.85458519,23.76695270,39.40047274
refine__sobol__0000603__elbow_flexion__m5,9.85342476,113.42973722,-41.13767995,104.29706190,6.85458519,23.76695270,39.40047274
refine__sobol__0000603__elbow_flexion__p2,9.85342476,113.42973722,-41.13767995,111.29706190,6.85458519,23.76695270,39.40047274
refine__sobol__0000603__elbow_flexion__p5,9.85342476,113.42973722,-41.13767995,114.29706190,6.85458519,23.76695270,39.40047274
refine__sobol__0000603__elv_angle__m2,7.85342476,113.42973722,-41.13767995,109.29706190,6.85458519,23.76695270,39.40047274
refine__sobol__0000603__elv_angle__m5,4.85342476,113.42973722,-41.13767995,109.29706190,6.85458519,23.76695270,39.40047274
refine__sobol__0000603__elv_angle__p2,11.85342476,113.42973722,-41.13767995,109.29706190,6.85458519,23.76695270,39.40047274
refine__sobol__0000603__elv_angle__p5,14.85342476,113.42973722,-41.13767995,109.29706190,6.85458519,23.76695270,39.40047274
refine__sobol__0000603__flexion__m2,9.85342476,113.42973722,-41.13767995,109.29706190,6.85458519,23.76695270,37.40047274
refine__sobol__0000603__flexion__m5,9.85342476,113.42973722,-41.13767995,109.29706190,6.85458519,23.76695270,34.40047274
refine__sobol__0000603__flexion__p2,9.85342476,113.42973722,-41.13767995,109.29706190,6.85458519,23.76695270,41.40047274
refine__sobol__0000603__flexion__p5,9.85342476,113.42973722,-41.13767995,109.29706190,6.85458519,23.76695270,44.40047274
refine__sobol__0000603__pro_sup__m2,9.85342476,113.42973722,-41.13767995,109.29706190,4.85458519,23.76695270,39.40047274
refine__sobol__0000603__pro_sup__m5,9.85342476,113.42973722,-41.13767995,109.29706190,1.85458519,23.76695270,39.40047274
refine__sobol__0000603__pro_sup__p2,9.85342476,113.42973722,-41.13767995,109.29706190,8.85458519,23.76695270,39.40047274
refine__sobol__0000603__pro_sup__p5,9.85342476,113.42973722,-41.13767995,109.29706190,11.85458519,23.76695270,39.40047274
refine__sobol__0000603__shoulder_elv__m2,9.85342476,111.42973722,-41.13767995,109.29706190,6.85458519,23.76695270,39.40047274
refine__sobol__0000603__shoulder_elv__m5,9.85342476,108.42973722,-41.13767995,109.29706190,6.85458519,23.76695270,39.40047274
refine__sobol__0000603__shoulder_elv__p2,9.85342476,115.42973722,-41.13767995,109.29706190,6.85458519,23.76695270,39.40047274
refine__sobol__0000603__shoulder_elv__p5,9.85342476,118.42973722,-41.13767995,109.29706190,6.85458519,23.76695270,39.40047274
refine__sobol__0000603__shoulder_rot__m2,9.85342476,113.42973722,-43.13767995,109.29706190,6.85458519,23.76695270,39.40047274
refine__sobol__0000603__shoulder_rot__m5,9.85342476,113.42973722,-46.13767995,109.29706190,6.85458519,23.76695270,39.40047274
refine__sobol__0000603__shoulder_rot__p2,9.85342476,113.42973722,-39.13767995,109.29706190,6.85458519,23.76695270,39.40047274
refine__sobol__0000603__shoulder_rot__p5,9.85342476,113.42973722,-36.13767995,109.29706190,6.85458519,23.76695270,39.40047274
refine__sobol__0000625__deviation__m2,52.04092476,70.77348722,-38.79392995,54.45331190,79.35458519,7.00132770,-41.22452726
refine__sobol__0000625__deviation__m5,52.04092476,70.77348722,-38.79392995,54.45331190,79.35458519,4.00132770,-41.22452726
refine__sobol__0000625__deviation__p2,52.04092476,70.77348722,-38.79392995,54.45331190,79.35458519,11.00132770,-41.22452726
refine__sobol__0000625__deviation__p5,52.04092476,70.77348722,-38.79392995,54.45331190,79.35458519,14.00132770,-41.22452726
refine__sobol__0000625__elbow_flexion__m2,52.04092476,70.77348722,-38.79392995,52.45331190,79.35458519,9.00132770,-41.22452726
refine__sobol__0000625__elbow_flexion__m5,52.04092476,70.77348722,-38.79392995,49.45331190,79.35458519,9.00132770,-41.22452726
refine__sobol__0000625__elbow_flexion__p2,52.04092476,70.77348722,-38.79392995,56.45331190,79.35458519,9.00132770,-41.22452726
refine__sobol__0000625__elbow_flexion__p5,52.04092476,70.77348722,-38.79392995,59.45331190,79.35458519,9.00132770,-41.22452726
refine__sobol__0000625__elv_angle__m2,50.04092476,70.77348722,-38.79392995,54.45331190,79.35458519,9.00132770,-41.22452726
refine__sobol__0000625__elv_angle__m5,47.04092476,70.77348722,-38.79392995,54.45331190,79.35458519,9.00132770,-41.22452726
refine__sobol__0000625__elv_angle__p2,54.04092476,70.77348722,-38.79392995,54.45331190,79.35458519,9.00132770,-41.22452726
refine__sobol__0000625__elv_angle__p5,57.04092476,70.77348722,-38.79392995,54.45331190,79.35458519,9.00132770,-41.22452726
refine__sobol__0000625__flexion__m2,52.04092476,70.77348722,-38.79392995,54.45331190,79.35458519,9.00132770,-43.22452726
refine__sobol__0000625__flexion__m5,52.04092476,70.77348722,-38.79392995,54.45331190,79.35458519,9.00132770,-46.22452726
refine__sobol__0000625__flexion__p2,52.04092476,70.77348722,-38.79392995,54.45331190,79.35458519,9.00132770,-39.22452726
refine__sobol__0000625__flexion__p5,52.04092476,70.77348722,-38.79392995,54.45331190,79.35458519,9.00132770,-36.22452726
refine__sobol__0000625__pro_sup__m2,52.04092476,70.77348722,-38.79392995,54.45331190,77.35458519,9.00132770,-41.22452726
refine__sobol__0000625__pro_sup__m5,52.04092476,70.77348722,-38.79392995,54.45331190,74.35458519,9.00132770,-41.22452726
refine__sobol__0000625__shoulder_elv__m2,52.04092476,68.77348722,-38.79392995,54.45331190,79.35458519,9.00132770,-41.22452726
refine__sobol__0000625__shoulder_elv__m5,52.04092476,65.77348722,-38.79392995,54.45331190,79.35458519,9.00132770,-41.22452726
refine__sobol__0000625__shoulder_elv__p2,52.04092476,72.77348722,-38.79392995,54.45331190,79.35458519,9.00132770,-41.22452726
refine__sobol__0000625__shoulder_elv__p5,52.04092476,75.77348722,-38.79392995,54.45331190,79.35458519,9.00132770,-41.22452726
refine__sobol__0000625__shoulder_rot__m2,52.04092476,70.77348722,-40.79392995,54.45331190,79.35458519,9.00132770,-41.22452726
refine__sobol__0000625__shoulder_rot__m5,52.04092476,70.77348722,-43.79392995,54.45331190,79.35458519,9.00132770,-41.22452726
refine__sobol__0000625__shoulder_rot__p2,52.04092476,70.77348722,-36.79392995,54.45331190,79.35458519,9.00132770,-41.22452726
refine__sobol__0000625__shoulder_rot__p5,52.04092476,70.77348722,-33.79392995,54.45331190,79.35458519,9.00132770,-41.22452726
refine__sobol__0000673__deviation__m2,31.65029976,97.68754972,55.54200755,18.39862440,74.97958519,11.78648395,40.80672274
refine__sobol__0000673__deviation__m5,31.65029976,97.68754972,55.54200755,18.39862440,74.97958519,8.78648395,40.80672274
refine__sobol__0000673__deviation__p2,31.65029976,97.68754972,55.54200755,18.39862440,74.97958519,15.78648395,40.80672274
refine__sobol__0000673__deviation__p5,31.65029976,97.68754972,55.54200755,18.39862440,74.97958519,18.78648395,40.80672274
refine__sobol__0000673__elbow_flexion__m2,31.65029976,97.68754972,55.54200755,16.39862440,74.97958519,13.78648395,40.80672274
refine__sobol__0000673__elbow_flexion__m5,31.65029976,97.68754972,55.54200755,13.39862440,74.97958519,13.78648395,40.80672274
refine__sobol__0000673__elbow_flexion__p2,31.65029976,97.68754972,55.54200755,20.39862440,74.97958519,13.78648395,40.80672274
refine__sobol__0000673__elbow_flexion__p5,31.65029976,97.68754972,55.54200755,23.39862440,74.97958519,13.78648395,40.80672274
refine__sobol__0000673__elv_angle__m2,29.65029976,97.68754972,55.54200755,18.39862440,74.97958519,13.78648395,40.80672274
refine__sobol__0000673__elv_angle__m5,26.65029976,97.68754972,55.54200755,18.39862440,74.97958519,13.78648395,40.80672274
refine__sobol__0000673__elv_angle__p2,33.65029976,97.68754972,55.54200755,18.39862440,74.97958519,13.78648395,40.80672274
refine__sobol__0000673__elv_angle__p5,36.65029976,97.68754972,55.54200755,18.39862440,74.97958519,13.78648395,40.80672274
refine__sobol__0000673__flexion__m2,31.65029976,97.68754972,55.54200755,18.39862440,74.97958519,13.78648395,38.80672274
refine__sobol__0000673__flexion__m5,31.65029976,97.68754972,55.54200755,18.39862440,74.97958519,13.78648395,35.80672274
refine__sobol__0000673__flexion__p2,31.65029976,97.68754972,55.54200755,18.39862440,74.97958519,13.78648395,42.80672274
refine__sobol__0000673__flexion__p5,31.65029976,97.68754972,55.54200755,18.39862440,74.97958519,13.78648395,45.80672274
refine__sobol__0000673__pro_sup__m2,31.65029976,97.68754972,55.54200755,18.39862440,72.97958519,13.78648395,40.80672274
refine__sobol__0000673__pro_sup__m5,31.65029976,97.68754972,55.54200755,18.39862440,69.97958519,13.78648395,40.80672274
refine__sobol__0000673__pro_sup__p2,31.65029976,97.68754972,55.54200755,18.39862440,76.97958519,13.78648395,40.80672274
refine__sobol__0000673__pro_sup__p5,31.65029976,97.68754972,55.54200755,18.39862440,79.97958519,13.78648395,40.80672274
refine__sobol__0000673__shoulder_elv__m2,31.65029976,95.68754972,55.54200755,18.39862440,74.97958519,13.78648395,40.80672274
refine__sobol__0000673__shoulder_elv__m5,31.65029976,92.68754972,55.54200755,18.39862440,74.97958519,13.78648395,40.80672274
refine__sobol__0000673__shoulder_elv__p2,31.65029976,99.68754972,55.54200755,18.39862440,74.97958519,13.78648395,40.80672274
refine__sobol__0000673__shoulder_elv__p5,31.65029976,102.68754972,55.54200755,18.39862440,74.97958519,13.78648395,40.80672274
refine__sobol__0000673__shoulder_rot__m2,31.65029976,97.68754972,53.54200755,18.39862440,74.97958519,13.78648395,40.80672274
refine__sobol__0000673__shoulder_rot__m5,31.65029976,97.68754972,50.54200755,18.39862440,74.97958519,13.78648395,40.80672274
refine__sobol__0000673__shoulder_rot__p2,31.65029976,97.68754972,57.54200755,18.39862440,74.97958519,13.78648395,40.80672274
refine__sobol__0000673__shoulder_rot__p5,31.65029976,97.68754972,60.54200755,18.39862440,74.97958519,13.78648395,40.80672274
refine__sobol__0001262__deviation__m2,44.74600288,60.17290128,-58.93553151,17.95428846,-63.69228981,10.84654254,-53.58780851
refine__sobol__0001262__deviation__m5,44.74600288,60.17290128,-58.93553151,17.95428846,-63.69228981,7.84654254,-53.58780851
refine__sobol__0001262__deviation__p2,44.74600288,60.17290128,-58.93553151,17.95428846,-63.69228981,14.84654254,-53.58780851
refine__sobol__0001262__deviation__p5,44.74600288,60.17290128,-58.93553151,17.95428846,-63.69228981,17.84654254,-53.58780851
refine__sobol__0001262__elbow_flexion__m2,44.74600288,60.17290128,-58.93553151,15.95428846,-63.69228981,12.84654254,-53.58780851
refine__sobol__0001262__elbow_flexion__m5,44.74600288,60.17290128,-58.93553151,12.95428846,-63.69228981,12.84654254,-53.58780851
refine__sobol__0001262__elbow_flexion__p2,44.74600288,60.17290128,-58.93553151,19.95428846,-63.69228981,12.84654254,-53.58780851
refine__sobol__0001262__elbow_flexion__p5,44.74600288,60.17290128,-58.93553151,22.95428846,-63.69228981,12.84654254,-53.58780851
refine__sobol__0001262__elv_angle__m2,42.74600288,60.17290128,-58.93553151,17.95428846,-63.69228981,12.84654254,-53.58780851
refine__sobol__0001262__elv_angle__m5,39.74600288,60.17290128,-58.93553151,17.95428846,-63.69228981,12.84654254,-53.58780851
refine__sobol__0001262__elv_angle__p2,46.74600288,60.17290128,-58.93553151,17.95428846,-63.69228981,12.84654254,-53.58780851
refine__sobol__0001262__elv_angle__p5,49.74600288,60.17290128,-58.93553151,17.95428846,-63.69228981,12.84654254,-53.58780851
refine__sobol__0001262__flexion__m2,44.74600288,60.17290128,-58.93553151,17.95428846,-63.69228981,12.84654254,-55.58780851
refine__sobol__0001262__flexion__m5,44.74600288,60.17290128,-58.93553151,17.95428846,-63.69228981,12.84654254,-58.58780851
refine__sobol__0001262__flexion__p2,44.74600288,60.17290128,-58.93553151,17.95428846,-63.69228981,12.84654254,-51.58780851
refine__sobol__0001262__flexion__p5,44.74600288,60.17290128,-58.93553151,17.95428846,-63.69228981,12.84654254,-48.58780851
refine__sobol__0001262__pro_sup__m2,44.74600288,60.17290128,-58.93553151,17.95428846,-65.69228981,12.84654254,-53.58780851
refine__sobol__0001262__pro_sup__m5,44.74600288,60.17290128,-58.93553151,17.95428846,-68.69228981,12.84654254,-53.58780851
refine__sobol__0001262__pro_sup__p2,44.74600288,60.17290128,-58.93553151,17.95428846,-61.69228981,12.84654254,-53.58780851
refine__sobol__0001262__pro_sup__p5,44.74600288,60.17290128,-58.93553151,17.95428846,-58.69228981,12.84654254,-53.58780851
refine__sobol__0001262__shoulder_elv__m2,44.74600288,58.17290128,-58.93553151,17.95428846,-63.69228981,12.84654254,-53.58780851
refine__sobol__0001262__shoulder_elv__m5,44.74600288,55.17290128,-58.93553151,17.95428846,-63.69228981,12.84654254,-53.58780851
refine__sobol__0001262__shoulder_elv__p2,44.74600288,62.17290128,-58.93553151,17.95428846,-63.69228981,12.84654254,-53.58780851
refine__sobol__0001262__shoulder_elv__p5,44.74600288,65.17290128,-58.93553151,17.95428846,-63.69228981,12.84654254,-53.58780851
refine__sobol__0001262__shoulder_rot__p2,44.74600288,60.17290128,-56.93553151,17.95428846,-63.69228981,12.84654254,-53.58780851
refine__sobol__0001262__shoulder_rot__p5,44.74600288,60.17290128,-53.93553151,17.95428846,-63.69228981,12.84654254,-53.58780851
refine__sobol__0001369__deviation__m2,54.23819038,98.00493253,-15.86912526,47.66131971,-5.87978981,1.89146441,-10.69718351
refine__sobol__0001369__deviation__m5,54.23819038,98.00493253,-15.86912526,47.66131971,-5.87978981,-1.10853559,-10.69718351
refine__sobol__0001369__deviation__p2,54.23819038,98.00493253,-15.86912526,47.66131971,-5.87978981,5.89146441,-10.69718351
refine__sobol__0001369__deviation__p5,54.23819038,98.00493253,-15.86912526,47.66131971,-5.87978981,8.89146441,-10.69718351
refine__sobol__0001369__elbow_flexion__m2,54.23819038,98.00493253,-15.86912526,45.66131971,-5.87978981,3.89146441,-10.69718351
refine__sobol__0001369__elbow_flexion__m5,54.23819038,98.00493253,-15.86912526,42.66131971,-5.87978981,3.89146441,-10.69718351
refine__sobol__0001369__elbow_flexion__p2,54.23819038,98.00493253,-15.86912526,49.66131971,-5.87978981,3.89146441,-10.69718351
refine__sobol__0001369__elbow_flexion__p5,54.23819038,98.00493253,-15.86912526,52.66131971,-5.87978981,3.89146441,-10.69718351
refine__sobol__0001369__elv_angle__m2,52.23819038,98.00493253,-15.86912526,47.66131971,-5.87978981,3.89146441,-10.69718351
refine__sobol__0001369__elv_angle__m5,49.23819038,98.00493253,-15.86912526,47.66131971,-5.87978981,3.89146441,-10.69718351
refine__sobol__0001369__elv_angle__p2,56.23819038,98.00493253,-15.86912526,47.66131971,-5.87978981,3.89146441,-10.69718351
refine__sobol__0001369__elv_angle__p5,59.23819038,98.00493253,-15.86912526,47.66131971,-5.87978981,3.89146441,-10.69718351
refine__sobol__0001369__flexion__m2,54.23819038,98.00493253,-15.86912526,47.66131971,-5.87978981,3.89146441,-12.69718351
refine__sobol__0001369__flexion__m5,54.23819038,98.00493253,-15.86912526,47.66131971,-5.87978981,3.89146441,-15.69718351
refine__sobol__0001369__flexion__p2,54.23819038,98.00493253,-15.86912526,47.66131971,-5.87978981,3.89146441,-8.69718351
refine__sobol__0001369__flexion__p5,54.23819038,98.00493253,-15.86912526,47.66131971,-5.87978981,3.89146441,-5.69718351
refine__sobol__0001369__pro_sup__m2,54.23819038,98.00493253,-15.86912526,47.66131971,-7.87978981,3.89146441,-10.69718351
refine__sobol__0001369__pro_sup__m5,54.23819038,98.00493253,-15.86912526,47.66131971,-10.87978981,3.89146441,-10.69718351
refine__sobol__0001369__pro_sup__p2,54.23819038,98.00493253,-15.86912526,47.66131971,-3.87978981,3.89146441,-10.69718351
refine__sobol__0001369__pro_sup__p5,54.23819038,98.00493253,-15.86912526,47.66131971,-0.87978981,3.89146441,-10.69718351
refine__sobol__0001369__shoulder_elv__m2,54.23819038,96.00493253,-15.86912526,47.66131971,-5.87978981,3.89146441,-10.69718351
refine__sobol__0001369__shoulder_elv__m5,54.23819038,93.00493253,-15.86912526,47.66131971,-5.87978981,3.89146441,-10.69718351
refine__sobol__0001369__shoulder_elv__p2,54.23819038,100.00493253,-15.86912526,47.66131971,-5.87978981,3.89146441,-10.69718351
refine__sobol__0001369__shoulder_elv__p5,54.23819038,103.00493253,-15.86912526,47.66131971,-5.87978981,3.89146441,-10.69718351
refine__sobol__0001369__shoulder_rot__m2,54.23819038,98.00493253,-17.86912526,47.66131971,-5.87978981,3.89146441,-10.69718351
refine__sobol__0001369__shoulder_rot__m5,54.23819038,98.00493253,-20.86912526,47.66131971,-5.87978981,3.89146441,-10.69718351
refine__sobol__0001369__shoulder_rot__p2,54.23819038,98.00493253,-13.86912526,47.66131971,-5.87978981,3.89146441,-10.69718351
refine__sobol__0001369__shoulder_rot__p5,54.23819038,98.00493253,-10.86912526,47.66131971,-5.87978981,3.89146441,-10.69718351
refine__sobol__0001387__deviation__m2,23.30069038,95.97368253,56.78712474,29.38006971,56.62021019,12.28208941,-8.82218351
refine__sobol__0001387__deviation__m5,23.30069038,95.97368253,56.78712474,29.38006971,56.62021019,9.28208941,-8.82218351
refine__sobol__0001387__deviation__p2,23.30069038,95.97368253,56.78712474,29.38006971,56.62021019,16.28208941,-8.82218351
refine__sobol__0001387__deviation__p5,23.30069038,95.97368253,56.78712474,29.38006971,56.62021019,19.28208941,-8.82218351
refine__sobol__0001387__elbow_flexion__m2,23.30069038,95.97368253,56.78712474,27.38006971,56.62021019,14.28208941,-8.82218351
refine__sobol__0001387__elbow_flexion__m5,23.30069038,95.97368253,56.78712474,24.38006971,56.62021019,14.28208941,-8.82218351
refine__sobol__0001387__elbow_flexion__p2,23.30069038,95.97368253,56.78712474,31.38006971,56.62021019,14.28208941,-8.82218351
refine__sobol__0001387__elbow_flexion__p5,23.30069038,95.97368253,56.78712474,34.38006971,56.62021019,14.28208941,-8.82218351
refine__sobol__0001387__elv_angle__m2,21.30069038,95.97368253,56.78712474,29.38006971,56.62021019,14.28208941,-8.82218351
refine__sobol__0001387__elv_angle__m5,18.30069038,95.97368253,56.78712474,29.38006971,56.62021019,14.28208941,-8.82218351
refine__sobol__0001387__elv_angle__p2,25.30069038,95.97368253,56.78712474,29.38006971,56.62021019,14.28208941,-8.82218351
refine__sobol__0001387__elv_angle__p5,28.30069038,95.97368253,56.78712474,29.38006971,56.62021019,14.28208941,-8.82218351
refine__sobol__0001387__flexion__m2,23.30069038,95.97368253,56.78712474,29.38006971,56.62021019,14.28208941,-10.82218351
refine__sobol__0001387__flexion__m5,23.30069038,95.97368253,56.78712474,29.38006971,56.62021019,14.28208941,-13.82218351
refine__sobol__0001387__flexion__p2,23.30069038,95.97368253,56.78712474,29.38006971,56.62021019,14.28208941,-6.82218351
refine__sobol__0001387__flexion__p5,23.30069038,95.97368253,56.78712474,29.38006971,56.62021019,14.28208941,-3.82218351
refine__sobol__0001387__pro_sup__m2,23.30069038,95.97368253,56.78712474,29.38006971,54.62021019,14.28208941,-8.82218351
refine__sobol__0001387__pro_sup__m5,23.30069038,95.97368253,56.78712474,29.38006971,51.62021019,14.28208941,-8.82218351
refine__sobol__0001387__pro_sup__p2,23.30069038,95.97368253,56.78712474,29.38006971,58.62021019,14.28208941,-8.82218351
refine__sobol__0001387__pro_sup__p5,23.30069038,95.97368253,56.78712474,29.38006971,61.62021019,14.28208941,-8.82218351
refine__sobol__0001387__shoulder_elv__m2,23.30069038,93.97368253,56.78712474,29.38006971,56.62021019,14.28208941,-8.82218351
refine__sobol__0001387__shoulder_elv__m5,23.30069038,90.97368253,56.78712474,29.38006971,56.62021019,14.28208941,-8.82218351
refine__sobol__0001387__shoulder_elv__p2,23.30069038,97.97368253,56.78712474,29.38006971,56.62021019,14.28208941,-8.82218351
refine__sobol__0001387__shoulder_elv__p5,23.30069038,100.97368253,56.78712474,29.38006971,56.62021019,14.28208941,-8.82218351
refine__sobol__0001387__shoulder_rot__m2,23.30069038,95.97368253,54.78712474,29.38006971,56.62021019,14.28208941,-8.82218351
refine__sobol__0001387__shoulder_rot__m5,23.30069038,95.97368253,51.78712474,29.38006971,56.62021019,14.28208941,-8.82218351
refine__sobol__0001387__shoulder_rot__p2,23.30069038,95.97368253,58.78712474,29.38006971,56.62021019,14.28208941,-8.82218351
refine__sobol__0001387__shoulder_rot__p5,23.30069038,95.97368253,61.78712474,29.38006971,56.62021019,14.28208941,-8.82218351
refine__sobol__0001711__deviation__m2,-47.18759087,105.74907316,38.18360911,69.37030409,-34.16103981,15.05064410,27.62312899
