sample_id,elv_angle,shoulder_elv,shoulder_rot,elbow_flexion,pro_sup,deviation,flexion
sobol__0001149,86.23037788,78.96196378,82.27540599,62.13397596,73.18271019,14.35044879,11.56844149
sobol__0001180,-10.09774712,55.09477628,-3.85740651,73.81366346,-69.94228981,-9.84876996,16.72469149
sobol__0001202,93.96475288,44.93852628,87.54884349,104.28241346,-77.44228981,2.72935504,-30.15030851
sobol__0001262,44.74600288,60.17290128,-58.93553151,17.95428846,-63.69228981,12.84654254,-53.58780851
sobol__0001298,89.39444038,27.92680753,39.20899974,30.39569471,-79.62978981,-8.96009809,-6.00968351
sobol__0001310,33.14444038,3.55180753,86.08399974,87.27069471,70.37021019,6.35240191,-13.50968351
sobol__0001333,114.70694038,107.14555753,13.42774974,77.11444471,-77.12978981,9.08677691,-45.38468351
sobol__0001337,58.45694038,115.27055753,-33.44725026,3.98944471,72.87021019,24.39927691,-52.88468351
sobol__0001369,54.23819038,98.00493253,-15.86912526,47.66131971,-5.87978981,3.89146441,-10.69718351
sobol__0001387,23.30069038,95.97368253,56.78712474,29.38006971,56.62021019,14.28208941,-8.82218351
sobol__0001400,-27.32430962,2.53618253,14.59962474,41.56756971,51.62021019,-8.68666059,-42.57218351
sobol__0001423,-37.87118462,87.34087003,-16.45506276,90.82538221,59.74521019,12.23130816,25.39656649
sobol__0001425,46.50381538,83.27837003,-39.89256276,103.01288221,24.74521019,22.07505816,-8.35343351
sobol__0001480,-19.58993462,55.85649503,85.49806224,34.96600721,-24.00478981,14.14537066,28.20906649
sobol__0001601,37.89053413,109.30376066,30.56642161,26.20624159,-62.28603981,-0.31263715,-21.59562101
sobol__0001702,54.06240913,0.12407316,66.30860911,61.24530409,-24.16103981,-7.0118559,-24.87687101
sobol__0001711,-47.18759087,105.74907316,38.18360911,69.37030409,-34.16103981,17.0506441,27.62312899
sobol__0001837,86.75772163,94.83110441,-59.37498464,90.44452284,26.15146019,14.52134723,-2.61124601
sobol__0001887,-58.08602837,81.62797941,-4.29685964,0.05389784,22.40146019,-7.08021527,39.57625399
sobol__0001954,77.61709663,16.12016691,67.77345286,107.20233534,79.27646019,-3.66224652,-4.01749601
sobol__0002012,-13.78915337,27.29204191,64.25782786,122.43671034,-76.97353981,23.95494098,34.42000399
sobol__0002025,67.77334663,118.69829191,-27.14842214,91.96796034,5.52646019,0.43931598,-8.70499601
sobol__0002056,-16.64559868,8.78862394,-56.77488698,22.23895643,-79.74697731,-7.7552641,-26.95694913
sobol__0002117,105.69815132,101.21049894,-55.60301198,120.75458143,54.00302269,10.0181734,-1.64444913
sobol__0002159,-43.36434868,74.80424894,-57.94676198,41.53583143,21.50302269,22.5962984,0.23055087
sobol__0002193,45.93252632,119.99956144,-18.68894948,33.91864393,39.62802269,10.42832965,46.63680087
sobol__0002239,-52.50497368,109.84331144,72.71730052,15.63739393,27.12802269,17.53770465,-0.23819913
sobol__0002272,-56.72372368,27.57768644,66.85792552,24.77801893,73.37802269,5.77989215,6.32430087
sobol__0002303,-51.09872368,96.64018644,-31.57957448,101.96551893,-71.62197731,15.62364215,40.07430087
sobol__0002313,72.29971382,121.26909269,-36.56004323,113.89911268,-35.05947731,9.12950152,13.12117587
sobol__0002339,-14.88778618,94.86284269,-34.21629323,46.86786268,-47.55947731,23.89512652,-11.25382413
sobol__0002473,65.97158882,129.90190519,65.97901927,47.37567518,3.06552269,17.74278277,5.15242587
sobol__0002495,-52.15341118,85.21440519,-13.70848073,43.31317518,-11.93447731,18.83653277,-43.59757413
sobol__0002549,118.00283882,106.54253019,-33.63035573,91.04755018,16.81552269,-3.31190473,26.71492587
sobol__0002552,-28.24716118,49.66753019,88.24464427,82.92255018,66.81552269,16.37559527,-40.78507413
sobol__0002554,106.75283882,17.16753019,50.74464427,115.42255018,-53.18447731,-9.87440473,-10.78507413
sobol__0002565,106.92862007,114.28667081,-40.2221526,100.56903455,-76.77822731,5.40391559,-24.73038663
sobol__0002576,-44.94637993,61.47417081,11.3403474,7.13153455,28.22177269,-4.43983441,-43.48038663
sobol__0002594,75.99112007,2.56792081,83.9965974,53.85028455,-79.27822731,24.54454059,-41.60538663
sobol__0002606,42.24112007,26.94292081,37.1215974,126.97528455,70.72177269,9.23204059,-34.10538663
sobol__0002662,57.70987007,1.55229581,19.5434724,46.74090955,44.47177269,13.88047809,51.20711337
sobol__0002698,118.88174507,34.56010831,86.9262849,84.82684705,-28.65322731,22.49375934,-27.07413663
sobol__0002761,69.66299507,114.79448331,76.3794099,89.90497205,32.59677269,20.57969684,-39.26163663
sobol__0002764,2.16299507,1.04448331,57.6294099,106.15497205,-27.40322731,7.45469684,35.73836337
sobol__0002818,84.07705757,31.76713956,78.43019115,88.1276283,61.65927269,-8.47303754,25.66023837
sobol__0002879,-53.73544243,90.67338956,80.77394115,77.9713783,79.15927269,22.69883746,-13.71476163
sobol__0002986,111.49893257,64.77495206,73.15675365,49.0260658,31.03427269,-6.42225629,41.12898837
sobol__0002997,117.12393257,125.71245206,-53.40574635,77.4635658,-33.96572731,18.73399371,7.37898837
sobol__0003005,83.37393257,85.08745206,87.21925365,118.0885658,56.03427269,7.79649371,59.87898837
sobol__0003041,34.15518257,69.85307706,-59.26512135,3.3229408,44.78427269,6.42930621,36.44148837
sobol__0003070,39.78018257,0.79057706,76.67237865,129.2604408,-40.21572731,14.08555621,10.19148837
sobol__0003073,39.69229194,81.85014738,-55.82273854,85.01727674,19.23739769,-6.67860394,5.44539462
sobol__0003146,117.03604194,44.27202238,74.25538646,98.22040174,65.48739769,6.71983356,8.25789462
sobol__0003163,10.16104194,88.95952238,-42.93211354,118.53290174,-59.51260231,-9.68641644,12.00789462
sobol__0003244,-1.79208306,0.09233488,-36.48680104,5.29071424,-51.38760231,13.14561481,-55.02335538
sobol__0003259,15.08291694,109.77983488,-31.79930104,66.22821424,-36.38760231,-3.26063519,-43.77335538
sobol__0003274,114.92666694,1.10795988,42.02882396,122.08758924,-70.13760231,19.43467731,-24.08585538
sobol__0003295,-59.44833306,78.29545988,84.21632396,28.65008924,24.86239769,9.59092731,-42.83585538
sobol__0003296,-56.63583306,43.76420988,39.68507396,38.80633924,-2.63760231,13.41905231,22.78914462
sobol__0003303,-34.13583306,125.01420988,58.43507396,55.05633924,-22.63760231,17.79405231,-52.21085538
sobol__0003323,16.48916694,96.57670988,72.49757396,42.86883924,62.36239769,-0.79969769,4.03914462
sobol__0003516,-7.06552056,3.90092863,88.61085521,118.78680799,21.42489769,0.22569293,44.58601962
sobol__0003560,-22.53427056,61.79155363,85.09523021,60.89618299,-52.32510231,20.73350543,13.64851962
sobol__0003637,115.10244819,96.1958505,33.38624583,80.57391737,64.70614769,15.77745074,-36.15616788
sobol__0003667,-1.61630181,97.2114755,-45.12937917,51.12079237,43.45614769,16.59776324,-5.21866788
sobol__0003681,34.94619819,99.2427255,27.52687083,0.33954237,-14.04385231,-6.91786176,-7.09366788
sobol__0003717,107.36807319,107.875538,-45.71531667,70.92547987,-12.16885231,-9.24208051,20.56258212
sobol__0003758,42.68057319,0.219288,31.62843333,93.26922987,15.33114769,24.11729449,41.18758212
sobol__0003876,7.87588569,29.92631925,58.87452708,128.56219862,65.01864769,20.49424762,-11.54679288
sobol__0003974,63.42276069,54.80913175,9.06983958,0.08563612,66.89364769,2.85752887,-34.51554288
sobol__0004053,109.82901069,92.38725675,-41.32078542,96.57001112,-36.85635231,10.24034137,39.54695712
sobol__0004065,33.89151069,118.79350675,7.89796458,62.03876112,-34.35635231,11.88096637,52.67195712
sobol__0004067,-11.10848931,86.29350675,-29.60203542,29.53876112,5.64364769,3.13096637,22.67195712
sobol__0004077,90.14151069,110.66850675,-38.97703542,118.91376112,35.64364769,18.44346637,45.17195712
