sample_id,elv_angle,shoulder_elv,shoulder_rot,elbow_flexion,pro_sup,deviation,flexion,capacity_target,capacity_muscles,capacity_scale
sobol__0003872@@triceps@@0.25,-59.62411431,46.17631925,2.62452708,14.81219862,5.01864769,24.86924762,-56.54679288,Triceps,TRIlong;TRIlat;TRImed,0.250000
sobol__0003872@@pectoralis_major@@0.75,-59.62411431,46.17631925,2.62452708,14.81219862,5.01864769,24.86924762,-56.54679288,Pectoralis major,PECM1;PECM2;PECM3,0.750000
sobol__0001218@@latissimus_dorsi@@0.25,81.30850288,1.26665128,74.65821849,32.17303846,48.80771019,-1.91908246,38.28719149,Latissimus dorsi,LAT1;LAT2;LAT3,0.250000
sobol__0002997@@infraspinatus@@0.50,117.12393257,125.71245206,-53.40574635,77.4635658,-33.96572731,18.73399371,7.37898837,Infraspinatus,INFSP,0.500000
sobol__0001047@@triceps@@0.50,-22.05087212,86.07133878,-38.42771901,8.30585096,-55.56728981,15.71763629,36.88094149,Triceps,TRIlong;TRIlat;TRImed,0.500000
sobol__0003935@@supraspinatus@@0.75,-58.21786431,122.34819425,74.10890208,97.07782362,71.26864769,13.11143512,-33.10929288,Supraspinatus,SUPSP,0.750000
sobol__0001262@@teres_minor@@0.50,44.74600288,60.17290128,-58.93553151,17.95428846,-63.69228981,12.84654254,-53.58780851,Teres minor,TMIN,0.500000
sobol__0002973@@middle_deltoid@@0.50,80.56143257,115.55620206,-13.56199635,51.0573158,78.53427269,5.06211871,-35.74601163,Middle deltoid,DELT2,0.500000
sobol__0003872@@triceps@@0.75,-59.62411431,46.17631925,2.62452708,14.81219862,5.01864769,24.86924762,-56.54679288,Triceps,TRIlong;TRIlat;TRImed,0.750000
sobol__0001047@@latissimus_dorsi@@0.00,-22.05087212,86.07133878,-38.42771901,8.30585096,-55.56728981,15.71763629,36.88094149,Latissimus dorsi,LAT1;LAT2;LAT3,0.000000
sobol__0000261@@infraspinatus@@0.75,106.00576851,72.42387784,54.80958568,105.36151502,63.88583519,-0.19300824,-11.81046476,Infraspinatus,INFSP,0.750000
sobol__0000261@@posterior_deltoid@@0.00,106.00576851,72.42387784,54.80958568,105.36151502,63.88583519,-0.19300824,-11.81046476,Posterior deltoid,DELT3,0.000000
sobol__0001047@@infraspinatus@@0.50,-22.05087212,86.07133878,-38.42771901,8.30585096,-55.56728981,15.71763629,36.88094149,Infraspinatus,INFSP,0.500000
sobol__0002687@@biceps@@0.25,-49.16512993,86.86479581,24.2309724,2.05340955,19.47177269,8.41172809,9.95711337,Biceps,BIClong;BICshort,0.250000
sobol__0003935@@brachialis@@0.75,-58.21786431,122.34819425,74.10890208,97.07782362,71.26864769,13.11143512,-33.10929288,Brachialis,BRA,0.750000
sobol__0001720@@supraspinatus@@0.75,-30.31259087,4.18657316,52.24610911,0.30780409,-59.16103981,2.8318941,8.87312899,Supraspinatus,SUPSP,0.750000
sobol__0003935@@brachioradialis@@0.25,-58.21786431,122.34819425,74.10890208,97.07782362,71.26864769,13.11143512,-33.10929288,Brachioradialis,BRD,0.250000
sobol__0001218@@supraspinatus@@0.00,81.30850288,1.26665128,74.65821849,32.17303846,48.80771019,-1.91908246,38.28719149,Supraspinatus,SUPSP,0.000000
sobol__0002997@@posterior_deltoid@@0.75,117.12393257,125.71245206,-53.40574635,77.4635658,-33.96572731,18.73399371,7.37898837,Posterior deltoid,DELT3,0.750000
sobol__0003163@@coracobrachialis@@0.25,10.16104194,88.95952238,-42.93211354,118.53290174,-59.51260231,-9.68641644,12.00789462,Coracobrachialis,CORB,0.250000
sobol__0000234@@infraspinatus@@0.00,111.98233101,59.98247159,63.89161693,97.49042127,72.94833519,3.01988238,-22.35733976,Infraspinatus,INFSP,0.000000
sobol__0002997@@supraspinatus@@0.50,117.12393257,125.71245206,-53.40574635,77.4635658,-33.96572731,18.73399371,7.37898837,Supraspinatus,SUPSP,0.500000
sobol__0001720@@supraspinatus@@0.25,-30.31259087,4.18657316,52.24610911,0.30780409,-59.16103981,2.8318941,8.87312899,Supraspinatus,SUPSP,0.250000
sobol__0002687@@pectoralis_major@@0.00,-49.16512993,86.86479581,24.2309724,2.05340955,19.47177269,8.41172809,9.95711337,Pectoralis major,PECM1;PECM2;PECM3,0.000000
sobol__0002997@@infraspinatus@@0.25,117.12393257,125.71245206,-53.40574635,77.4635658,-33.96572731,18.73399371,7.37898837,Infraspinatus,INFSP,0.250000
sobol__0002818@@posterior_deltoid@@0.25,84.07705757,31.76713956,78.43019115,88.1276283,61.65927269,-8.47303754,25.66023837,Posterior deltoid,DELT3,0.250000
sobol__0002687@@latissimus_dorsi@@0.75,-49.16512993,86.86479581,24.2309724,2.05340955,19.47177269,8.41172809,9.95711337,Latissimus dorsi,LAT1;LAT2;LAT3,0.750000
sobol__0001218@@teres_major@@0.25,81.30850288,1.26665128,74.65821849,32.17303846,48.80771019,-1.91908246,38.28719149,Teres major,TMAJ,0.250000
sobol__0000234@@biceps@@0.25,111.98233101,59.98247159,63.89161693,97.49042127,72.94833519,3.01988238,-22.35733976,Biceps,BIClong;BICshort,0.250000
sobol__0000234@@middle_deltoid@@0.50,111.98233101,59.98247159,63.89161693,97.49042127,72.94833519,3.01988238,-22.35733976,Middle deltoid,DELT2,0.500000
sobol__0003903@@triceps@@0.00,-53.99911431,107.11381925,16.68702708,116.37469862,-9.98135231,-2.47450238,-15.29679288,Triceps,TRIlong;TRIlat;TRImed,0.000000
sobol__0000261@@brachialis@@0.50,106.00576851,72.42387784,54.80958568,105.36151502,63.88583519,-0.19300824,-11.81046476,Brachialis,BRA,0.500000
sobol__0002687@@infraspinatus@@0.25,-49.16512993,86.86479581,24.2309724,2.05340955,19.47177269,8.41172809,9.95711337,Infraspinatus,INFSP,0.250000
sobol__0001065@@teres_minor@@0.75,65.13662788,116.54008878,85.79103099,115.96210096,-3.06728981,-6.70423871,42.50594149,Teres minor,TMIN,0.750000
sobol__0003935@@middle_deltoid@@0.75,-58.21786431,122.34819425,74.10890208,97.07782362,71.26864769,13.11143512,-33.10929288,Middle deltoid,DELT2,0.750000
sobol__0001262@@coracobrachialis@@0.25,44.74600288,60.17290128,-58.93553151,17.95428846,-63.69228981,12.84654254,-53.58780851,Coracobrachialis,CORB,0.250000
sobol__0000261@@middle_deltoid@@0.00,106.00576851,72.42387784,54.80958568,105.36151502,63.88583519,-0.19300824,-11.81046476,Middle deltoid,DELT2,0.000000
sobol__0003935@@coracobrachialis@@0.25,-58.21786431,122.34819425,74.10890208,97.07782362,71.26864769,13.11143512,-33.10929288,Coracobrachialis,CORB,0.250000
sobol__0002997@@posterior_deltoid@@0.25,117.12393257,125.71245206,-53.40574635,77.4635658,-33.96572731,18.73399371,7.37898837,Posterior deltoid,DELT3,0.250000
sobol__0002997@@triceps@@0.75,117.12393257,125.71245206,-53.40574635,77.4635658,-33.96572731,18.73399371,7.37898837,Triceps,TRIlong;TRIlat;TRImed,0.750000
sobol__0001065@@supraspinatus@@0.75,65.13662788,116.54008878,85.79103099,115.96210096,-3.06728981,-6.70423871,42.50594149,Supraspinatus,SUPSP,0.750000
sobol__0000317@@brachialis@@0.25,80.69326851,115.08012784,89.96583568,78.95526502,-63.61416481,-9.48988324,-21.18546476,Brachialis,BRA,0.250000
sobol__0002997@@latissimus_dorsi@@0.25,117.12393257,125.71245206,-53.40574635,77.4635658,-33.96572731,18.73399371,7.37898837,Latissimus dorsi,LAT1;LAT2;LAT3,0.250000
sobol__0002818@@supraspinatus@@0.75,84.07705757,31.76713956,78.43019115,88.1276283,61.65927269,-8.47303754,25.66023837,Supraspinatus,SUPSP,0.750000
sobol__0002997@@teres_minor@@0.50,117.12393257,125.71245206,-53.40574635,77.4635658,-33.96572731,18.73399371,7.37898837,Teres minor,TMIN,0.500000
sobol__0001047@@brachioradialis@@0.50,-22.05087212,86.07133878,-38.42771901,8.30585096,-55.56728981,15.71763629,36.88094149,Brachioradialis,BRD,0.500000
sobol__0001218@@pectoralis_major@@0.00,81.30850288,1.26665128,74.65821849,32.17303846,48.80771019,-1.91908246,38.28719149,Pectoralis major,PECM1;PECM2;PECM3,0.000000
sobol__0000261@@supraspinatus@@0.00,106.00576851,72.42387784,54.80958568,105.36151502,63.88583519,-0.19300824,-11.81046476,Supraspinatus,SUPSP,0.000000
sobol__0001065@@brachioradialis@@0.25,65.13662788,116.54008878,85.79103099,115.96210096,-3.06728981,-6.70423871,42.50594149,Brachioradialis,BRD,0.250000
sobol__0000234@@brachioradialis@@0.00,111.98233101,59.98247159,63.89161693,97.49042127,72.94833519,3.01988238,-22.35733976,Brachioradialis,BRD,0.000000
sobol__0000317@@biceps@@0.50,80.69326851,115.08012784,89.96583568,78.95526502,-63.61416481,-9.48988324,-21.18546476,Biceps,BIClong;BICshort,0.500000
sobol__0000261@@middle_deltoid@@0.75,106.00576851,72.42387784,54.80958568,105.36151502,63.88583519,-0.19300824,-11.81046476,Middle deltoid,DELT2,0.750000
sobol__0001218@@biceps@@0.00,81.30850288,1.26665128,74.65821849,32.17303846,48.80771019,-1.91908246,38.28719149,Biceps,BIClong;BICshort,0.000000
sobol__0002973@@coracobrachialis@@0.25,80.56143257,115.55620206,-13.56199635,51.0573158,78.53427269,5.06211871,-35.74601163,Coracobrachialis,CORB,0.250000
sobol__0001065@@coracobrachialis@@0.25,65.13662788,116.54008878,85.79103099,115.96210096,-3.06728981,-6.70423871,42.50594149,Coracobrachialis,CORB,0.250000
sobol__0003163@@posterior_deltoid@@0.25,10.16104194,88.95952238,-42.93211354,118.53290174,-59.51260231,-9.68641644,12.00789462,Posterior deltoid,DELT3,0.250000
sobol__0002973@@infraspinatus@@0.25,80.56143257,115.55620206,-13.56199635,51.0573158,78.53427269,5.06211871,-35.74601163,Infraspinatus,INFSP,0.250000
sobol__0003163@@coracobrachialis@@0.50,10.16104194,88.95952238,-42.93211354,118.53290174,-59.51260231,-9.68641644,12.00789462,Coracobrachialis,CORB,0.500000
sobol__0000317@@pectoralis_major@@0.25,80.69326851,115.08012784,89.96583568,78.95526502,-63.61416481,-9.48988324,-21.18546476,Pectoralis major,PECM1;PECM2;PECM3,0.250000
sobol__0002973@@subscapularis@@0.75,80.56143257,115.55620206,-13.56199635,51.0573158,78.53427269,5.06211871,-35.74601163,Subscapularis,SUBSC,0.750000
sobol__0002997@@biceps@@0.00,117.12393257,125.71245206,-53.40574635,77.4635658,-33.96572731,18.73399371,7.37898837,Biceps,BIClong;BICshort,0.000000
sobol__0001218@@teres_minor@@0.50,81.30850288,1.26665128,74.65821849,32.17303846,48.80771019,-1.91908246,38.28719149,Teres minor,TMIN,0.500000
sobol__0001262@@subscapularis@@0.00,44.74600288,60.17290128,-58.93553151,17.95428846,-63.69228981,12.84654254,-53.58780851,Subscapularis,SUBSC,0.000000
sobol__0001065@@brachialis@@0.75,65.13662788,116.54008878,85.79103099,115.96210096,-3.06728981,-6.70423871,42.50594149,Brachialis,BRA,0.750000
sobol__0002973@@latissimus_dorsi@@0.50,80.56143257,115.55620206,-13.56199635,51.0573158,78.53427269,5.06211871,-35.74601163,Latissimus dorsi,LAT1;LAT2;LAT3,0.500000
sobol__0001065@@pectoralis_major@@0.25,65.13662788,116.54008878,85.79103099,115.96210096,-3.06728981,-6.70423871,42.50594149,Pectoralis major,PECM1;PECM2;PECM3,0.250000
sobol__0001047@@coracobrachialis@@0.75,-22.05087212,86.07133878,-38.42771901,8.30585096,-55.56728981,15.71763629,36.88094149,Coracobrachialis,CORB,0.750000
sobol__0000234@@latissimus_dorsi@@0.50,111.98233101,59.98247159,63.89161693,97.49042127,72.94833519,3.01988238,-22.35733976,Latissimus dorsi,LAT1;LAT2;LAT3,0.500000
sobol__0003903@@pectoralis_major@@0.75,-53.99911431,107.11381925,16.68702708,116.37469862,-9.98135231,-2.47450238,-15.29679288,Pectoralis major,PECM1;PECM2;PECM3,0.750000
sobol__0001218@@brachioradialis@@0.50,81.30850288,1.26665128,74.65821849,32.17303846,48.80771019,-1.91908246,38.28719149,Brachioradialis,BRD,0.500000
sobol__0002687@@middle_deltoid@@0.75,-49.16512993,86.86479581,24.2309724,2.05340955,19.47177269,8.41172809,9.95711337,Middle deltoid,DELT2,0.750000
sobol__0003163@@subscapularis@@0.75,10.16104194,88.95952238,-42.93211354,118.53290174,-59.51260231,-9.68641644,12.00789462,Subscapularis,SUBSC,0.750000
sobol__0002687@@teres_major@@0.50,-49.16512993,86.86479581,24.2309724,2.05340955,19.47177269,8.41172809,9.95711337,Teres major,TMAJ,0.500000
sobol__0001720@@latissimus_dorsi@@0.25,-30.31259087,4.18657316,52.24610911,0.30780409,-59.16103981,2.8318941,8.87312899,Latissimus dorsi,LAT1;LAT2;LAT3,0.250000
sobol__0000317@@triceps@@0.50,80.69326851,115.08012784,89.96583568,78.95526502,-63.61416481,-9.48988324,-21.18546476,Triceps,TRIlong;TRIlat;TRImed,0.500000
sobol__0001262@@subscapularis@@0.50,44.74600288,60.17290128,-58.93553151,17.95428846,-63.69228981,12.84654254,-53.58780851,Subscapularis,SUBSC,0.500000
sobol__0002997@@pectoralis_major@@0.75,117.12393257,125.71245206,-53.40574635,77.4635658,-33.96572731,18.73399371,7.37898837,Pectoralis major,PECM1;PECM2;PECM3,0.750000
sobol__0001065@@infraspinatus@@0.00,65.13662788,116.54008878,85.79103099,115.96210096,-3.06728981,-6.70423871,42.50594149,Infraspinatus,INFSP,0.000000
sobol__0001720@@latissimus_dorsi@@0.00,-30.31259087,4.18657316,52.24610911,0.30780409,-59.16103981,2.8318941,8.87312899,Latissimus dorsi,LAT1;LAT2;LAT3,0.000000
sobol__0000261@@teres_major@@0.00,106.00576851,72.42387784,54.80958568,105.36151502,63.88583519,-0.19300824,-11.81046476,Teres major,TMAJ,0.000000
sobol__0001262@@brachialis@@0.75,44.74600288,60.17290128,-58.93553151,17.95428846,-63.69228981,12.84654254,-53.58780851,Brachialis,BRA,0.750000
sobol__0003903@@supraspinatus@@0.75,-53.99911431,107.11381925,16.68702708,116.37469862,-9.98135231,-2.47450238,-15.29679288,Supraspinatus,SUPSP,0.750000
sobol__0001065@@brachialis@@0.50,65.13662788,116.54008878,85.79103099,115.96210096,-3.06728981,-6.70423871,42.50594149,Brachialis,BRA,0.500000
sobol__0002687@@teres_major@@0.00,-49.16512993,86.86479581,24.2309724,2.05340955,19.47177269,8.41172809,9.95711337,Teres major,TMAJ,0.000000
sobol__0001262@@latissimus_dorsi@@0.75,44.74600288,60.17290128,-58.93553151,17.95428846,-63.69228981,12.84654254,-53.58780851,Latissimus dorsi,LAT1;LAT2;LAT3,0.750000
sobol__0001065@@latissimus_dorsi@@0.25,65.13662788,116.54008878,85.79103099,115.96210096,-3.06728981,-6.70423871,42.50594149,Latissimus dorsi,LAT1;LAT2;LAT3,0.250000
sobol__0002818@@middle_deltoid@@0.50,84.07705757,31.76713956,78.43019115,88.1276283,61.65927269,-8.47303754,25.66023837,Middle deltoid,DELT2,0.500000
sobol__0003935@@anterior_deltoid@@0.25,-58.21786431,122.34819425,74.10890208,97.07782362,71.26864769,13.11143512,-33.10929288,Anterior deltoid,DELT1,0.250000
sobol__0003872@@subscapularis@@0.75,-59.62411431,46.17631925,2.62452708,14.81219862,5.01864769,24.86924762,-56.54679288,Subscapularis,SUBSC,0.750000
sobol__0001720@@anterior_deltoid@@0.50,-30.31259087,4.18657316,52.24610911,0.30780409,-59.16103981,2.8318941,8.87312899,Anterior deltoid,DELT1,0.500000
sobol__0001065@@posterior_deltoid@@0.25,65.13662788,116.54008878,85.79103099,115.96210096,-3.06728981,-6.70423871,42.50594149,Posterior deltoid,DELT3,0.250000
sobol__0000261@@teres_minor@@0.50,106.00576851,72.42387784,54.80958568,105.36151502,63.88583519,-0.19300824,-11.81046476,Teres minor,TMIN,0.500000
sobol__0002818@@teres_major@@0.50,84.07705757,31.76713956,78.43019115,88.1276283,61.65927269,-8.47303754,25.66023837,Teres major,TMAJ,0.500000
sobol__0002997@@coracobrachialis@@0.00,117.12393257,125.71245206,-53.40574635,77.4635658,-33.96572731,18.73399371,7.37898837,Coracobrachialis,CORB,0.000000
sobol__0001720@@teres_minor@@0.00,-30.31259087,4.18657316,52.24610911,0.30780409,-59.16103981,2.8318941,8.87312899,Teres minor,TMIN,0.000000
sobol__0003872@@pectoralis_major@@0.50,-59.62411431,46.17631925,2.62452708,14.81219862,5.01864769,24.86924762,-56.54679288,Pectoralis major,PECM1;PECM2;PECM3,0.500000
sobol__0001720@@posterior_deltoid@@0.00,-30.31259087,4.18657316,52.24610911,0.30780409,-59.16103981,2.8318941,8.87312899,Posterior deltoid,DELT3,0.000000
sobol__0002687@@coracobrachialis@@0.00,-49.16512993,86.86479581,24.2309724,2.05340955,19.47177269,8.41172809,9.95711337,Coracobrachialis,CORB,0.000000
sobol__0001720@@brachialis@@0.00,-30.31259087,4.18657316,52.24610911,0.30780409,-59.16103981,2.8318941,8.87312899,Brachialis,BRA,0.000000
sobol__0001262@@pectoralis_major@@0.25,44.74600288,60.17290128,-58.93553151,17.95428846,-63.69228981,12.84654254,-53.58780851,Pectoralis major,PECM1;PECM2;PECM3,0.250000
sobol__0000317@@pectoralis_major@@0.50,80.69326851,115.08012784,89.96583568,78.95526502,-63.61416481,-9.48988324,-21.18546476,Pectoralis major,PECM1;PECM2;PECM3,0.500000
sobol__0000317@@teres_major@@0.75,80.69326851,115.08012784,89.96583568,78.95526502,-63.61416481,-9.48988324,-21.18546476,Teres major,TMAJ,0.750000
sobol__0002997@@brachioradialis@@0.50,117.12393257,125.71245206,-53.40574635,77.4635658,-33.96572731,18.73399371,7.37898837,Brachioradialis,BRD,0.500000
sobol__0001218@@subscapularis@@0.50,81.30850288,1.26665128,74.65821849,32.17303846,48.80771019,-1.91908246,38.28719149,Subscapularis,SUBSC,0.500000
sobol__0001065@@pectoralis_major@@0.75,65.13662788,116.54008878,85.79103099,115.96210096,-3.06728981,-6.70423871,42.50594149,Pectoralis major,PECM1;PECM2;PECM3,0.750000
sobol__0001218@@brachioradialis@@0.25,81.30850288,1.26665128,74.65821849,32.17303846,48.80771019,-1.91908246,38.28719149,Brachioradialis,BRD,0.250000
sobol__0002973@@teres_major@@0.25,80.56143257,115.55620206,-13.56199635,51.0573158,78.53427269,5.06211871,-35.74601163,Teres major,TMAJ,0.250000
sobol__0002687@@subscapularis@@0.00,-49.16512993,86.86479581,24.2309724,2.05340955,19.47177269,8.41172809,9.95711337,Subscapularis,SUBSC,0.000000
sobol__0001218@@brachialis@@0.25,81.30850288,1.26665128,74.65821849,32.17303846,48.80771019,-1.91908246,38.28719149,Brachialis,BRA,0.250000
