sample_id,elv_angle,shoulder_elv,shoulder_rot,elbow_flexion,pro_sup,deviation,flexion,capacity_target,capacity_muscles,capacity_scale
moderate__forward_45@@posterior_deltoid@@0.00,90,45,0,0,0,0,0,Posterior deltoid,DELT3,0.000000
moderate__scaption_45_elbow_90@@latissimus_dorsi@@0.00,45,45,0,90,0,0,0,Latissimus dorsi,LAT1;LAT2;LAT3,0.000000
moderate__scaption_45_external_30@@infraspinatus@@0.00,45,45,30,90,0,0,0,Infraspinatus,INFSP,0.000000
moderate__scaption_45_internal_30@@brachioradialis@@0.00,45,45,-30,90,0,0,0,Brachioradialis,BRD,0.000000
moderate__side_60@@biceps@@0.00,0,60,0,0,0,0,0,Biceps,BIClong;BICshort,0.000000
moderate__scaption_30_external_30@@anterior_deltoid@@0.00,45,30,30,90,0,0,0,Anterior deltoid,DELT1,0.000000
moderate__side_30_elbow_90@@middle_deltoid@@0.00,0,30,0,90,0,0,0,Middle deltoid,DELT2,0.000000
moderate__elbow_45@@subscapularis@@0.00,0,0,0,45,0,0,0,Subscapularis,SUBSC,0.000000
moderate__scaption_30_elbow_90@@coracobrachialis@@0.00,45,30,0,90,0,0,0,Coracobrachialis,CORB,0.000000
moderate__scaption_30@@pectoralis_major@@0.00,45,30,0,0,0,0,0,Pectoralis major,PECM1;PECM2;PECM3,0.000000
moderate__forward_15@@brachialis@@0.00,90,15,0,0,0,0,0,Brachialis,BRA,0.000000
moderate__side_45@@infraspinatus@@0.00,0,45,0,0,0,0,0,Infraspinatus,INFSP,0.000000
moderate__forward_60_elbow_90@@subscapularis@@0.00,90,60,0,90,0,0,0,Subscapularis,SUBSC,0.000000
moderate__forward_30@@pectoralis_major@@0.00,90,30,0,0,0,0,0,Pectoralis major,PECM1;PECM2;PECM3,0.000000
moderate__scaption_60_external_30@@triceps@@0.00,45,60,30,90,0,0,0,Triceps,TRIlong;TRIlat;TRImed,0.000000
moderate__forearm_supination_45@@brachioradialis@@0.00,0,0,0,90,45,0,0,Brachioradialis,BRD,0.000000
moderate__side_60_elbow_90@@brachialis@@0.00,0,60,0,90,0,0,0,Brachialis,BRA,0.000000
moderate__scaption_30_elbow_90@@subscapularis@@0.00,45,30,0,90,0,0,0,Subscapularis,SUBSC,0.000000
moderate__scaption_45@@middle_deltoid@@0.00,45,45,0,0,0,0,0,Middle deltoid,DELT2,0.000000
moderate__scaption_60_internal_30@@supraspinatus@@0.00,45,60,-30,90,0,0,0,Supraspinatus,SUPSP,0.000000
moderate__forearm_supination_45@@posterior_deltoid@@0.00,0,0,0,90,45,0,0,Posterior deltoid,DELT3,0.000000
moderate__scaption_45_internal_30@@posterior_deltoid@@0.00,45,45,-30,90,0,0,0,Posterior deltoid,DELT3,0.000000
moderate__scaption_30@@triceps@@0.00,45,30,0,0,0,0,0,Triceps,TRIlong;TRIlat;TRImed,0.000000
moderate__rotation_side_internal_40@@pectoralis_major@@0.00,0,15,-40,90,0,0,0,Pectoralis major,PECM1;PECM2;PECM3,0.000000
moderate__forward_45@@middle_deltoid@@0.00,90,45,0,0,0,0,0,Middle deltoid,DELT2,0.000000
moderate__scaption_45_internal_30@@biceps@@0.00,45,45,-30,90,0,0,0,Biceps,BIClong;BICshort,0.000000
moderate__side_15@@middle_deltoid@@0.00,0,15,0,0,0,0,0,Middle deltoid,DELT2,0.000000
moderate__forward_75@@triceps@@0.00,90,75,0,0,0,0,0,Triceps,TRIlong;TRIlat;TRImed,0.000000
moderate__forward_45@@infraspinatus@@0.00,90,45,0,0,0,0,0,Infraspinatus,INFSP,0.000000
moderate__side_45_elbow_90@@brachioradialis@@0.00,0,45,0,90,0,0,0,Brachioradialis,BRD,0.000000
moderate__side_30_elbow_90@@supraspinatus@@0.00,0,30,0,90,0,0,0,Supraspinatus,SUPSP,0.000000
moderate__elbow_45@@brachioradialis@@0.00,0,0,0,45,0,0,0,Brachioradialis,BRD,0.000000
moderate__side_45_elbow_90@@latissimus_dorsi@@0.00,0,45,0,90,0,0,0,Latissimus dorsi,LAT1;LAT2;LAT3,0.000000
moderate__forward_45@@coracobrachialis@@0.00,90,45,0,0,0,0,0,Coracobrachialis,CORB,0.000000
moderate__elbow_45@@teres_major@@0.00,0,0,0,45,0,0,0,Teres major,TMAJ,0.000000
moderate__forward_60_elbow_90@@anterior_deltoid@@0.00,90,60,0,90,0,0,0,Anterior deltoid,DELT1,0.000000
moderate__scaption_30_internal_30@@biceps@@0.00,45,30,-30,90,0,0,0,Biceps,BIClong;BICshort,0.000000
moderate__scaption_45_elbow_90@@brachialis@@0.00,45,45,0,90,0,0,0,Brachialis,BRA,0.000000
moderate__scaption_15@@anterior_deltoid@@0.00,45,15,0,0,0,0,0,Anterior deltoid,DELT1,0.000000
moderate__forward_45_elbow_90@@coracobrachialis@@0.00,90,45,0,90,0,0,0,Coracobrachialis,CORB,0.000000
moderate__scaption_60_internal_30@@pectoralis_major@@0.00,45,60,-30,90,0,0,0,Pectoralis major,PECM1;PECM2;PECM3,0.000000
moderate__rotation_side_internal_20@@latissimus_dorsi@@0.00,0,15,-20,90,0,0,0,Latissimus dorsi,LAT1;LAT2;LAT3,0.000000
moderate__scaption_60_internal_30@@triceps@@0.00,45,60,-30,90,0,0,0,Triceps,TRIlong;TRIlat;TRImed,0.000000
moderate__forward_60@@brachialis@@0.00,90,60,0,0,0,0,0,Brachialis,BRA,0.000000
moderate__side_15@@brachioradialis@@0.00,0,15,0,0,0,0,0,Brachioradialis,BRD,0.000000
moderate__forearm_supination_45@@pectoralis_major@@0.00,0,0,0,90,45,0,0,Pectoralis major,PECM1;PECM2;PECM3,0.000000
