sample_id,elv_angle,shoulder_elv,shoulder_rot,elbow_flexion,pro_sup,deviation,flexion
sobol__0000135,-27.23641899,115.84184659,-0.56150807,124.91229627,-75.80166481,-3.26918012,17.95516024
sobol__0000139,29.01358101,107.71684659,-28.68650807,51.78729627,74.19833519,-1.08168012,25.45516024
sobol__0000143,-38.48641899,91.46684659,27.56349193,68.03729627,14.19833519,3.29331988,40.45516024
sobol__0000147,0.88858101,128.02934659,51.00099193,96.47479627,-50.80166481,21.88706988,-23.29483976
sobol__0000151,-21.61141899,79.27934659,-42.74900807,47.72479627,-30.80166481,17.51206988,-38.29483976
sobol__0000155,12.13858101,87.40434659,-14.62400807,104.59979627,39.19833519,15.32456988,-30.79483976
sobol__0000159,-55.36141899,103.65434659,79.12599193,23.34979627,59.19833519,10.94956988,-15.79483976
sobol__0000163,-13.17391899,97.56059659,6.46974193,78.19354627,-38.30166481,24.62144488,-55.16983976
sobol__0000167,-35.67391899,81.31059659,62.71974193,61.94354627,-58.30166481,20.24644488,-10.16983976
sobol__0000171,20.57608101,73.18559659,15.84474193,118.81854627,51.69833519,13.68394488,-2.66983976
sobol__0000175,-46.92391899,121.93559659,-40.40525807,5.06854627,31.69833519,9.30894488,-47.66983976
sobol__0000179,3.70108101,93.49809659,-54.46775807,25.38104627,-73.30166481,-9.28480512,1.08016024
sobol__0000183,-18.79891899,109.74809659,39.28224193,106.63104627,-13.30166481,-4.90980512,46.08016024
sobol__0000187,14.95108101,117.87309659,86.15724193,33.50604627,16.69833519,1.65269488,53.58016024
sobol__0000191,-52.54891899,69.12309659,-7.59275807,82.25604627,76.69833519,6.02769488,8.58016024
sobol__0000195,-8.95516899,114.82622159,-46.26463307,99.52167127,40.44833519,3.56675738,-9.23233976
sobol__0000199,-31.45516899,66.07622159,47.48536693,18.27167127,20.44833519,-0.80824262,-54.23233976
sobol__0000203,24.79483101,90.45122159,75.61036693,91.39667127,-29.55166481,-2.99574262,-46.73233976
sobol__0000207,-42.70516899,106.70122159,-18.13963307,42.64667127,-49.55166481,-7.37074262,-1.73233976
sobol__0000211,-3.33016899,78.26372159,5.29786693,54.83417127,5.44833519,11.22300738,47.01766024
sobol__0000215,-25.83016899,127.01372159,61.54786693,71.08417127,65.44833519,15.59800738,2.01766024
sobol__0000219,7.91983101,102.63872159,33.42286693,14.20917127,-64.55166481,17.78550738,9.51766024
sobol__0000223,-59.58016899,86.38872159,-22.82713307,127.95917127,-4.55166481,22.16050738,54.51766024
sobol__0000227,-11.76766899,84.35747159,35.76661693,40.61542127,62.94833519,9.58238238,15.14266024
sobol__0000231,-34.26766899,100.60747159,-57.98338307,89.36542127,2.94833519,13.95738238,30.14266024
sobol__0000235,21.98233101,124.98247159,-11.10838307,32.49042127,-7.05166481,20.51988238,37.64266024
sobol__0000239,-45.51766899,76.23247159,82.64161693,113.74042127,-67.05166481,24.89488238,22.64266024
sobol__0000243,5.10733101,112.79497159,68.57911693,117.80292127,27.94833519,6.30113238,-41.10733976
sobol__0000247,-17.39266899,96.54497159,12.32911693,4.05292127,47.94833519,1.92613238,-26.10733976
sobol__0000251,16.35733101,72.16997159,-34.54588307,77.17792127,-42.05166481,-4.63636762,-18.60733976
sobol__0000255,-51.14266899,120.91997159,21.70411693,60.92792127,-22.05166481,-9.01136762,-33.60733976
sobol__0000259,-6.49423149,88.67387784,-38.94041432,56.61151502,-36.11416481,12.93199176,-26.81046476
sobol__0000263,-28.99423149,104.92387784,17.30958568,72.86151502,-56.11416481,8.55699176,-41.81046476
sobol__0000267,27.25576851,129.29887784,64.18458568,15.98651502,53.88583519,23.86949176,-34.31046476
sobol__0000271,-40.24423149,80.54887784,7.93458568,129.73651502,33.88583519,19.49449176,-19.31046476
sobol__0000275,-0.86923149,108.98637784,-6.12791432,101.29901502,-71.11416481,3.08824176,36.93953524
sobol__0000279,-23.36923149,92.73637784,87.62208568,20.04901502,-11.11416481,7.46324176,21.93953524
sobol__0000283,10.38076851,68.36137784,40.74708568,93.17401502,18.88583519,-7.84925824,29.43953524
sobol__0000287,-57.11923149,117.11137784,-53.00291432,44.42401502,78.88583519,-3.47425824,44.43953524
sobol__0000291,-14.93173149,119.14262784,29.02833568,115.51776502,-18.61416481,0.35386676,5.06453524
sobol__0000295,-37.43173149,70.39262784,-27.22166432,1.76776502,-78.61416481,4.72886676,50.06453524
sobol__0000299,18.81826851,94.76762784,0.90333568,74.89276502,71.38583519,-6.20863324,57.56453524
sobol__0000303,-48.68173149,111.01762784,57.15333568,58.64276502,11.38583519,-1.83363324,12.56453524
sobol__0000307,1.94326851,74.45512784,80.59083568,38.33026502,-53.61416481,14.57261676,-58.68546476
sobol__0000311,-20.55673149,123.20512784,-13.15916432,87.08026502,-33.61416481,10.19761676,-13.68546476
sobol__0000315,13.19326851,98.83012784,-41.28416432,30.20526502,36.38583519,21.13511676,-6.18546476
sobol__0000319,-54.30673149,82.58012784,52.46583568,111.45526502,56.38583519,16.76011676,-51.18546476
sobol__0000323,-7.90048149,101.87700284,81.76271068,94.18964002,60.13583519,19.22105426,51.00203524
sobol__0000327,-30.40048149,85.62700284,-11.98728932,45.43964002,0.13583519,23.59605426,6.00203524
sobol__0000331,25.84951851,77.50200284,-58.86228932,102.31464002,-9.86416481,8.28355426,13.50203524
sobol__0000335,-41.65048149,126.25200284,34.88771068,21.06464002,-69.86416481,12.65855426,58.50203524
sobol__0000339,-2.27548149,89.68950284,20.82521068,8.87714002,25.13583519,-3.74769574,-12.74796476
sobol__0000343,-24.77548149,105.93950284,-35.42478932,122.62714002,45.13583519,-8.12269574,-57.74796476
sobol__0000347,8.97451851,114.06450284,11.45021068,49.50214002,-44.86416481,7.18980426,-50.24796476
sobol__0000351,-58.52548149,65.31450284,67.70021068,65.75214002,-24.86416481,2.81480426,-5.24796476
sobol__0000355,-10.71298149,71.40825284,-19.01853932,27.15839002,42.63583519,-2.10707074,-44.62296476
sobol__0000359,-33.21298149,120.15825284,74.73146068,108.40839002,22.63583519,-6.48207074,-29.62296476
sobol__0000363,23.03701851,112.03325284,46.60646068,35.28339002,-27.36416481,4.45542926,-22.12296476
sobol__0000367,-44.46298149,95.78325284,-47.14353932,84.03339002,-47.36416481,0.08042926,-37.12296476
sobol__0000371,6.16201851,124.22075284,-23.70603932,79.97089002,7.63583519,16.48667926,19.12703524
sobol__0000375,-16.33798149,75.47075284,32.54396068,63.72089002,67.63583519,20.86167926,34.12703524
sobol__0000379,17.41201851,83.59575284,60.66896068,120.59589002,-62.36416481,9.92417926,41.62703524
sobol__0000383,-50.08798149,99.84575284,4.41896068,6.84589002,-2.36416481,14.29917926,26.62703524
sobol__0000387,-4.38485649,127.77544034,1.48927318,47.97870252,20.76083519,-8.53285199,13.03328524
sobol__0000391,-26.88485649,79.02544034,57.73927318,96.72870252,40.76083519,-4.15785199,58.03328524
sobol__0000395,29.36514351,87.15044034,29.61427318,23.60370252,-49.23916481,2.40464801,50.53328524
sobol__0000399,-38.13485649,103.40044034,-26.63572682,104.85370252,-29.23916481,6.77964801,5.53328524
sobol__0000403,1.24014351,66.83794034,-50.07322682,125.16620252,65.76083519,23.18589801,-50.71671476
sobol__0000407,-21.25985649,115.58794034,43.67677318,11.41620252,5.76083519,18.81089801,-5.71671476
sobol__0000411,12.49014351,107.46294034,71.80177318,68.29120252,-4.23916481,12.24839801,-13.21671476
sobol__0000415,-55.00985649,91.21294034,-21.94822682,52.04120252,-64.23916481,7.87339801,-58.21671476
sobol__0000419,-12.82235649,97.30669034,69.45802318,106.88495252,3.26083519,21.54527301,-18.84171476
sobol__0000423,-35.32235649,113.55669034,13.20802318,25.63495252,63.26083519,17.17027301,-33.84171476
sobol__0000427,20.92764351,121.68169034,-33.66697682,82.50995252,-66.73916481,14.98277301,-41.34171476
sobol__0000431,-46.57235649,72.93169034,22.58302318,33.75995252,-6.73916481,10.60777301,-26.34171476
sobol__0000435,4.05264351,101.36919034,36.64552318,62.19745252,48.26083519,-5.79847699,44.90828524
sobol__0000439,-18.44735649,85.11919034,-57.10447682,78.44745252,28.26083519,-1.42347699,29.90828524
sobol__0000443,15.30264351,76.99419034,-10.22947682,5.32245252,-21.73916481,0.76402301,22.40828524
sobol__0000447,-52.19735649,125.74419034,83.52052318,119.07245252,-41.73916481,5.13902301,37.40828524
sobol__0000451,-8.60360649,80.04106534,49.53614818,69.30682752,-75.48916481,6.50621051,-36.65421476
sobol__0000455,-31.10360649,128.79106534,-44.21385182,53.05682752,-15.48916481,2.13121051,-21.65421476
sobol__0000459,25.14639351,104.41606534,-16.08885182,126.18182752,14.51083519,-4.43128949,-29.15421476
sobol__0000463,-42.35360649,88.16606534,77.66114818,12.43182752,74.51083519,-8.80628949,-44.15421476
sobol__0000467,-2.97860649,116.60356534,54.22364818,16.49432752,-30.48916481,7.59996051,27.09578524
sobol__0000471,-25.47860649,67.85356534,-2.02635182,97.74432752,-50.48916481,11.97496051,42.09578524
sobol__0000475,8.27139351,92.22856534,-30.15135182,40.86932752,59.51083519,18.53746051,34.59578524
sobol__0000479,-59.22860649,108.47856534,26.09864818,89.61932752,39.51083519,22.91246051,19.59578524
sobol__0000483,-11.41610649,110.50981534,-51.24510182,2.27557752,-57.98916481,10.33433551,58.97078524
sobol__0000487,-33.91610649,94.25981534,42.50489818,116.02557752,-37.98916481,14.70933551,13.97078524
sobol__0000491,22.33389351,69.88481534,89.37989818,59.15057752,32.01083519,16.89683551,6.47078524
sobol__0000495,-45.16610649,118.63481534,-4.37010182,75.40057752,52.01083519,21.27183551,51.47078524
sobol__0000499,5.45889351,82.07231534,9.69239818,87.58807752,-12.98916481,4.86558551,-4.77921476
sobol__0000503,-17.04110649,98.32231534,65.94239818,38.83807752,-72.98916481,0.49058551,-49.77921476
