sample_id,elv_angle,shoulder_elv,shoulder_rot,elbow_flexion,pro_sup,deviation,flexion
sobol__0000169,65.57608101,105.68559659,53.34474193,86.31854627,-68.30166481,4.93394488,-32.66983976
sobol__0000173,88.07608101,89.43559659,-2.90525807,37.56854627,-8.30166481,0.55894488,-17.66983976
sobol__0000177,48.70108101,125.99809659,-16.96775807,57.88104627,46.69833519,16.96519488,31.08016024
sobol__0000181,116.20108101,77.24809659,76.78224193,74.13104627,26.69833519,21.34019488,16.08016024
sobol__0000185,59.95108101,85.37309659,48.65724193,1.00604627,-23.30166481,10.40269488,23.58016024
sobol__0000189,82.45108101,101.62309659,-45.09275807,114.75604627,-43.30166481,14.77769488,38.58016024
sobol__0000193,36.04483101,82.32622159,-8.76463307,67.02167127,-79.55166481,12.31675738,-39.23233976
sobol__0000197,103.54483101,98.57622159,84.98536693,50.77167127,-19.55166481,7.94175738,-24.23233976
sobol__0000201,69.79483101,122.95122159,38.11036693,123.89667127,10.44833519,23.25425738,-16.73233976
sobol__0000205,92.29483101,74.20122159,-55.63963307,10.14667127,70.44833519,18.87925738,-31.73233976
sobol__0000209,41.66983101,110.76372159,-32.20213307,22.33417127,-34.55166481,2.47300738,17.01766024
sobol__0000213,109.16983101,94.51372159,24.04786693,103.58417127,-54.55166481,6.84800738,32.01766024
sobol__0000217,52.91983101,70.13872159,70.92286693,46.70917127,55.44833519,-8.46449262,39.51766024
sobol__0000221,75.41983101,118.88872159,14.67286693,95.45917127,35.44833519,-4.08949262,24.51766024
sobol__0000225,33.23233101,116.85747159,73.26661693,8.11542127,-57.05166481,0.83238238,45.14266024
sobol__0000229,100.73233101,68.10747159,-20.48338307,121.86542127,-37.05166481,5.20738238,0.14266024
sobol__0000233,66.98233101,92.48247159,-48.60838307,64.99042127,32.94833519,-5.73011762,7.64266024
sobol__0000237,89.48233101,108.73247159,45.14161693,81.24042127,52.94833519,-1.35511762,52.64266024
sobol__0000241,50.10733101,80.29497159,31.07911693,85.30292127,-12.05166481,15.05113238,-11.10733976
sobol__0000245,117.60733101,129.04497159,-25.17088307,36.55292127,-72.05166481,10.67613238,-56.10733976
sobol__0000249,61.35733101,104.66997159,2.95411693,109.67792127,77.94833519,21.61363238,-48.60733976
sobol__0000253,83.85733101,88.41997159,59.20411693,28.42792127,17.94833519,17.23863238,-3.60733976
sobol__0000257,38.50576851,121.17387784,-1.44041432,24.11151502,3.88583519,4.18199176,-56.81046476
sobol__0000261,106.00576851,72.42387784,54.80958568,105.36151502,63.88583519,-0.19300824,-11.81046476
sobol__0000265,72.25576851,96.79887784,26.68458568,48.48651502,-66.11416481,-2.38050824,-4.31046476
sobol__0000269,94.75576851,113.04887784,-29.56541432,97.23651502,-6.11416481,-6.75550824,-49.31046476
sobol__0000273,44.13076851,76.48637784,-43.62791432,68.79901502,48.88583519,11.83824176,6.93953524
sobol__0000277,111.63076851,125.23637784,50.12208568,52.54901502,28.88583519,16.21324176,51.93953524
sobol__0000281,55.38076851,100.86137784,78.24708568,125.67401502,-21.11416481,18.40074176,59.43953524
sobol__0000285,77.88076851,84.61137784,-15.50291432,11.92401502,-41.11416481,22.77574176,14.43953524
sobol__0000289,30.06826851,86.64262784,66.52833568,83.01776502,21.38583519,9.10386676,35.06453524
sobol__0000293,97.56826851,102.89262784,10.27833568,34.26776502,41.38583519,13.47886676,20.06453524
sobol__0000297,63.81826851,127.26762784,-36.59666432,107.39276502,-48.61416481,20.04136676,27.56453524
sobol__0000301,86.31826851,78.51762784,19.65333568,26.14276502,-28.61416481,24.41636676,42.56453524
sobol__0000305,46.94326851,106.95512784,43.09083568,5.83026502,66.38583519,5.82261676,-28.68546476
sobol__0000309,114.44326851,90.70512784,-50.65916432,119.58026502,6.38583519,1.44761676,-43.68546476
sobol__0000313,58.19326851,66.33012784,-3.78416432,62.70526502,-3.61416481,-5.11488324,-36.18546476
sobol__0000317,80.69326851,115.08012784,89.96583568,78.95526502,-63.61416481,-9.48988324,-21.18546476
sobol__0000321,37.09951851,69.37700284,44.26271068,126.68964002,-59.86416481,-7.02894574,21.00203524
sobol__0000325,104.59951851,118.12700284,-49.48728932,12.93964002,-39.86416481,-2.65394574,36.00203524
sobol__0000329,70.84951851,110.00200284,-21.36228932,69.81464002,30.13583519,-0.46644574,43.50203524
sobol__0000333,93.34951851,93.75200284,72.38771068,53.56464002,50.13583519,3.90855426,28.50203524
sobol__0000337,42.72451851,122.18950284,58.32521068,41.37714002,-14.86416481,22.50230426,-42.74796476
sobol__0000341,110.22451851,73.43950284,2.07521068,90.12714002,-74.86416481,18.12730426,-27.74796476
sobol__0000345,53.97451851,81.56450284,-26.04978932,17.00214002,75.13583519,15.93980426,-20.24796476
sobol__0000349,76.47451851,97.81450284,30.20021068,98.25214002,15.13583519,11.56480426,-35.24796476
sobol__0000353,34.28701851,103.90825284,-56.51853932,59.65839002,-77.36416481,24.14292926,-14.62296476
sobol__0000357,101.78701851,87.65825284,37.23146068,75.90839002,-17.36416481,19.76792926,-59.62296476
sobol__0000361,68.03701851,79.53325284,84.10646068,2.78339002,12.63583519,13.20542926,-52.12296476
sobol__0000365,90.53701851,128.28325284,-9.64353932,116.53339002,72.63583519,8.83042926,-7.12296476
sobol__0000369,51.16201851,91.72075284,13.79396068,112.47089002,-32.36416481,-9.76332074,49.12703524
sobol__0000373,118.66201851,107.97075284,70.04396068,31.22089002,-52.36416481,-5.38832074,4.12703524
sobol__0000377,62.41201851,116.09575284,23.16896068,88.09589002,57.63583519,1.17417926,11.62703524
sobol__0000381,84.91201851,67.34575284,-33.08103932,39.34589002,37.63583519,5.54917926,56.62703524
sobol__0000385,40.61514351,95.27544034,-36.01072682,15.47870252,-19.23916481,17.71714801,43.03328524
sobol__0000389,108.11514351,111.52544034,20.23927318,129.22870252,-79.23916481,22.09214801,28.03328524
sobol__0000393,74.36514351,119.65044034,67.11427318,56.10370252,70.76083519,11.15464801,20.53328524
sobol__0000397,96.86514351,70.90044034,10.86427318,72.35370252,10.76083519,15.52964801,35.53328524
sobol__0000401,46.24014351,99.33794034,-12.57322682,92.66620252,-54.23916481,-3.06410199,-20.71671476
sobol__0000405,113.74014351,83.08794034,81.17677318,43.91620252,-34.23916481,-7.43910199,-35.71671476
sobol__0000409,57.49014351,74.96294034,34.30177318,100.79120252,35.76083519,3.49839801,-43.21671476
sobol__0000413,79.99014351,123.71294034,-59.44822682,19.54120252,55.76083519,-0.87660199,-28.21671476
sobol__0000417,32.17764351,129.80669034,31.95802318,74.38495252,-36.73916481,-4.70472699,-48.84171476
sobol__0000421,99.67764351,81.05669034,-24.29197682,58.13495252,-56.73916481,-9.07972699,-3.84171476
sobol__0000425,65.92764351,89.18169034,3.83302318,115.00995252,53.26083519,6.23277301,-11.34171476
sobol__0000429,88.42764351,105.43169034,60.08302318,1.25995252,33.26083519,1.85777301,-56.34171476
sobol__0000433,49.05264351,68.86919034,74.14552318,29.69745252,-71.73916481,20.45152301,14.90828524
sobol__0000437,116.55264351,117.61919034,-19.60447682,110.94745252,-11.73916481,24.82652301,59.90828524
sobol__0000441,60.30264351,109.49419034,-47.72947682,37.82245252,18.26083519,9.51402301,52.40828524
sobol__0000445,82.80264351,93.24419034,46.02052318,86.57245252,78.26083519,13.88902301,7.40828524
sobol__0000449,36.39639351,112.54106534,87.03614818,101.80682752,44.51083519,15.25621051,-6.65421476
sobol__0000453,103.89639351,96.29106534,-6.71385182,20.55682752,24.51083519,10.88121051,-51.65421476
sobol__0000457,70.14639351,71.91606534,-53.58885182,93.68182752,-25.48916481,21.81871051,-59.15421476
sobol__0000461,92.64639351,120.66606534,40.16114818,44.93182752,-45.48916481,17.44371051,-14.15421476
sobol__0000465,42.02139351,84.10356534,16.72364818,48.99432752,9.51083519,-1.15003949,57.09578524
sobol__0000469,109.52139351,100.35356534,-39.52635182,65.24432752,69.51083519,3.22496051,12.09578524
sobol__0000473,53.27139351,124.72856534,7.34864818,8.36932752,-60.48916481,-7.71253949,4.59578524
sobol__0000477,75.77139351,75.97856534,63.59864818,122.11932752,-0.48916481,-3.33753949,49.59578524
sobol__0000481,33.58389351,78.00981534,-13.74510182,34.77557752,62.01083519,1.58433551,28.97078524
sobol__0000485,101.08389351,126.75981534,80.00489818,83.52557752,2.01083519,5.95933551,43.97078524
sobol__0000489,67.33389351,102.38481534,51.87989818,26.65057752,-7.98916481,-9.35316449,36.47078524
sobol__0000493,89.83389351,86.13481534,-41.87010182,107.90057752,-67.98916481,-4.97816449,21.47078524
sobol__0000497,50.45889351,114.57231534,-27.80760182,120.08807752,27.01083519,13.61558551,-34.77921476
sobol__0000501,117.95889351,65.82231534,28.44239818,6.33807752,47.01083519,9.24058551,-19.77921476
