sample_id,elv_angle,shoulder_elv,shoulder_rot,elbow_flexion,pro_sup,deviation,flexion
sobol__0000252,-6.14266899,23.41997159,-15.79588307,93.42792127,-62.05166481,-0.26136762,56.39266024
sobol__0000256,-51.49423149,56.17387784,73.55958568,89.11151502,-76.11416481,21.68199176,3.18953524
sobol__0000260,16.00576851,7.42387784,-20.19041432,40.36151502,-16.11416481,17.30699176,48.18953524
sobol__0000264,-17.74423149,31.79887784,-48.31541432,113.48651502,13.88583519,15.11949176,55.68953524
sobol__0000268,4.75576851,48.04887784,45.43458568,32.23651502,73.88583519,10.74449176,10.68953524
sobol__0000272,-45.86923149,11.48637784,31.37208568,3.79901502,-31.11416481,-5.66175824,-53.06046476
sobol__0000276,21.63076851,60.23637784,-24.87791432,117.54901502,-51.11416481,-1.28675824,-8.06046476
sobol__0000280,-34.61923149,35.86137784,3.24708568,60.67401502,58.88583519,0.90074176,-0.56046476
sobol__0000284,-12.11923149,19.61137784,59.49708568,76.92401502,38.88583519,5.27574176,-45.56046476
sobol__0000288,-59.93173149,21.64262784,-8.47166432,18.01776502,-58.61416481,-8.39613324,-24.93546476
sobol__0000292,7.56826851,37.89262784,85.27833568,99.26776502,-38.61416481,-4.02113324,-39.93546476
sobol__0000296,-26.18173149,62.26762784,38.40333568,42.39276502,31.38583519,2.54136676,-32.43546476
sobol__0000300,-3.68173149,13.51762784,-55.34666432,91.14276502,51.38583519,6.91636676,-17.43546476
sobol__0000304,-43.05673149,41.95512784,-31.90916432,70.83026502,-13.61416481,23.32261676,31.31453524
sobol__0000308,24.44326851,25.70512784,24.34083568,54.58026502,-73.61416481,18.94761676,16.31453524
sobol__0000312,-31.80673149,1.33012784,71.21583568,127.70526502,76.38583519,12.38511676,23.81453524
sobol__0000316,-9.30673149,50.08012784,14.96583568,13.95526502,16.38583519,8.01011676,38.81453524
sobol__0000320,-52.90048149,4.37700284,-30.73728932,61.68964002,20.13583519,10.47105426,-38.99796476
sobol__0000324,14.59951851,53.12700284,25.51271068,77.93964002,40.13583519,14.84605426,-23.99796476
sobol__0000328,-19.15048149,45.00200284,53.63771068,4.81464002,-49.86416481,17.03355426,-16.49796476
sobol__0000332,3.34951851,28.75200284,-2.61228932,118.56464002,-29.86416481,21.40855426,-31.49796476
sobol__0000336,-47.27548149,57.18950284,-16.67478932,106.37714002,65.13583519,5.00230426,17.25203524
sobol__0000340,20.22451851,8.43950284,77.07521068,25.12714002,5.13583519,0.62730426,32.25203524
sobol__0000344,-36.02548149,16.56450284,48.95021068,82.00214002,-4.86416481,-1.56019574,39.75203524
sobol__0000348,-13.52548149,32.81450284,-44.79978932,33.25214002,-64.86416481,-5.93519574,24.75203524
sobol__0000352,-55.71298149,38.90825284,18.48146068,124.65839002,2.63583519,6.64292926,45.37703524
sobol__0000356,11.78701851,22.65825284,-37.76853932,10.90839002,62.63583519,2.26792926,0.37703524
sobol__0000360,-21.96298149,14.53325284,9.10646068,67.78339002,-67.36416481,-4.29457074,7.87703524
sobol__0000364,0.53701851,63.28325284,65.35646068,51.53339002,-7.36416481,-8.66957074,52.87703524
sobol__0000368,-38.83798149,26.72075284,88.79396068,47.47089002,47.63583519,7.73667926,-10.87296476
sobol__0000372,28.66201851,42.97075284,-4.95603932,96.22089002,27.63583519,12.11167926,-55.87296476
sobol__0000376,-27.58798149,51.09575284,-51.83103932,23.09589002,-22.36416481,18.67417926,-48.37296476
sobol__0000380,-5.08798149,2.34575284,41.91896068,104.34589002,-42.36416481,23.04917926,-3.37296476
sobol__0000384,-49.38485649,30.27544034,38.98927318,80.47870252,60.76083519,0.21714801,-16.96671476
sobol__0000388,18.11514351,46.52544034,-54.76072682,64.22870252,0.76083519,4.59214801,-31.96671476
sobol__0000392,-15.63485649,54.65044034,-7.88572682,121.10370252,-9.23916481,-6.34535199,-39.46671476
sobol__0000396,6.86514351,5.90044034,85.86427318,7.35370252,-69.23916481,-1.97035199,-24.46671476
sobol__0000400,-43.75985649,34.33794034,62.42677318,27.66620252,25.76083519,14.43589801,39.28328524
sobol__0000404,23.74014351,18.08794034,6.17677318,108.91620252,45.76083519,10.06089801,24.28328524
sobol__0000408,-32.50985649,9.96294034,-40.69822682,35.79120252,-44.23916481,20.99839801,16.78328524
sobol__0000412,-10.00985649,58.71294034,15.55177318,84.54120252,-24.23916481,16.62339801,31.78328524
sobol__0000416,-57.82235649,64.80669034,-43.04197682,9.38495252,43.26083519,12.79527301,11.15828524
sobol__0000420,9.67764351,16.05669034,50.70802318,123.13495252,23.26083519,8.42027301,56.15828524
sobol__0000424,-24.07235649,24.18169034,78.83302318,50.00995252,-26.73916481,23.73277301,48.65828524
sobol__0000428,-1.57235649,40.43169034,-14.91697682,66.25995252,-46.73916481,19.35777301,3.65828524
sobol__0000432,-40.94735649,3.86919034,-0.85447682,94.69745252,8.26083519,2.95152301,-45.09171476
sobol__0000436,26.55264351,52.61919034,55.39552318,45.94745252,68.26083519,7.32652301,-0.09171476
sobol__0000440,-29.69735649,44.49419034,27.27052318,102.82245252,-61.73916481,-7.98597699,-7.59171476
sobol__0000444,-7.19735649,28.24419034,-28.97947682,21.57245252,-1.73916481,-3.61097699,-52.59171476
sobol__0000448,-53.60360649,47.54106534,12.03614818,36.80682752,-35.48916481,-2.24378949,53.34578524
sobol__0000452,13.89639351,31.29106534,68.28614818,85.55682752,-55.48916481,-6.61878949,8.34578524
sobol__0000456,-19.85360649,6.91606534,21.41114818,28.68182752,54.51083519,4.31871051,0.84578524
sobol__0000460,2.64639351,55.66606534,-34.83885182,109.93182752,34.51083519,-0.05628949,45.84578524
sobol__0000464,-47.97860649,19.10356534,-58.27635182,113.99432752,-70.48916481,16.34996051,-2.90421476
sobol__0000468,19.52139351,35.35356534,35.47364818,0.24432752,-10.48916481,20.72496051,-47.90421476
sobol__0000472,-36.72860649,59.72856534,82.34864818,73.36932752,19.51083519,9.78746051,-55.40421476
sobol__0000476,-14.22860649,10.97856534,-11.40135182,57.11932752,79.51083519,14.16246051,-10.40421476
sobol__0000480,-56.41610649,13.00981534,61.25489818,99.77557752,-17.98916481,19.08433551,-31.02921476
sobol__0000484,11.08389351,61.75981534,5.00489818,18.52557752,-77.98916481,23.45933551,-16.02921476
sobol__0000488,-22.66610649,37.38481534,-23.12010182,91.65057752,72.01083519,8.14683551,-23.52921476
sobol__0000492,-0.16610649,21.13481534,33.12989818,42.90057752,12.01083519,12.52183551,-38.52921476
sobol__0000496,-39.54110649,49.57231534,47.19239818,55.08807752,-52.98916481,-3.88441449,25.22078524
sobol__0000500,27.95889351,0.82231534,-46.55760182,71.33807752,-32.98916481,-8.25941449,40.22078524
sobol__0000504,-28.29110649,25.19731534,-18.43260182,14.46307752,37.01083519,7.05308551,32.72078524
