sample_id,elv_angle,shoulder_elv,shoulder_rot,elbow_flexion,pro_sup,deviation,flexion
sobol__0000166,54.32608101,16.31059659,-12.28025807,126.94354627,21.69833519,2.74644488,49.83016024
sobol__0000170,110.57608101,8.18559659,-59.15525807,53.81854627,-28.30166481,-3.81605512,57.33016024
sobol__0000174,43.07608101,56.93559659,34.59474193,70.06854627,-48.30166481,-8.19105512,12.33016024
sobol__0000178,93.70108101,28.49809659,20.53224193,90.38104627,6.69833519,8.21519488,-58.91983976
sobol__0000182,71.20108101,44.74809659,-35.71775807,41.63104627,66.69833519,12.59019488,-13.91983976
sobol__0000186,104.95108101,52.87309659,11.15724193,98.50604627,-63.30166481,19.15269488,-6.41983976
sobol__0000190,37.45108101,4.12309659,67.40724193,17.25604627,-3.30166481,23.52769488,-51.41983976
sobol__0000194,81.04483101,49.82622159,28.73536693,34.52167127,-39.55166481,21.06675738,50.76766024
sobol__0000198,58.54483101,1.07622159,-27.51463307,83.27167127,-59.55166481,16.69175738,5.76766024
sobol__0000202,114.79483101,25.45122159,0.61036693,26.39667127,50.44833519,14.50425738,13.26766024
sobol__0000206,47.29483101,41.70122159,56.86036693,107.64667127,30.44833519,10.12925738,58.26766024
sobol__0000210,86.66983101,13.26372159,80.29786693,119.83417127,-74.55166481,-6.27699262,-12.98233976
sobol__0000214,64.16983101,62.01372159,-13.45213307,6.08417127,-14.55166481,-1.90199262,-57.98233976
sobol__0000218,97.91983101,37.63872159,-41.57713307,79.20917127,15.44833519,0.28550738,-50.48233976
sobol__0000222,30.41983101,21.38872159,52.17286693,62.95917127,75.44833519,4.66050738,-5.48233976
sobol__0000226,78.23233101,19.35747159,-39.23338307,105.61542127,-17.05166481,-7.91761762,-44.85733976
sobol__0000230,55.73233101,35.60747159,17.01661693,24.36542127,-77.05166481,-3.54261762,-29.85733976
sobol__0000234,111.98233101,59.98247159,63.89161693,97.49042127,72.94833519,3.01988238,-22.35733976
sobol__0000238,44.48233101,11.23247159,7.64161693,48.74042127,12.94833519,7.39488238,-37.35733976
sobol__0000242,95.10733101,47.79497159,-6.42088307,52.80292127,-52.05166481,23.80113238,18.89266024
sobol__0000246,72.60733101,31.54497159,87.32911693,69.05292127,-32.05166481,19.42613238,33.89266024
sobol__0000250,106.35733101,7.16997159,40.45411693,12.17792127,37.94833519,12.86363238,41.39266024
sobol__0000254,38.85733101,55.91997159,-53.29588307,125.92792127,57.94833519,8.48863238,26.39266024
sobol__0000258,83.50576851,23.67387784,36.05958568,121.61151502,43.88583519,-4.56800824,33.18953524
sobol__0000262,61.00576851,39.92387784,-57.69041432,7.86151502,23.88583519,-8.94300824,18.18953524
sobol__0000266,117.25576851,64.29887784,-10.81541432,80.98651502,-26.11416481,6.36949176,25.68953524
sobol__0000270,49.75576851,15.54887784,82.93458568,64.73651502,-46.11416481,1.99449176,40.68953524
sobol__0000274,89.13076851,43.98637784,68.87208568,36.29901502,8.88583519,20.58824176,-23.06046476
sobol__0000278,66.63076851,27.73637784,12.62208568,85.04901502,68.88583519,24.96324176,-38.06046476
sobol__0000282,100.38076851,3.36137784,-34.25291432,28.17401502,-61.11416481,9.65074176,-30.56046476
sobol__0000286,32.88076851,52.11137784,21.99708568,109.42401502,-1.11416481,14.02574176,-15.56046476
sobol__0000290,75.06826851,54.14262784,-45.97166432,50.51776502,61.38583519,17.85386676,-54.93546476
sobol__0000294,52.56826851,5.39262784,47.77833568,66.76776502,1.38583519,22.22886676,-9.93546476
sobol__0000298,108.81826851,29.76762784,75.90333568,9.89276502,-8.61416481,11.29136676,-2.43546476
sobol__0000302,41.31826851,46.01762784,-17.84666432,123.64276502,-68.61416481,15.66636676,-47.43546476
sobol__0000306,91.94326851,9.45512784,5.59083568,103.33026502,26.38583519,-2.92738324,1.31453524
sobol__0000310,69.44326851,58.20512784,61.84083568,22.08026502,46.38583519,-7.30238324,46.31453524
sobol__0000314,103.19326851,33.83012784,33.71583568,95.20526502,-43.61416481,3.63511676,53.81453524
sobol__0000318,35.69326851,17.58012784,-22.53416432,46.45526502,-23.61416481,-0.73988324,8.81453524
sobol__0000322,82.09951851,36.87700284,6.76271068,29.18964002,-19.86416481,1.72105426,-8.99796476
sobol__0000326,59.59951851,20.62700284,63.01271068,110.43964002,-79.86416481,6.09605426,-53.99796476
sobol__0000330,115.84951851,12.50200284,16.13771068,37.31464002,70.13583519,-9.21644574,-46.49796476
sobol__0000334,48.34951851,61.25200284,-40.11228932,86.06464002,10.13583519,-4.84144574,-1.49796476
sobol__0000338,87.72451851,24.68950284,-54.17478932,73.87714002,-54.86416481,13.75230426,47.25203524
sobol__0000342,65.22451851,40.93950284,39.57521068,57.62714002,-34.86416481,9.37730426,2.25203524
sobol__0000346,98.97451851,49.06450284,86.45021068,114.50214002,35.13583519,24.68980426,9.75203524
sobol__0000350,31.47451851,0.31450284,-7.29978932,0.75214002,55.13583519,20.31480426,54.75203524
sobol__0000354,79.28701851,6.40825284,55.98146068,92.15839002,-37.36416481,15.39292926,15.37703524
sobol__0000358,56.78701851,55.15825284,-0.26853932,43.40839002,-57.36416481,11.01792926,30.37703524
sobol__0000362,113.03701851,47.03325284,-28.39353932,100.28339002,52.63583519,21.95542926,37.87703524
sobol__0000366,45.53701851,30.78325284,27.85646068,19.03339002,32.63583519,17.58042926,22.87703524
sobol__0000370,96.16201851,59.22075284,51.29396068,14.97089002,-72.36416481,-1.01332074,-40.87296476
sobol__0000374,73.66201851,10.47075284,-42.45603932,128.72089002,-12.36416481,3.36167926,-25.87296476
sobol__0000378,107.41201851,18.59575284,-14.33103932,55.59589002,17.63583519,-7.57582074,-18.37296476
sobol__0000382,39.91201851,34.84575284,79.41896068,71.84589002,77.63583519,-3.20082074,-33.37296476
sobol__0000386,85.61514351,62.77544034,76.48927318,112.97870252,-59.23916481,8.96714801,-46.96671476
sobol__0000390,63.11514351,14.02544034,-17.26072682,31.72870252,-39.23916481,13.34214801,-1.96671476
sobol__0000394,119.36514351,22.15044034,-45.38572682,88.60370252,30.76083519,19.90464801,-9.46671476
sobol__0000398,51.86514351,38.40044034,48.36427318,39.85370252,50.76083519,24.27964801,-54.46671476
sobol__0000402,91.24014351,1.83794034,24.92677318,60.16620252,-14.23916481,5.68589801,9.28328524
sobol__0000406,68.74014351,50.58794034,-31.32322682,76.41620252,-74.23916481,1.31089801,54.28328524
sobol__0000410,102.49014351,42.46294034,-3.19822682,3.29120252,75.76083519,-5.25160199,46.78328524
sobol__0000414,34.99014351,26.21294034,53.05177318,117.04120252,15.76083519,-9.62660199,1.78328524
sobol__0000418,77.17764351,32.30669034,-5.54197682,41.88495252,-76.73916481,4.04527301,41.15828524
sobol__0000422,54.67764351,48.55669034,88.20802318,90.63495252,-16.73916481,-0.32972699,26.15828524
sobol__0000426,110.92764351,56.68169034,41.33302318,17.50995252,13.26083519,-2.51722699,18.65828524
sobol__0000430,43.42764351,7.93169034,-52.41697682,98.75995252,73.26083519,-6.89222699,33.65828524
sobol__0000434,94.05264351,36.36919034,-38.35447682,127.19745252,-31.73916481,11.70152301,-15.09171476
sobol__0000438,71.55264351,20.11919034,17.89552318,13.44745252,-51.73916481,16.07652301,-30.09171476
sobol__0000442,105.30264351,11.99419034,64.77052318,70.32245252,58.26083519,18.26402301,-37.59171476
sobol__0000446,37.80264351,60.74419034,8.52052318,54.07245252,38.26083519,22.63902301,-22.59171476
sobol__0000450,81.39639351,15.04106534,-25.46385182,4.30682752,4.51083519,24.00621051,23.34578524
sobol__0000454,58.89639351,63.79106534,30.78614818,118.05682752,64.51083519,19.63121051,38.34578524
sobol__0000458,115.14639351,39.41606534,58.91114818,61.18182752,-65.48916481,13.06871051,30.84578524
sobol__0000462,47.64639351,23.16606534,2.66114818,77.43182752,-5.48916481,8.69371051,15.84578524
sobol__0000466,87.02139351,51.60356534,-20.77635182,81.49432752,49.51083519,-9.90003949,-32.90421476
sobol__0000470,64.52139351,2.85356534,72.97364818,32.74432752,29.51083519,-5.52503949,-17.90421476
sobol__0000474,98.27139351,27.22856534,44.84864818,105.86932752,-20.48916481,1.03746051,-25.40421476
sobol__0000478,30.77139351,43.47856534,-48.90135182,24.61932752,-40.48916481,5.41246051,-40.40421476
sobol__0000482,78.58389351,45.50981534,23.75489818,67.27557752,22.01083519,-7.16566449,-1.02921476
sobol__0000486,56.08389351,29.25981534,-32.49510182,51.02557752,42.01083519,-2.79066449,-46.02921476
sobol__0000490,112.33389351,4.88481534,14.37989818,124.15057752,-47.98916481,-0.60316449,-53.52921476
sobol__0000494,44.83389351,53.63481534,70.62989818,10.40057752,-27.98916481,3.77183551,-8.52921476
sobol__0000498,95.45889351,17.07231534,84.69239818,22.58807752,67.01083519,22.36558551,55.22078524
sobol__0000502,72.95889351,33.32231534,-9.05760182,103.83807752,7.01083519,17.99058551,10.22078524
