sample_id,elv_angle,shoulder_elv,shoulder_rot,elbow_flexion,pro_sup,deviation,flexion,capacity_target,capacity_muscles,capacity_scale
sobol__0002303@@coracobrachialis@@0.00,-51.09872368,96.64018644,-31.57957448,101.96551893,-71.62197731,15.62364215,40.07430087,Coracobrachialis,CORB,0.000000
sobol__0000271@@supraspinatus@@0.50,-40.24423149,80.54887784,7.93458568,129.73651502,33.88583519,19.49449176,-19.31046476,Supraspinatus,SUPSP,0.500000
sobol__0002565@@supraspinatus@@0.75,106.92862007,114.28667081,-40.2221526,100.56903455,-76.77822731,5.40391559,-24.73038663,Supraspinatus,SUPSP,0.750000
sobol__0000271@@teres_minor@@0.00,-40.24423149,80.54887784,7.93458568,129.73651502,33.88583519,19.49449176,-19.31046476,Teres minor,TMIN,0.000000
sobol__0000511@@brachialis@@0.25,-50.79110649,73.94731534,-37.18260182,30.71307752,17.01083519,-6.07191449,-12.27921476,Brachialis,BRA,0.250000
sobol__0001035@@biceps@@0.00,28.57412788,114.50883878,-52.49021901,20.49335096,19.43271019,-2.87611371,-19.36905851,Biceps,BIClong;BICshort,0.000000
sobol__0001480@@supraspinatus@@0.00,-19.58993462,55.85649503,85.49806224,34.96600721,-24.00478981,14.14537066,28.20906649,Supraspinatus,SUPSP,0.000000
sobol__0000801@@supraspinatus@@0.50,30.59561226,119.26958097,-39.0868987,48.10565565,54.66708519,-6.24281293,-18.95890226,Supraspinatus,SUPSP,0.500000
sobol__0000111@@subscapularis@@0.50,-43.40829399,99.08403409,48.07130443,121.35760877,72.32333519,1.24253863,-8.76358976,Subscapularis,SUBSC,0.500000
sobol__0003259@@supraspinatus@@0.25,15.08291694,109.77983488,-31.79930104,66.22821424,-36.38760231,-3.26063519,-43.77335538,Supraspinatus,SUPSP,0.250000
sobol__0003758@@posterior_deltoid@@0.50,42.68057319,0.219288,31.62843333,93.26922987,15.33114769,24.11729449,41.18758212,Posterior deltoid,DELT3,0.500000
sobol__0004067@@subscapularis@@0.25,-11.10848931,86.29350675,-29.60203542,29.53876112,5.64364769,3.13096637,22.67195712,Subscapularis,SUBSC,0.250000
sobol__0001310@@brachioradialis@@0.75,33.14444038,3.55180753,86.08399974,87.27069471,70.37021019,6.35240191,-13.50968351,Brachioradialis,BRD,0.750000
sobol__0001262@@biceps@@0.50,44.74600288,60.17290128,-58.93553151,17.95428846,-63.69228981,12.84654254,-53.58780851,Biceps,BIClong;BICshort,0.500000
sobol__0001480@@supraspinatus@@0.50,-19.58993462,55.85649503,85.49806224,34.96600721,-24.00478981,14.14537066,28.20906649,Supraspinatus,SUPSP,0.500000
sobol__0001702@@biceps@@0.50,54.06240913,0.12407316,66.30860911,61.24530409,-24.16103981,-7.0118559,-24.87687101,Biceps,BIClong;BICshort,0.500000
sobol__0000511@@triceps@@0.00,-50.79110649,73.94731534,-37.18260182,30.71307752,17.01083519,-6.07191449,-12.27921476,Triceps,TRIlong;TRIlat;TRImed,0.000000
sobol__0002339@@supraspinatus@@0.25,-14.88778618,94.86284269,-34.21629323,46.86786268,-47.55947731,23.89512652,-11.25382413,Supraspinatus,SUPSP,0.250000
sobol__0002313@@latissimus_dorsi@@0.75,72.29971382,121.26909269,-36.56004323,113.89911268,-35.05947731,9.12950152,13.12117587,Latissimus dorsi,LAT1;LAT2;LAT3,0.750000
sobol__0002193@@biceps@@0.50,45.93252632,119.99956144,-18.68894948,33.91864393,39.62802269,10.42832965,46.63680087,Biceps,BIClong;BICshort,0.500000
sobol__0002159@@pectoralis_major@@0.25,-43.36434868,74.80424894,-57.94676198,41.53583143,21.50302269,22.5962984,0.23055087,Pectoralis major,PECM1;PECM2;PECM3,0.250000
sobol__0003876@@infraspinatus@@0.50,7.87588569,29.92631925,58.87452708,128.56219862,65.01864769,20.49424762,-11.54679288,Infraspinatus,INFSP,0.500000
sobol__0003073@@latissimus_dorsi@@0.25,39.69229194,81.85014738,-55.82273854,85.01727674,19.23739769,-6.67860394,5.44539462,Latissimus dorsi,LAT1;LAT2;LAT3,0.250000
sobol__0000886@@latissimus_dorsi@@0.50,74.18936226,43.09770597,76.9287263,0.37128065,-64.08291481,23.01499957,40.10359774,Latissimus dorsi,LAT1;LAT2;LAT3,0.500000
sobol__0000625@@teres_minor@@0.75,52.04092476,70.77348722,-38.79392995,54.4533119,79.35458519,9.0013277,-41.22452726,Teres minor,TMIN,0.750000
sobol__0002986@@middle_deltoid@@0.25,111.49893257,64.77495206,73.15675365,49.0260658,31.03427269,-6.42225629,41.12898837,Middle deltoid,DELT2,0.250000
sobol__0002272@@supraspinatus@@0.25,-56.72372368,27.57768644,66.85792552,24.77801893,73.37802269,5.77989215,6.32430087,Supraspinatus,SUPSP,0.250000
sobol__0002313@@middle_deltoid@@0.75,72.29971382,121.26909269,-36.56004323,113.89911268,-35.05947731,9.12950152,13.12117587,Middle deltoid,DELT2,0.750000
sobol__0002339@@brachialis@@0.25,-14.88778618,94.86284269,-34.21629323,46.86786268,-47.55947731,23.89512652,-11.25382413,Brachialis,BRA,0.250000
sobol__0001337@@latissimus_dorsi@@0.00,58.45694038,115.27055753,-33.44725026,3.98944471,72.87021019,24.39927691,-52.88468351,Latissimus dorsi,LAT1;LAT2;LAT3,0.000000
sobol__0003303@@supraspinatus@@0.50,-34.13583306,125.01420988,58.43507396,55.05633924,-22.63760231,17.79405231,-52.21085538,Supraspinatus,SUPSP,0.500000
sobol__0001262@@triceps@@0.00,44.74600288,60.17290128,-58.93553151,17.95428846,-63.69228981,12.84654254,-53.58780851,Triceps,TRIlong;TRIlat;TRImed,0.000000
sobol__0002313@@triceps@@0.00,72.29971382,121.26909269,-36.56004323,113.89911268,-35.05947731,9.12950152,13.12117587,Triceps,TRIlong;TRIlat;TRImed,0.000000
sobol__0002698@@posterior_deltoid@@0.00,118.88174507,34.56010831,86.9262849,84.82684705,-28.65322731,22.49375934,-27.07413663,Posterior deltoid,DELT3,0.000000
sobol__0002986@@infraspinatus@@0.00,111.49893257,64.77495206,73.15675365,49.0260658,31.03427269,-6.42225629,41.12898837,Infraspinatus,INFSP,0.000000
sobol__0001837@@teres_minor@@0.25,86.75772163,94.83110441,-59.37498464,90.44452284,26.15146019,14.52134723,-2.61124601,Teres minor,TMIN,0.250000
sobol__0002056@@middle_deltoid@@0.25,-16.64559868,8.78862394,-56.77488698,22.23895643,-79.74697731,-7.7552641,-26.95694913,Middle deltoid,DELT2,0.250000
sobol__0001180@@teres_minor@@0.25,-10.09774712,55.09477628,-3.85740651,73.81366346,-69.94228981,-9.84876996,16.72469149,Teres minor,TMIN,0.250000
sobol__0001149@@subscapularis@@0.00,86.23037788,78.96196378,82.27540599,62.13397596,73.18271019,14.35044879,11.56844149,Subscapularis,SUBSC,0.000000
sobol__0000511@@brachioradialis@@0.00,-50.79110649,73.94731534,-37.18260182,30.71307752,17.01083519,-6.07191449,-12.27921476,Brachioradialis,BRD,0.000000
sobol__0002594@@supraspinatus@@0.00,75.99112007,2.56792081,83.9965974,53.85028455,-79.27822731,24.54454059,-41.60538663,Supraspinatus,SUPSP,0.000000
sobol__0002025@@pectoralis_major@@0.00,67.77334663,118.69829191,-27.14842214,91.96796034,5.52646019,0.43931598,-8.70499601,Pectoralis major,PECM1;PECM2;PECM3,0.000000
sobol__0000223@@posterior_deltoid@@0.00,-59.58016899,86.38872159,-22.82713307,127.95917127,-4.55166481,22.16050738,54.51766024,Posterior deltoid,DELT3,0.000000
sobol__0003244@@biceps@@0.50,-1.79208306,0.09233488,-36.48680104,5.29071424,-51.38760231,13.14561481,-55.02335538,Biceps,BIClong;BICshort,0.500000
sobol__0003303@@posterior_deltoid@@0.00,-34.13583306,125.01420988,58.43507396,55.05633924,-22.63760231,17.79405231,-52.21085538,Posterior deltoid,DELT3,0.000000
sobol__0004077@@posterior_deltoid@@0.75,90.14151069,110.66850675,-38.97703542,118.91376112,35.64364769,18.44346637,45.17195712,Posterior deltoid,DELT3,0.750000
sobol__0000223@@biceps@@0.25,-59.58016899,86.38872159,-22.82713307,127.95917127,-4.55166481,22.16050738,54.51766024,Biceps,BIClong;BICshort,0.250000
sobol__0000625@@subscapularis@@0.25,52.04092476,70.77348722,-38.79392995,54.4533119,79.35458519,9.0013277,-41.22452726,Subscapularis,SUBSC,0.250000
sobol__0003303@@brachialis@@0.25,-34.13583306,125.01420988,58.43507396,55.05633924,-22.63760231,17.79405231,-52.21085538,Brachialis,BRA,0.250000
sobol__0000257@@pectoralis_major@@0.50,38.50576851,121.17387784,-1.44041432,24.11151502,3.88583519,4.18199176,-56.81046476,Pectoralis major,PECM1;PECM2;PECM3,0.500000
sobol__0001310@@coracobrachialis@@0.25,33.14444038,3.55180753,86.08399974,87.27069471,70.37021019,6.35240191,-13.50968351,Coracobrachialis,CORB,0.250000
sobol__0001202@@middle_deltoid@@0.75,93.96475288,44.93852628,87.54884349,104.28241346,-77.44228981,2.72935504,-30.15030851,Middle deltoid,DELT2,0.750000
sobol__0000625@@pectoralis_major@@0.00,52.04092476,70.77348722,-38.79392995,54.4533119,79.35458519,9.0013277,-41.22452726,Pectoralis major,PECM1;PECM2;PECM3,0.000000
sobol__0000271@@teres_major@@0.75,-40.24423149,80.54887784,7.93458568,129.73651502,33.88583519,19.49449176,-19.31046476,Teres major,TMAJ,0.750000
sobol__0001369@@biceps@@0.50,54.23819038,98.00493253,-15.86912526,47.66131971,-5.87978981,3.89146441,-10.69718351,Biceps,BIClong;BICshort,0.500000
sobol__0000557@@coracobrachialis@@0.75,87.19717476,83.97661222,70.19044505,67.6564369,60.60458519,5.4466402,-47.78702726,Coracobrachialis,CORB,0.750000
sobol__0000450@@infraspinatus@@0.75,81.39639351,15.04106534,-25.46385182,4.30682752,4.51083519,24.00621051,23.34578524,Infraspinatus,INFSP,0.750000
sobol__0002818@@triceps@@0.75,84.07705757,31.76713956,78.43019115,88.1276283,61.65927269,-8.47303754,25.66023837,Triceps,TRIlong;TRIlat;TRImed,0.750000
sobol__0004053@@anterior_deltoid@@0.00,109.82901069,92.38725675,-41.32078542,96.57001112,-36.85635231,10.24034137,39.54695712,Anterior deltoid,DELT1,0.000000
sobol__0000234@@brachialis@@0.75,111.98233101,59.98247159,63.89161693,97.49042127,72.94833519,3.01988238,-22.35733976,Brachialis,BRA,0.750000
sobol__0002606@@teres_major@@0.75,42.24112007,26.94292081,37.1215974,126.97528455,70.72177269,9.23204059,-34.10538663,Teres major,TMAJ,0.750000
sobol__0002986@@brachialis@@0.00,111.49893257,64.77495206,73.15675365,49.0260658,31.03427269,-6.42225629,41.12898837,Brachialis,BRA,0.000000
sobol__0001014@@triceps@@0.00,73.48623726,0.94926847,35.3271638,25.25409315,79.04208519,2.64390582,-55.99015226,Triceps,TRIlong;TRIlat;TRImed,0.000000
sobol__0000073@@supraspinatus@@0.00,71.90420601,84.86528409,78.54005443,99.01385877,-5.17666481,2.88316363,0.61141024,Supraspinatus,SUPSP,0.000000
sobol__0001702@@triceps@@0.50,54.06240913,0.12407316,66.30860911,61.24530409,-24.16103981,-7.0118559,-24.87687101,Triceps,TRIlong;TRIlat;TRImed,0.500000
sobol__0002764@@posterior_deltoid@@0.75,2.16299507,1.04448331,57.6294099,106.15497205,-27.40322731,7.45469684,35.73836337,Posterior deltoid,DELT3,0.750000
sobol__0003296@@anterior_deltoid@@0.25,-56.63583306,43.76420988,39.68507396,38.80633924,-2.63760231,13.41905231,22.78914462,Anterior deltoid,DELT1,0.250000
sobol__0002554@@teres_minor@@0.50,106.75283882,17.16753019,50.74464427,115.42255018,-53.18447731,-9.87440473,-10.78507413,Teres minor,TMIN,0.500000
sobol__0000463@@teres_minor@@0.00,-42.35360649,88.16606534,77.66114818,12.43182752,74.51083519,-8.80628949,-44.15421476,Teres minor,TMIN,0.000000
sobol__0001702@@brachioradialis@@0.00,54.06240913,0.12407316,66.30860911,61.24530409,-24.16103981,-7.0118559,-24.87687101,Brachioradialis,BRD,0.000000
sobol__0001423@@teres_minor@@0.75,-37.87118462,87.34087003,-16.45506276,90.82538221,59.74521019,12.23130816,25.39656649,Teres minor,TMIN,0.750000
sobol__0002473@@brachialis@@0.00,65.97158882,129.90190519,65.97901927,47.37567518,3.06552269,17.74278277,5.15242587,Brachialis,BRA,0.000000
sobol__0002986@@supraspinatus@@0.00,111.49893257,64.77495206,73.15675365,49.0260658,31.03427269,-6.42225629,41.12898837,Supraspinatus,SUPSP,0.000000
sobol__0001035@@posterior_deltoid@@0.75,28.57412788,114.50883878,-52.49021901,20.49335096,19.43271019,-2.87611371,-19.36905851,Posterior deltoid,DELT3,0.750000
sobol__0000511@@brachioradialis@@0.25,-50.79110649,73.94731534,-37.18260182,30.71307752,17.01083519,-6.07191449,-12.27921476,Brachioradialis,BRD,0.250000
sobol__0002761@@teres_major@@0.75,69.66299507,114.79448331,76.3794099,89.90497205,32.59677269,20.57969684,-39.26163663,Teres major,TMAJ,0.750000
sobol__0002239@@middle_deltoid@@0.75,-52.50497368,109.84331144,72.71730052,15.63739393,27.12802269,17.53770465,-0.23819913,Middle deltoid,DELT2,0.750000
sobol__0002698@@teres_minor@@0.50,118.88174507,34.56010831,86.9262849,84.82684705,-28.65322731,22.49375934,-27.07413663,Teres minor,TMIN,0.500000
sobol__0000673@@subscapularis@@0.25,31.65029976,97.68754972,55.54200755,18.3986244,74.97958519,13.78648395,40.80672274,Subscapularis,SUBSC,0.250000
sobol__0000511@@subscapularis@@0.75,-50.79110649,73.94731534,-37.18260182,30.71307752,17.01083519,-6.07191449,-12.27921476,Subscapularis,SUBSC,0.750000
sobol__0002879@@subscapularis@@0.75,-53.73544243,90.67338956,80.77394115,77.9713783,79.15927269,22.69883746,-13.71476163,Subscapularis,SUBSC,0.750000
sobol__0003041@@anterior_deltoid@@0.00,34.15518257,69.85307706,-59.26512135,3.3229408,44.78427269,6.42930621,36.44148837,Anterior deltoid,DELT1,0.000000
sobol__0000623@@pectoralis_major@@0.50,-43.58407524,66.71098722,-15.35642995,9.7658119,4.35458519,16.6575777,52.52547274,Pectoralis major,PECM1;PECM2;PECM3,0.500000
sobol__0003560@@coracobrachialis@@0.75,-22.53427056,61.79155363,85.09523021,60.89618299,-52.32510231,20.73350543,13.64851962,Coracobrachialis,CORB,0.750000
sobol__0001425@@infraspinatus@@0.50,46.50381538,83.27837003,-39.89256276,103.01288221,24.74521019,22.07505816,-8.35343351,Infraspinatus,INFSP,0.500000
sobol__0000234@@brachioradialis@@0.50,111.98233101,59.98247159,63.89161693,97.49042127,72.94833519,3.01988238,-22.35733976,Brachioradialis,BRD,0.500000
anchor__abduction_45@@latissimus_dorsi@@0.25,0,45,0,0,0,0,0,Latissimus dorsi,LAT1;LAT2;LAT3,0.250000
