sample_id,elv_angle,shoulder_elv,shoulder_rot,elbow_flexion,pro_sup,deviation,flexion,capacity_target,capacity_muscles,capacity_scale
sobol__0000463@@posterior_deltoid@@0.00,-42.35360649,88.16606534,77.66114818,12.43182752,74.51083519,-8.80628949,-44.15421476,Posterior deltoid,DELT3,0.000000
sobol__0000961@@biceps@@0.75,36.92373726,80.16801847,-51.3915862,27.28534315,31.54208519,-4.46546918,50.88484774,Biceps,BIClong;BICshort,0.750000
sobol__0001035@@anterior_deltoid@@0.25,28.57412788,114.50883878,-52.49021901,20.49335096,19.43271019,-2.87611371,-19.36905851,Anterior deltoid,DELT1,0.250000
sobol__0001014@@supraspinatus@@0.25,73.48623726,0.94926847,35.3271638,25.25409315,79.04208519,2.64390582,-55.99015226,Supraspinatus,SUPSP,0.250000
sobol__0002549@@teres_major@@0.50,118.00283882,106.54253019,-33.63035573,91.04755018,16.81552269,-3.31190473,26.71492587,Teres major,TMAJ,0.500000
sobol__0003876@@coracobrachialis@@0.00,7.87588569,29.92631925,58.87452708,128.56219862,65.01864769,20.49424762,-11.54679288,Coracobrachialis,CORB,0.000000
sobol__0000557@@middle_deltoid@@0.00,87.19717476,83.97661222,70.19044505,67.6564369,60.60458519,5.4466402,-47.78702726,Middle deltoid,DELT2,0.000000
sobol__0001298@@subscapularis@@0.50,89.39444038,27.92680753,39.20899974,30.39569471,-79.62978981,-8.96009809,-6.00968351,Subscapularis,SUBSC,0.500000
sobol__0000575@@anterior_deltoid@@0.00,-53.42782524,79.91411222,74.87794505,55.4689369,-14.39541481,-0.0221098,38.46297274,Anterior deltoid,DELT1,0.000000
sobol__0000603@@posterior_deltoid@@0.00,9.85342476,113.42973722,-41.13767995,109.2970619,6.85458519,23.7669527,39.40047274,Posterior deltoid,DELT3,0.000000
sobol__0000073@@biceps@@0.25,71.90420601,84.86528409,78.54005443,99.01385877,-5.17666481,2.88316363,0.61141024,Biceps,BIClong;BICshort,0.250000
sobol__0001337@@brachialis@@0.25,58.45694038,115.27055753,-33.44725026,3.98944471,72.87021019,24.39927691,-52.88468351,Brachialis,BRA,0.250000
sobol__0002662@@subscapularis@@0.75,57.70987007,1.55229581,19.5434724,46.74090955,44.47177269,13.88047809,51.20711337,Subscapularis,SUBSC,0.750000
sobol__0002272@@subscapularis@@0.50,-56.72372368,27.57768644,66.85792552,24.77801893,73.37802269,5.77989215,6.32430087,Subscapularis,SUBSC,0.500000
sobol__0002662@@triceps@@0.25,57.70987007,1.55229581,19.5434724,46.74090955,44.47177269,13.88047809,51.20711337,Triceps,TRIlong;TRIlat;TRImed,0.250000
sobol__0000704@@subscapularis@@0.00,-54.13095024,49.95317472,-39.37986745,129.1017494,73.72958519,14.60679645,-37.00577726,Subscapularis,SUBSC,0.000000
sobol__0003323@@middle_deltoid@@0.50,16.48916694,96.57670988,72.49757396,42.86883924,62.36239769,-0.79969769,4.03914462,Middle deltoid,DELT2,0.500000
sobol__0004067@@posterior_deltoid@@0.50,-11.10848931,86.29350675,-29.60203542,29.53876112,5.64364769,3.13096637,22.67195712,Posterior deltoid,DELT3,0.500000
sobol__0002554@@brachialis@@0.75,106.75283882,17.16753019,50.74464427,115.42255018,-53.18447731,-9.87440473,-10.78507413,Brachialis,BRA,0.750000
sobol__0003758@@brachioradialis@@0.25,42.68057319,0.219288,31.62843333,93.26922987,15.33114769,24.11729449,41.18758212,Brachioradialis,BRD,0.250000
sobol__0001262@@brachioradialis@@0.75,44.74600288,60.17290128,-58.93553151,17.95428846,-63.69228981,12.84654254,-53.58780851,Brachioradialis,BRD,0.750000
sobol__0001711@@supraspinatus@@0.00,-47.18759087,105.74907316,38.18360911,69.37030409,-34.16103981,17.0506441,27.62312899,Supraspinatus,SUPSP,0.000000
sobol__0003073@@subscapularis@@0.50,39.69229194,81.85014738,-55.82273854,85.01727674,19.23739769,-6.67860394,5.44539462,Subscapularis,SUBSC,0.500000
sobol__0002698@@latissimus_dorsi@@0.00,118.88174507,34.56010831,86.9262849,84.82684705,-28.65322731,22.49375934,-27.07413663,Latissimus dorsi,LAT1;LAT2;LAT3,0.000000
sobol__0003758@@coracobrachialis@@0.50,42.68057319,0.219288,31.62843333,93.26922987,15.33114769,24.11729449,41.18758212,Coracobrachialis,CORB,0.500000
sobol__0000560@@anterior_deltoid@@0.25,-42.17782524,55.53911222,9.25294505,31.0939369,55.60458519,6.5403902,-59.03702726,Anterior deltoid,DELT1,0.250000
sobol__0001202@@pectoralis_major@@0.50,93.96475288,44.93852628,87.54884349,104.28241346,-77.44228981,2.72935504,-30.15030851,Pectoralis major,PECM1;PECM2;PECM3,0.500000
sobol__0002117@@posterior_deltoid@@0.25,105.69815132,101.21049894,-55.60301198,120.75458143,54.00302269,10.0181734,-1.64444913,Posterior deltoid,DELT3,0.250000
sobol__0002473@@biceps@@0.25,65.97158882,129.90190519,65.97901927,47.37567518,3.06552269,17.74278277,5.15242587,Biceps,BIClong;BICshort,0.250000
sobol__0001180@@triceps@@0.75,-10.09774712,55.09477628,-3.85740651,73.81366346,-69.94228981,-9.84876996,16.72469149,Triceps,TRIlong;TRIlat;TRImed,0.750000
sobol__0002594@@pectoralis_major@@0.50,75.99112007,2.56792081,83.9965974,53.85028455,-79.27822731,24.54454059,-41.60538663,Pectoralis major,PECM1;PECM2;PECM3,0.500000
sobol__0004053@@brachioradialis@@0.50,109.82901069,92.38725675,-41.32078542,96.57001112,-36.85635231,10.24034137,39.54695712,Brachioradialis,BRD,0.500000
sobol__0002554@@supraspinatus@@0.00,106.75283882,17.16753019,50.74464427,115.42255018,-53.18447731,-9.87440473,-10.78507413,Supraspinatus,SUPSP,0.000000
sobol__0000463@@latissimus_dorsi@@0.25,-42.35360649,88.16606534,77.66114818,12.43182752,74.51083519,-8.80628949,-44.15421476,Latissimus dorsi,LAT1;LAT2;LAT3,0.250000
sobol__0003303@@biceps@@0.25,-34.13583306,125.01420988,58.43507396,55.05633924,-22.63760231,17.79405231,-52.21085538,Biceps,BIClong;BICshort,0.250000
sobol__0000223@@teres_major@@0.00,-59.58016899,86.38872159,-22.82713307,127.95917127,-4.55166481,22.16050738,54.51766024,Teres major,TMAJ,0.000000
sobol__0002025@@latissimus_dorsi@@0.50,67.77334663,118.69829191,-27.14842214,91.96796034,5.52646019,0.43931598,-8.70499601,Latissimus dorsi,LAT1;LAT2;LAT3,0.500000
sobol__0000245@@middle_deltoid@@0.50,117.60733101,129.04497159,-25.17088307,36.55292127,-72.05166481,10.67613238,-56.10733976,Middle deltoid,DELT2,0.500000
sobol__0000623@@anterior_deltoid@@0.50,-43.58407524,66.71098722,-15.35642995,9.7658119,4.35458519,16.6575777,52.52547274,Anterior deltoid,DELT1,0.500000
sobol__0001262@@brachioradialis@@0.25,44.74600288,60.17290128,-58.93553151,17.95428846,-63.69228981,12.84654254,-53.58780851,Brachioradialis,BRD,0.250000
sobol__0000223@@triceps@@0.25,-59.58016899,86.38872159,-22.82713307,127.95917127,-4.55166481,22.16050738,54.51766024,Triceps,TRIlong;TRIlat;TRImed,0.250000
sobol__0001387@@triceps@@0.75,23.30069038,95.97368253,56.78712474,29.38006971,56.62021019,14.28208941,-8.82218351,Triceps,TRIlong;TRIlat;TRImed,0.750000
sobol__0000016@@middle_deltoid@@0.00,-44.81454399,53.38090909,-28.10057057,39.09198377,6.07333519,-9.42152387,-20.95108976,Middle deltoid,DELT2,0.000000
sobol__0002313@@pectoralis_major@@0.25,72.29971382,121.26909269,-36.56004323,113.89911268,-35.05947731,9.12950152,13.12117587,Pectoralis major,PECM1;PECM2;PECM3,0.250000
sobol__0003717@@brachialis@@0.00,107.36807319,107.875538,-45.71531667,70.92547987,-12.16885231,-9.24208051,20.56258212,Brachialis,BRA,0.000000
sobol__0002272@@latissimus_dorsi@@0.50,-56.72372368,27.57768644,66.85792552,24.77801893,73.37802269,5.77989215,6.32430087,Latissimus dorsi,LAT1;LAT2;LAT3,0.500000
sobol__0002339@@anterior_deltoid@@0.00,-14.88778618,94.86284269,-34.21629323,46.86786268,-47.55947731,23.89512652,-11.25382413,Anterior deltoid,DELT1,0.000000
sobol__0003259@@triceps@@0.25,15.08291694,109.77983488,-31.79930104,66.22821424,-36.38760231,-3.26063519,-43.77335538,Triceps,TRIlong;TRIlat;TRImed,0.250000
sobol__0001369@@subscapularis@@0.25,54.23819038,98.00493253,-15.86912526,47.66131971,-5.87978981,3.89146441,-10.69718351,Subscapularis,SUBSC,0.250000
sobol__0002025@@middle_deltoid@@0.50,67.77334663,118.69829191,-27.14842214,91.96796034,5.52646019,0.43931598,-8.70499601,Middle deltoid,DELT2,0.500000
sobol__0001711@@pectoralis_major@@0.75,-47.18759087,105.74907316,38.18360911,69.37030409,-34.16103981,17.0506441,27.62312899,Pectoralis major,PECM1;PECM2;PECM3,0.750000
sobol__0002818@@triceps@@0.50,84.07705757,31.76713956,78.43019115,88.1276283,61.65927269,-8.47303754,25.66023837,Triceps,TRIlong;TRIlat;TRImed,0.500000
sobol__0002495@@biceps@@0.50,-52.15341118,85.21440519,-13.70848073,43.31317518,-11.93447731,18.83653277,-43.59757413,Biceps,BIClong;BICshort,0.500000
sobol__0003323@@brachialis@@0.00,16.48916694,96.57670988,72.49757396,42.86883924,62.36239769,-0.79969769,4.03914462,Brachialis,BRA,0.000000
sobol__0004053@@latissimus_dorsi@@0.00,109.82901069,92.38725675,-41.32078542,96.57001112,-36.85635231,10.24034137,39.54695712,Latissimus dorsi,LAT1;LAT2;LAT3,0.000000
sobol__0003296@@middle_deltoid@@0.00,-56.63583306,43.76420988,39.68507396,38.80633924,-2.63760231,13.41905231,22.78914462,Middle deltoid,DELT2,0.000000
sobol__0000220@@supraspinatus@@0.00,-14.58016899,53.88872159,89.67286693,30.45917127,-44.55166481,13.41050738,-35.48233976,Supraspinatus,SUPSP,0.000000
sobol__0002025@@supraspinatus@@0.50,67.77334663,118.69829191,-27.14842214,91.96796034,5.52646019,0.43931598,-8.70499601,Supraspinatus,SUPSP,0.500000
sobol__0002012@@biceps@@0.50,-13.78915337,27.29204191,64.25782786,122.43671034,-76.97353981,23.95494098,34.42000399,Biceps,BIClong;BICshort,0.500000
sobol__0003637@@infraspinatus@@0.75,115.10244819,96.1958505,33.38624583,80.57391737,64.70614769,15.77745074,-36.15616788,Infraspinatus,INFSP,0.750000
sobol__0000575@@teres_minor@@0.50,-53.42782524,79.91411222,74.87794505,55.4689369,-14.39541481,-0.0221098,38.46297274,Teres minor,TMIN,0.500000
sobol__0004077@@teres_major@@0.75,90.14151069,110.66850675,-38.97703542,118.91376112,35.64364769,18.44346637,45.17195712,Teres major,TMAJ,0.750000
sobol__0000511@@teres_major@@0.25,-50.79110649,73.94731534,-37.18260182,30.71307752,17.01083519,-6.07191449,-12.27921476,Teres major,TMAJ,0.250000
anchor__forward_45@@posterior_deltoid@@0.00,90,45,0,0,0,0,0,Posterior deltoid,DELT3,0.000000
sobol__0000463@@teres_minor@@0.25,-42.35360649,88.16606534,77.66114818,12.43182752,74.51083519,-8.80628949,-44.15421476,Teres minor,TMIN,0.250000
sobol__0001333@@subscapularis@@0.25,114.70694038,107.14555753,13.42774974,77.11444471,-77.12978981,9.08677691,-45.38468351,Subscapularis,SUBSC,0.250000
sobol__0002117@@anterior_deltoid@@0.25,105.69815132,101.21049894,-55.60301198,120.75458143,54.00302269,10.0181734,-1.64444913,Anterior deltoid,DELT1,0.250000
sobol__0001035@@latissimus_dorsi@@0.75,28.57412788,114.50883878,-52.49021901,20.49335096,19.43271019,-2.87611371,-19.36905851,Latissimus dorsi,LAT1;LAT2;LAT3,0.750000
sobol__0004053@@teres_minor@@0.75,109.82901069,92.38725675,-41.32078542,96.57001112,-36.85635231,10.24034137,39.54695712,Teres minor,TMIN,0.750000
sobol__0002879@@infraspinatus@@0.00,-53.73544243,90.67338956,80.77394115,77.9713783,79.15927269,22.69883746,-13.71476163,Infraspinatus,INFSP,0.000000
sobol__0003296@@pectoralis_major@@0.75,-56.63583306,43.76420988,39.68507396,38.80633924,-2.63760231,13.41905231,22.78914462,Pectoralis major,PECM1;PECM2;PECM3,0.750000
sobol__0004067@@pectoralis_major@@0.00,-11.10848931,86.29350675,-29.60203542,29.53876112,5.64364769,3.13096637,22.67195712,Pectoralis major,PECM1;PECM2;PECM3,0.000000
sobol__0003274@@middle_deltoid@@0.25,114.92666694,1.10795988,42.02882396,122.08758924,-70.13760231,19.43467731,-24.08585538,Middle deltoid,DELT2,0.250000
sobol__0001601@@pectoralis_major@@0.50,37.89053413,109.30376066,30.56642161,26.20624159,-62.28603981,-0.31263715,-21.59562101,Pectoralis major,PECM1;PECM2;PECM3,0.500000
sobol__0002495@@supraspinatus@@0.00,-52.15341118,85.21440519,-13.70848073,43.31317518,-11.93447731,18.83653277,-43.59757413,Supraspinatus,SUPSP,0.000000
sobol__0003303@@infraspinatus@@0.00,-34.13583306,125.01420988,58.43507396,55.05633924,-22.63760231,17.79405231,-52.21085538,Infraspinatus,INFSP,0.000000
sobol__0001298@@subscapularis@@0.25,89.39444038,27.92680753,39.20899974,30.39569471,-79.62978981,-8.96009809,-6.00968351,Subscapularis,SUBSC,0.250000
sobol__0000603@@latissimus_dorsi@@0.00,9.85342476,113.42973722,-41.13767995,109.2970619,6.85458519,23.7669527,39.40047274,Latissimus dorsi,LAT1;LAT2;LAT3,0.000000
sobol__0000111@@biceps@@0.75,-43.40829399,99.08403409,48.07130443,121.35760877,72.32333519,1.24253863,-8.76358976,Biceps,BIClong;BICshort,0.750000
sobol__0003259@@latissimus_dorsi@@0.50,15.08291694,109.77983488,-31.79930104,66.22821424,-36.38760231,-3.26063519,-43.77335538,Latissimus dorsi,LAT1;LAT2;LAT3,0.500000
sobol__0003005@@triceps@@0.75,83.37393257,85.08745206,87.21925365,118.0885658,56.03427269,7.79649371,59.87898837,Triceps,TRIlong;TRIlat;TRImed,0.750000
sobol__0000949@@triceps@@0.00,117.07998726,85.24614347,43.5302888,20.17596815,-64.70791481,5.10484332,-13.80265226,Triceps,TRIlong;TRIlat;TRImed,0.000000
sobol__0002339@@teres_major@@0.00,-14.88778618,94.86284269,-34.21629323,46.86786268,-47.55947731,23.89512652,-11.25382413,Teres major,TMAJ,0.000000
sobol__0001954@@biceps@@0.50,77.61709663,16.12016691,67.77345286,107.20233534,79.27646019,-3.66224652,-4.01749601,Biceps,BIClong;BICshort,0.500000
sobol__0001887@@biceps@@0.25,-58.08602837,81.62797941,-4.29685964,0.05389784,22.40146019,-7.08021527,39.57625399,Biceps,BIClong;BICshort,0.250000
sobol__0003274@@infraspinatus@@0.75,114.92666694,1.10795988,42.02882396,122.08758924,-70.13760231,19.43467731,-24.08585538,Infraspinatus,INFSP,0.750000
sobol__0003974@@middle_deltoid@@0.00,63.42276069,54.80913175,9.06983958,0.08563612,66.89364769,2.85752887,-34.51554288,Middle deltoid,DELT2,0.000000
sobol__0000801@@infraspinatus@@0.25,30.59561226,119.26958097,-39.0868987,48.10565565,54.66708519,-6.24281293,-18.95890226,Infraspinatus,INFSP,0.250000
sobol__0001400@@brachialis@@0.25,-27.32430962,2.53618253,14.59962474,41.56756971,51.62021019,-8.68666059,-42.57218351,Brachialis,BRA,0.250000
sobol__0002554@@subscapularis@@0.25,106.75283882,17.16753019,50.74464427,115.42255018,-53.18447731,-9.87440473,-10.78507413,Subscapularis,SUBSC,0.250000
sobol__0002565@@brachioradialis@@0.25,106.92862007,114.28667081,-40.2221526,100.56903455,-76.77822731,5.40391559,-24.73038663,Brachioradialis,BRD,0.250000
sobol__0002552@@subscapularis@@0.25,-28.24716118,49.66753019,88.24464427,82.92255018,66.81552269,16.37559527,-40.78507413,Subscapularis,SUBSC,0.250000
sobol__0002056@@triceps@@0.75,-16.64559868,8.78862394,-56.77488698,22.23895643,-79.74697731,-7.7552641,-26.95694913,Triceps,TRIlong;TRIlat;TRImed,0.750000
sobol__0001400@@brachioradialis@@0.75,-27.32430962,2.53618253,14.59962474,41.56756971,51.62021019,-8.68666059,-42.57218351,Brachioradialis,BRD,0.750000
sobol__0003073@@infraspinatus@@0.00,39.69229194,81.85014738,-55.82273854,85.01727674,19.23739769,-6.67860394,5.44539462,Infraspinatus,INFSP,0.000000
sobol__0002159@@teres_minor@@0.50,-43.36434868,74.80424894,-57.94676198,41.53583143,21.50302269,22.5962984,0.23055087,Teres minor,TMIN,0.500000
sobol__0000309@@brachioradialis@@0.75,114.44326851,90.70512784,-50.65916432,119.58026502,6.38583519,1.44761676,-43.68546476,Brachioradialis,BRD,0.750000
sobol__0002662@@posterior_deltoid@@0.50,57.70987007,1.55229581,19.5434724,46.74090955,44.47177269,13.88047809,51.20711337,Posterior deltoid,DELT3,0.500000
sobol__0002339@@anterior_deltoid@@0.25,-14.88778618,94.86284269,-34.21629323,46.86786268,-47.55947731,23.89512652,-11.25382413,Anterior deltoid,DELT1,0.250000
sobol__0002193@@pectoralis_major@@0.75,45.93252632,119.99956144,-18.68894948,33.91864393,39.62802269,10.42832965,46.63680087,Pectoralis major,PECM1;PECM2;PECM3,0.750000
sobol__0004053@@subscapularis@@0.00,109.82901069,92.38725675,-41.32078542,96.57001112,-36.85635231,10.24034137,39.54695712,Subscapularis,SUBSC,0.000000
sobol__0001702@@supraspinatus@@0.75,54.06240913,0.12407316,66.30860911,61.24530409,-24.16103981,-7.0118559,-24.87687101,Supraspinatus,SUPSP,0.750000
sobol__0000560@@pectoralis_major@@0.75,-42.17782524,55.53911222,9.25294505,31.0939369,55.60458519,6.5403902,-59.03702726,Pectoralis major,PECM1;PECM2;PECM3,0.750000
sobol__0000220@@middle_deltoid@@0.75,-14.58016899,53.88872159,89.67286693,30.45917127,-44.55166481,13.41050738,-35.48233976,Middle deltoid,DELT2,0.750000
sobol__0000223@@coracobrachialis@@0.50,-59.58016899,86.38872159,-22.82713307,127.95917127,-4.55166481,22.16050738,54.51766024,Coracobrachialis,CORB,0.500000
sobol__0000450@@teres_major@@0.25,81.39639351,15.04106534,-25.46385182,4.30682752,4.51083519,24.00621051,23.34578524,Teres major,TMAJ,0.250000
sobol__0001333@@middle_deltoid@@0.50,114.70694038,107.14555753,13.42774974,77.11444471,-77.12978981,9.08677691,-45.38468351,Middle deltoid,DELT2,0.500000
sobol__0000560@@triceps@@0.25,-42.17782524,55.53911222,9.25294505,31.0939369,55.60458519,6.5403902,-59.03702726,Triceps,TRIlong;TRIlat;TRImed,0.250000
sobol__0002159@@brachioradialis@@0.00,-43.36434868,74.80424894,-57.94676198,41.53583143,21.50302269,22.5962984,0.23055087,Brachioradialis,BRD,0.000000
sobol__0000038@@posterior_deltoid@@0.75,53.62295601,59.47465909,-44.50682057,102.06073377,-36.42666481,22.84410113,-34.07608976,Posterior deltoid,DELT3,0.750000
sobol__0000511@@brachioradialis@@0.50,-50.79110649,73.94731534,-37.18260182,30.71307752,17.01083519,-6.07191449,-12.27921476,Brachioradialis,BRD,0.500000
sobol__0002495@@brachialis@@0.75,-52.15341118,85.21440519,-13.70848073,43.31317518,-11.93447731,18.83653277,-43.59757413,Brachialis,BRA,0.750000
sobol__0000501@@biceps@@0.75,117.95889351,65.82231534,28.44239818,6.33807752,47.01083519,9.24058551,-19.77921476,Biceps,BIClong;BICshort,0.750000
sobol__0003274@@brachioradialis@@0.75,114.92666694,1.10795988,42.02882396,122.08758924,-70.13760231,19.43467731,-24.08585538,Brachioradialis,BRD,0.750000
sobol__0000245@@triceps@@0.50,117.60733101,129.04497159,-25.17088307,36.55292127,-72.05166481,10.67613238,-56.10733976,Triceps,TRIlong;TRIlat;TRImed,0.500000
sobol__0002554@@anterior_deltoid@@0.50,106.75283882,17.16753019,50.74464427,115.42255018,-53.18447731,-9.87440473,-10.78507413,Anterior deltoid,DELT1,0.500000
sobol__0002565@@teres_major@@0.00,106.92862007,114.28667081,-40.2221526,100.56903455,-76.77822731,5.40391559,-24.73038663,Teres major,TMAJ,0.000000
sobol__0000860@@infraspinatus@@0.00,-12.99813774,0.44145597,79.2724763,95.84003065,-11.58291481,9.34312457,-40.52140226,Infraspinatus,INFSP,0.000000
sobol__0003296@@brachialis@@0.00,-56.63583306,43.76420988,39.68507396,38.80633924,-2.63760231,13.41905231,22.78914462,Brachialis,BRA,0.000000
sobol__0001837@@anterior_deltoid@@0.50,86.75772163,94.83110441,-59.37498464,90.44452284,26.15146019,14.52134723,-2.61124601,Anterior deltoid,DELT1,0.500000
sobol__0000801@@latissimus_dorsi@@0.00,30.59561226,119.26958097,-39.0868987,48.10565565,54.66708519,-6.24281293,-18.95890226,Latissimus dorsi,LAT1;LAT2;LAT3,0.000000
sobol__0001014@@anterior_deltoid@@0.25,73.48623726,0.94926847,35.3271638,25.25409315,79.04208519,2.64390582,-55.99015226,Anterior deltoid,DELT1,0.250000
sobol__0003667@@biceps@@0.00,-1.61630181,97.2114755,-45.12937917,51.12079237,43.45614769,16.59776324,-5.21866788,Biceps,BIClong;BICshort,0.000000
sobol__0000575@@brachioradialis@@0.25,-53.42782524,79.91411222,74.87794505,55.4689369,-14.39541481,-0.0221098,38.46297274,Brachioradialis,BRD,0.250000
sobol__0002239@@biceps@@0.50,-52.50497368,109.84331144,72.71730052,15.63739393,27.12802269,17.53770465,-0.23819913,Biceps,BIClong;BICshort,0.500000
sobol__0003070@@coracobrachialis@@0.50,39.78018257,0.79057706,76.67237865,129.2604408,-40.21572731,14.08555621,10.19148837,Coracobrachialis,CORB,0.500000
sobol__0003259@@triceps@@0.75,15.08291694,109.77983488,-31.79930104,66.22821424,-36.38760231,-3.26063519,-43.77335538,Triceps,TRIlong;TRIlat;TRImed,0.750000
sobol__0000673@@brachialis@@0.50,31.65029976,97.68754972,55.54200755,18.3986244,74.97958519,13.78648395,40.80672274,Brachialis,BRA,0.500000
sobol__0000961@@teres_major@@0.25,36.92373726,80.16801847,-51.3915862,27.28534315,31.54208519,-4.46546918,50.88484774,Teres major,TMAJ,0.250000
sobol__0000511@@teres_minor@@0.25,-50.79110649,73.94731534,-37.18260182,30.71307752,17.01083519,-6.07191449,-12.27921476,Teres minor,TMIN,0.250000
sobol__0000159@@supraspinatus@@0.75,-55.36141899,103.65434659,79.12599193,23.34979627,59.19833519,10.94956988,-15.79483976,Supraspinatus,SUPSP,0.750000
sobol__0002761@@infraspinatus@@0.50,69.66299507,114.79448331,76.3794099,89.90497205,32.59677269,20.57969684,-39.26163663,Infraspinatus,INFSP,0.500000
sobol__0002662@@infraspinatus@@0.75,57.70987007,1.55229581,19.5434724,46.74090955,44.47177269,13.88047809,51.20711337,Infraspinatus,INFSP,0.750000
sobol__0000501@@teres_major@@0.75,117.95889351,65.82231534,28.44239818,6.33807752,47.01083519,9.24058551,-19.77921476,Teres major,TMAJ,0.750000
sobol__0002272@@triceps@@0.25,-56.72372368,27.57768644,66.85792552,24.77801893,73.37802269,5.77989215,6.32430087,Triceps,TRIlong;TRIlat;TRImed,0.250000
sobol__0001014@@triceps@@0.75,73.48623726,0.94926847,35.3271638,25.25409315,79.04208519,2.64390582,-55.99015226,Triceps,TRIlong;TRIlat;TRImed,0.750000
sobol__0002159@@posterior_deltoid@@0.25,-43.36434868,74.80424894,-57.94676198,41.53583143,21.50302269,22.5962984,0.23055087,Posterior deltoid,DELT3,0.250000
sobol__0000871@@latissimus_dorsi@@0.25,-32.68563774,87.78520597,-49.6337737,20.68378065,50.91708519,8.79624957,43.85359774,Latissimus dorsi,LAT1;LAT2;LAT3,0.250000
sobol__0001014@@latissimus_dorsi@@0.00,73.48623726,0.94926847,35.3271638,25.25409315,79.04208519,2.64390582,-55.99015226,Latissimus dorsi,LAT1;LAT2;LAT3,0.000000
