sample_id,elv_angle,shoulder_elv,shoulder_rot,elbow_flexion,pro_sup,deviation,flexion,capacity_target,capacity_muscles,capacity_scale
refine__sobol__0003073__shoulder_elv__m5@@anterior_deltoid@@0.00,39.69229194,76.85014738,-55.82273854,85.01727674,19.23739769,-6.67860394,5.44539462,Anterior deltoid,DELT1,0.000000
refine__sobol__0001262__shoulder_rot__p2@@teres_major@@0.00,44.74600288,60.17290128,-56.93553151,17.95428846,-63.69228981,12.84654254,-53.58780851,Teres major,TMAJ,0.000000
refine__sobol__0000447__elv_angle__p5@@subscapularis@@0.00,-47.19735649,125.74419034,83.52052318,119.07245252,-41.73916481,5.13902301,37.40828524,Subscapularis,SUBSC,0.000000
refine__sobol__0000603__pro_sup__m5@@teres_minor@@0.00,9.85342476,113.42973722,-41.13767995,109.29706190,1.85458519,23.76695270,39.40047274,Teres minor,TMIN,0.000000
refine__sobol__0004077__deviation__m2@@anterior_deltoid@@0.00,90.14151069,110.66850675,-38.97703542,118.91376112,35.64364769,16.44346637,45.17195712,Anterior deltoid,DELT1,0.000000
refine__sobol__0000463__pro_sup__p2@@supraspinatus@@0.00,-42.35360649,88.16606534,77.66114818,12.43182752,76.51083519,-8.80628949,-44.15421476,Supraspinatus,SUPSP,0.000000
refine__sobol__0000625__elbow_flexion__p2@@brachialis@@0.00,52.04092476,70.77348722,-38.79392995,56.45331190,79.35458519,9.00132770,-41.22452726,Brachialis,BRA,0.000000
refine__sobol__0000673__flexion__m2@@pectoralis_major@@0.00,31.65029976,97.68754972,55.54200755,18.39862440,74.97958519,13.78648395,38.80672274,Pectoralis major,PECM1;PECM2;PECM3,0.000000
refine__sobol__0001387__shoulder_rot__m5@@infraspinatus@@0.00,23.30069038,95.97368253,51.78712474,29.38006971,56.62021019,14.28208941,-8.82218351,Infraspinatus,INFSP,0.000000
refine__sobol__0000447__flexion__m5@@triceps@@0.00,-52.19735649,125.74419034,83.52052318,119.07245252,-41.73916481,5.13902301,32.40828524,Triceps,TRIlong;TRIlat;TRImed,0.000000
refine__sobol__0000447__elv_angle__p2@@middle_deltoid@@0.00,-50.19735649,125.74419034,83.52052318,119.07245252,-41.73916481,5.13902301,37.40828524,Middle deltoid,DELT2,0.000000
refine__sobol__0004077__shoulder_rot__m2@@coracobrachialis@@0.00,90.14151069,110.66850675,-40.97703542,118.91376112,35.64364769,18.44346637,45.17195712,Coracobrachialis,CORB,0.000000
refine__sobol__0002303__pro_sup__m2@@pectoralis_major@@0.00,-51.09872368,96.64018644,-31.57957448,101.96551893,-73.62197731,15.62364215,40.07430087,Pectoralis major,PECM1;PECM2;PECM3,0.000000
refine__sobol__0003073__pro_sup__m2@@anterior_deltoid@@0.00,39.69229194,81.85014738,-55.82273854,85.01727674,17.23739769,-6.67860394,5.44539462,Anterior deltoid,DELT1,0.000000
refine__sobol__0000625__pro_sup__m2@@coracobrachialis@@0.00,52.04092476,70.77348722,-38.79392995,54.45331190,77.35458519,9.00132770,-41.22452726,Coracobrachialis,CORB,0.000000
refine__sobol__0000625__pro_sup__m5@@anterior_deltoid@@0.00,52.04092476,70.77348722,-38.79392995,54.45331190,74.35458519,9.00132770,-41.22452726,Anterior deltoid,DELT1,0.000000
refine__sobol__0000447__pro_sup__p2@@latissimus_dorsi@@0.00,-52.19735649,125.74419034,83.52052318,119.07245252,-39.73916481,5.13902301,37.40828524,Latissimus dorsi,LAT1;LAT2;LAT3,0.000000
refine__sobol__0002303__elbow_flexion__p2@@posterior_deltoid@@0.00,-51.09872368,96.64018644,-31.57957448,103.96551893,-71.62197731,15.62364215,40.07430087,Posterior deltoid,DELT3,0.000000
refine__sobol__0001387__shoulder_rot__p2@@brachioradialis@@0.00,23.30069038,95.97368253,58.78712474,29.38006971,56.62021019,14.28208941,-8.82218351,Brachioradialis,BRD,0.000000
refine__sobol__0000673__shoulder_rot__m5@@posterior_deltoid@@0.00,31.65029976,97.68754972,50.54200755,18.39862440,74.97958519,13.78648395,40.80672274,Posterior deltoid,DELT3,0.000000
refine__sobol__0001369__pro_sup__m2@@posterior_deltoid@@0.00,54.23819038,98.00493253,-15.86912526,47.66131971,-7.87978981,3.89146441,-10.69718351,Posterior deltoid,DELT3,0.000000
refine__sobol__0001369__elv_angle__m2@@coracobrachialis@@0.00,52.23819038,98.00493253,-15.86912526,47.66131971,-5.87978981,3.89146441,-10.69718351,Coracobrachialis,CORB,0.000000
refine__sobol__0000625__pro_sup__m5@@latissimus_dorsi@@0.00,52.04092476,70.77348722,-38.79392995,54.45331190,74.35458519,9.00132770,-41.22452726,Latissimus dorsi,LAT1;LAT2;LAT3,0.000000
refine__sobol__0001387__pro_sup__p5@@brachialis@@0.00,23.30069038,95.97368253,56.78712474,29.38006971,61.62021019,14.28208941,-8.82218351,Brachialis,BRA,0.000000
refine__sobol__0004077__elv_angle__p2@@subscapularis@@0.00,92.14151069,110.66850675,-38.97703542,118.91376112,35.64364769,18.44346637,45.17195712,Subscapularis,SUBSC,0.000000
refine__sobol__0000625__elbow_flexion__p5@@teres_major@@0.00,52.04092476,70.77348722,-38.79392995,59.45331190,79.35458519,9.00132770,-41.22452726,Teres major,TMAJ,0.000000
refine__sobol__0001369__deviation__m2@@triceps@@0.00,54.23819038,98.00493253,-15.86912526,47.66131971,-5.87978981,1.89146441,-10.69718351,Triceps,TRIlong;TRIlat;TRImed,0.000000
refine__sobol__0000603__pro_sup__p2@@subscapularis@@0.00,9.85342476,113.42973722,-41.13767995,109.29706190,8.85458519,23.76695270,39.40047274,Subscapularis,SUBSC,0.000000
refine__sobol__0001262__flexion__m2@@middle_deltoid@@0.00,44.74600288,60.17290128,-58.93553151,17.95428846,-63.69228981,12.84654254,-55.58780851,Middle deltoid,DELT2,0.000000
refine__sobol__0000603__shoulder_rot__p2@@brachioradialis@@0.00,9.85342476,113.42973722,-39.13767995,109.29706190,6.85458519,23.76695270,39.40047274,Brachioradialis,BRD,0.000000
refine__sobol__0001711__elv_angle__m2@@posterior_deltoid@@0.00,-49.18759087,105.74907316,38.18360911,69.37030409,-34.16103981,17.05064410,27.62312899,Posterior deltoid,DELT3,0.000000
refine__sobol__0001711__pro_sup__p5@@posterior_deltoid@@0.00,-47.18759087,105.74907316,38.18360911,69.37030409,-29.16103981,17.05064410,27.62312899,Posterior deltoid,DELT3,0.000000
refine__sobol__0000603__elv_angle__p5@@infraspinatus@@0.00,14.85342476,113.42973722,-41.13767995,109.29706190,6.85458519,23.76695270,39.40047274,Infraspinatus,INFSP,0.000000
refine__sobol__0001387__flexion__m2@@supraspinatus@@0.00,23.30069038,95.97368253,56.78712474,29.38006971,56.62021019,14.28208941,-10.82218351,Supraspinatus,SUPSP,0.000000
refine__sobol__0002303__shoulder_rot__p5@@biceps@@0.00,-51.09872368,96.64018644,-26.57957448,101.96551893,-71.62197731,15.62364215,40.07430087,Biceps,BIClong;BICshort,0.000000
refine__sobol__0001262__elv_angle__m5@@anterior_deltoid@@0.00,39.74600288,60.17290128,-58.93553151,17.95428846,-63.69228981,12.84654254,-53.58780851,Anterior deltoid,DELT1,0.000000
refine__sobol__0001262__shoulder_elv__m5@@teres_minor@@0.00,44.74600288,55.17290128,-58.93553151,17.95428846,-63.69228981,12.84654254,-53.58780851,Teres minor,TMIN,0.000000
refine__sobol__0001387__deviation__p2@@posterior_deltoid@@0.00,23.30069038,95.97368253,56.78712474,29.38006971,56.62021019,16.28208941,-8.82218351,Posterior deltoid,DELT3,0.000000
refine__sobol__0000625__elbow_flexion__m5@@biceps@@0.00,52.04092476,70.77348722,-38.79392995,49.45331190,79.35458519,9.00132770,-41.22452726,Biceps,BIClong;BICshort,0.000000
refine__sobol__0001262__elv_angle__m2@@triceps@@0.00,42.74600288,60.17290128,-58.93553151,17.95428846,-63.69228981,12.84654254,-53.58780851,Triceps,TRIlong;TRIlat;TRImed,0.000000
refine__sobol__0001387__pro_sup__m2@@middle_deltoid@@0.00,23.30069038,95.97368253,56.78712474,29.38006971,54.62021019,14.28208941,-8.82218351,Middle deltoid,DELT2,0.000000
refine__sobol__0000447__shoulder_elv__m2@@latissimus_dorsi@@0.00,-52.19735649,123.74419034,83.52052318,119.07245252,-41.73916481,5.13902301,37.40828524,Latissimus dorsi,LAT1;LAT2;LAT3,0.000000
refine__sobol__0001369__elv_angle__p2@@subscapularis@@0.00,56.23819038,98.00493253,-15.86912526,47.66131971,-5.87978981,3.89146441,-10.69718351,Subscapularis,SUBSC,0.000000
refine__sobol__0000447__elbow_flexion__m5@@teres_major@@0.00,-52.19735649,125.74419034,83.52052318,114.07245252,-41.73916481,5.13902301,37.40828524,Teres major,TMAJ,0.000000
refine__sobol__0001711__deviation__p2@@pectoralis_major@@0.00,-47.18759087,105.74907316,38.18360911,69.37030409,-34.16103981,19.05064410,27.62312899,Pectoralis major,PECM1;PECM2;PECM3,0.000000
refine__sobol__0003073__flexion__m2@@teres_minor@@0.00,39.69229194,81.85014738,-55.82273854,85.01727674,19.23739769,-6.67860394,3.44539462,Teres minor,TMIN,0.000000
refine__sobol__0003073__shoulder_elv__m5@@brachialis@@0.00,39.69229194,76.85014738,-55.82273854,85.01727674,19.23739769,-6.67860394,5.44539462,Brachialis,BRA,0.000000
refine__sobol__0000673__deviation__p2@@infraspinatus@@0.00,31.65029976,97.68754972,55.54200755,18.39862440,74.97958519,15.78648395,40.80672274,Infraspinatus,INFSP,0.000000
refine__sobol__0000447__shoulder_rot__m2@@pectoralis_major@@0.00,-52.19735649,125.74419034,81.52052318,119.07245252,-41.73916481,5.13902301,37.40828524,Pectoralis major,PECM1;PECM2;PECM3,0.000000
refine__sobol__0002761__flexion__m2@@biceps@@0.00,69.66299507,114.79448331,76.37940990,89.90497205,32.59677269,20.57969684,-41.26163663,Biceps,BIClong;BICshort,0.000000
refine__sobol__0004077__flexion__p5@@triceps@@0.00,90.14151069,110.66850675,-38.97703542,118.91376112,35.64364769,18.44346637,50.17195712,Triceps,TRIlong;TRIlat;TRImed,0.000000
refine__sobol__0004077__flexion__p5@@anterior_deltoid@@0.00,90.14151069,110.66850675,-38.97703542,118.91376112,35.64364769,18.44346637,50.17195712,Anterior deltoid,DELT1,0.000000
refine__sobol__0002303__flexion__m5@@triceps@@0.00,-51.09872368,96.64018644,-31.57957448,101.96551893,-71.62197731,15.62364215,35.07430087,Triceps,TRIlong;TRIlat;TRImed,0.000000
refine__sobol__0001369__deviation__p2@@teres_minor@@0.00,54.23819038,98.00493253,-15.86912526,47.66131971,-5.87978981,5.89146441,-10.69718351,Teres minor,TMIN,0.000000
refine__sobol__0003073__shoulder_elv__p2@@supraspinatus@@0.00,39.69229194,83.85014738,-55.82273854,85.01727674,19.23739769,-6.67860394,5.44539462,Supraspinatus,SUPSP,0.000000
refine__sobol__0002303__elv_angle__p5@@middle_deltoid@@0.00,-46.09872368,96.64018644,-31.57957448,101.96551893,-71.62197731,15.62364215,40.07430087,Middle deltoid,DELT2,0.000000
refine__sobol__0001711__shoulder_elv__m2@@teres_major@@0.00,-47.18759087,103.74907316,38.18360911,69.37030409,-34.16103981,17.05064410,27.62312899,Teres major,TMAJ,0.000000
refine__sobol__0001711__elbow_flexion__m5@@brachialis@@0.00,-47.18759087,105.74907316,38.18360911,64.37030409,-34.16103981,17.05064410,27.62312899,Brachialis,BRA,0.000000
refine__sobol__0004077__shoulder_rot__m5@@middle_deltoid@@0.00,90.14151069,110.66850675,-43.97703542,118.91376112,35.64364769,18.44346637,45.17195712,Middle deltoid,DELT2,0.000000
refine__sobol__0000463__elv_angle__p2@@middle_deltoid@@0.00,-40.35360649,88.16606534,77.66114818,12.43182752,74.51083519,-8.80628949,-44.15421476,Middle deltoid,DELT2,0.000000
refine__sobol__0000673__shoulder_rot__m5@@supraspinatus@@0.00,31.65029976,97.68754972,50.54200755,18.39862440,74.97958519,13.78648395,40.80672274,Supraspinatus,SUPSP,0.000000
refine__sobol__0001369__elv_angle__m5@@biceps@@0.00,49.23819038,98.00493253,-15.86912526,47.66131971,-5.87978981,3.89146441,-10.69718351,Biceps,BIClong;BICshort,0.000000
refine__sobol__0004077__deviation__p2@@anterior_deltoid@@0.00,90.14151069,110.66850675,-38.97703542,118.91376112,35.64364769,20.44346637,45.17195712,Anterior deltoid,DELT1,0.000000
refine__sobol__0004077__flexion__p2@@infraspinatus@@0.00,90.14151069,110.66850675,-38.97703542,118.91376112,35.64364769,18.44346637,47.17195712,Infraspinatus,INFSP,0.000000
refine__sobol__0002761__shoulder_elv__p5@@coracobrachialis@@0.00,69.66299507,119.79448331,76.37940990,89.90497205,32.59677269,20.57969684,-39.26163663,Coracobrachialis,CORB,0.000000
refine__sobol__0000463__flexion__p2@@brachialis@@0.00,-42.35360649,88.16606534,77.66114818,12.43182752,74.51083519,-8.80628949,-42.15421476,Brachialis,BRA,0.000000
refine__sobol__0003073__shoulder_rot__m2@@triceps@@0.00,39.69229194,81.85014738,-57.82273854,85.01727674,19.23739769,-6.67860394,5.44539462,Triceps,TRIlong;TRIlat;TRImed,0.000000
refine__sobol__0000447__elv_angle__p2@@anterior_deltoid@@0.00,-50.19735649,125.74419034,83.52052318,119.07245252,-41.73916481,5.13902301,37.40828524,Anterior deltoid,DELT1,0.000000
refine__sobol__0000447__deviation__p5@@posterior_deltoid@@0.00,-52.19735649,125.74419034,83.52052318,119.07245252,-41.73916481,10.13902301,37.40828524,Posterior deltoid,DELT3,0.000000
refine__sobol__0002761__deviation__m2@@triceps@@0.00,69.66299507,114.79448331,76.37940990,89.90497205,32.59677269,18.57969684,-39.26163663,Triceps,TRIlong;TRIlat;TRImed,0.000000
refine__sobol__0000625__deviation__p5@@brachioradialis@@0.00,52.04092476,70.77348722,-38.79392995,54.45331190,79.35458519,14.00132770,-41.22452726,Brachioradialis,BRD,0.000000
refine__sobol__0000463__elbow_flexion__m2@@brachialis@@0.00,-42.35360649,88.16606534,77.66114818,10.43182752,74.51083519,-8.80628949,-44.15421476,Brachialis,BRA,0.000000
refine__sobol__0000463__elv_angle__m5@@coracobrachialis@@0.00,-47.35360649,88.16606534,77.66114818,12.43182752,74.51083519,-8.80628949,-44.15421476,Coracobrachialis,CORB,0.000000
refine__sobol__0001711__pro_sup__p5@@biceps@@0.00,-47.18759087,105.74907316,38.18360911,69.37030409,-29.16103981,17.05064410,27.62312899,Biceps,BIClong;BICshort,0.000000
refine__sobol__0002303__elbow_flexion__p5@@pectoralis_major@@0.00,-51.09872368,96.64018644,-31.57957448,106.96551893,-71.62197731,15.62364215,40.07430087,Pectoralis major,PECM1;PECM2;PECM3,0.000000
refine__sobol__0001711__deviation__m5@@middle_deltoid@@0.00,-47.18759087,105.74907316,38.18360911,69.37030409,-34.16103981,12.05064410,27.62312899,Middle deltoid,DELT2,0.000000
refine__sobol__0004077__deviation__m5@@brachialis@@0.00,90.14151069,110.66850675,-38.97703542,118.91376112,35.64364769,13.44346637,45.17195712,Brachialis,BRA,0.000000
refine__sobol__0001369__elv_angle__m2@@pectoralis_major@@0.00,52.23819038,98.00493253,-15.86912526,47.66131971,-5.87978981,3.89146441,-10.69718351,Pectoralis major,PECM1;PECM2;PECM3,0.000000
refine__sobol__0004077__pro_sup__m5@@coracobrachialis@@0.00,90.14151069,110.66850675,-38.97703542,118.91376112,30.64364769,18.44346637,45.17195712,Coracobrachialis,CORB,0.000000
refine__sobol__0001387__elv_angle__p2@@pectoralis_major@@0.00,25.30069038,95.97368253,56.78712474,29.38006971,56.62021019,14.28208941,-8.82218351,Pectoralis major,PECM1;PECM2;PECM3,0.000000
refine__sobol__0003073__elbow_flexion__m5@@infraspinatus@@0.00,39.69229194,81.85014738,-55.82273854,80.01727674,19.23739769,-6.67860394,5.44539462,Infraspinatus,INFSP,0.000000
refine__sobol__0001262__elbow_flexion__m2@@subscapularis@@0.00,44.74600288,60.17290128,-58.93553151,15.95428846,-63.69228981,12.84654254,-53.58780851,Subscapularis,SUBSC,0.000000
refine__sobol__0001262__shoulder_rot__p2@@biceps@@0.00,44.74600288,60.17290128,-56.93553151,17.95428846,-63.69228981,12.84654254,-53.58780851,Biceps,BIClong;BICshort,0.000000
refine__sobol__0001387__elbow_flexion__m5@@posterior_deltoid@@0.00,23.30069038,95.97368253,56.78712474,24.38006971,56.62021019,14.28208941,-8.82218351,Posterior deltoid,DELT3,0.000000
refine__sobol__0002303__elv_angle__p2@@brachialis@@0.00,-49.09872368,96.64018644,-31.57957448,101.96551893,-71.62197731,15.62364215,40.07430087,Brachialis,BRA,0.000000
refine__sobol__0000463__shoulder_rot__p5@@middle_deltoid@@0.00,-42.35360649,88.16606534,82.66114818,12.43182752,74.51083519,-8.80628949,-44.15421476,Middle deltoid,DELT2,0.000000
refine__sobol__0000447__shoulder_rot__p5@@triceps@@0.00,-52.19735649,125.74419034,88.52052318,119.07245252,-41.73916481,5.13902301,37.40828524,Triceps,TRIlong;TRIlat;TRImed,0.000000
refine__sobol__0001387__flexion__m2@@posterior_deltoid@@0.00,23.30069038,95.97368253,56.78712474,29.38006971,56.62021019,14.28208941,-10.82218351,Posterior deltoid,DELT3,0.000000
refine__sobol__0004077__elbow_flexion__m5@@pectoralis_major@@0.00,90.14151069,110.66850675,-38.97703542,113.91376112,35.64364769,18.44346637,45.17195712,Pectoralis major,PECM1;PECM2;PECM3,0.000000
refine__sobol__0001369__shoulder_rot__m5@@coracobrachialis@@0.00,54.23819038,98.00493253,-20.86912526,47.66131971,-5.87978981,3.89146441,-10.69718351,Coracobrachialis,CORB,0.000000
refine__sobol__0001711__shoulder_rot__p5@@coracobrachialis@@0.00,-47.18759087,105.74907316,43.18360911,69.37030409,-34.16103981,17.05064410,27.62312899,Coracobrachialis,CORB,0.000000
refine__sobol__0003073__elbow_flexion__m5@@anterior_deltoid@@0.00,39.69229194,81.85014738,-55.82273854,80.01727674,19.23739769,-6.67860394,5.44539462,Anterior deltoid,DELT1,0.000000
refine__sobol__0001262__flexion__p2@@teres_major@@0.00,44.74600288,60.17290128,-58.93553151,17.95428846,-63.69228981,12.84654254,-51.58780851,Teres major,TMAJ,0.000000
refine__sobol__0001387__flexion__m2@@anterior_deltoid@@0.00,23.30069038,95.97368253,56.78712474,29.38006971,56.62021019,14.28208941,-10.82218351,Anterior deltoid,DELT1,0.000000
refine__sobol__0000625__shoulder_rot__p2@@subscapularis@@0.00,52.04092476,70.77348722,-36.79392995,54.45331190,79.35458519,9.00132770,-41.22452726,Subscapularis,SUBSC,0.000000
refine__sobol__0002761__pro_sup__m5@@brachialis@@0.00,69.66299507,114.79448331,76.37940990,89.90497205,27.59677269,20.57969684,-39.26163663,Brachialis,BRA,0.000000
refine__sobol__0003073__shoulder_elv__m2@@anterior_deltoid@@0.00,39.69229194,79.85014738,-55.82273854,85.01727674,19.23739769,-6.67860394,5.44539462,Anterior deltoid,DELT1,0.000000
refine__sobol__0000603__elv_angle__m2@@teres_major@@0.00,7.85342476,113.42973722,-41.13767995,109.29706190,6.85458519,23.76695270,39.40047274,Teres major,TMAJ,0.000000
refine__sobol__0000673__shoulder_rot__p2@@teres_major@@0.00,31.65029976,97.68754972,57.54200755,18.39862440,74.97958519,13.78648395,40.80672274,Teres major,TMAJ,0.000000
refine__sobol__0001262__deviation__m5@@biceps@@0.00,44.74600288,60.17290128,-58.93553151,17.95428846,-63.69228981,7.84654254,-53.58780851,Biceps,BIClong;BICshort,0.000000
refine__sobol__0003073__elbow_flexion__m5@@supraspinatus@@0.00,39.69229194,81.85014738,-55.82273854,80.01727674,19.23739769,-6.67860394,5.44539462,Supraspinatus,SUPSP,0.000000
refine__sobol__0001262__shoulder_elv__p5@@subscapularis@@0.00,44.74600288,65.17290128,-58.93553151,17.95428846,-63.69228981,12.84654254,-53.58780851,Subscapularis,SUBSC,0.000000
refine__sobol__0003073__pro_sup__p5@@posterior_deltoid@@0.00,39.69229194,81.85014738,-55.82273854,85.01727674,24.23739769,-6.67860394,5.44539462,Posterior deltoid,DELT3,0.000000
refine__sobol__0001387__flexion__p2@@posterior_deltoid@@0.00,23.30069038,95.97368253,56.78712474,29.38006971,56.62021019,14.28208941,-6.82218351,Posterior deltoid,DELT3,0.000000
refine__sobol__0002761__shoulder_rot__m5@@triceps@@0.00,69.66299507,114.79448331,71.37940990,89.90497205,32.59677269,20.57969684,-39.26163663,Triceps,TRIlong;TRIlat;TRImed,0.000000
refine__sobol__0001262__elv_angle__p5@@pectoralis_major@@0.00,49.74600288,60.17290128,-58.93553151,17.95428846,-63.69228981,12.84654254,-53.58780851,Pectoralis major,PECM1;PECM2;PECM3,0.000000
refine__sobol__0002303__shoulder_rot__p2@@middle_deltoid@@0.00,-51.09872368,96.64018644,-29.57957448,101.96551893,-71.62197731,15.62364215,40.07430087,Middle deltoid,DELT2,0.000000
refine__sobol__0002303__elv_angle__m2@@anterior_deltoid@@0.00,-53.09872368,96.64018644,-31.57957448,101.96551893,-71.62197731,15.62364215,40.07430087,Anterior deltoid,DELT1,0.000000
refine__sobol__0001711__shoulder_rot__m5@@middle_deltoid@@0.00,-47.18759087,105.74907316,33.18360911,69.37030409,-34.16103981,17.05064410,27.62312899,Middle deltoid,DELT2,0.000000
refine__sobol__0000625__deviation__p5@@anterior_deltoid@@0.00,52.04092476,70.77348722,-38.79392995,54.45331190,79.35458519,14.00132770,-41.22452726,Anterior deltoid,DELT1,0.000000
